title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
'Neath Canadian Skies,1946,41,NA,5.4,7,14.5,0,14.5,14.5,0,24.5,0,14.5,0,14.5,,0,0,0,0,0,0,1
Abbasso la ricchezza!,1946,90,NA,7,7,0,0,0,14.5,0,14.5,44.5,0,14.5,14.5,,0,0,0,1,0,0,0
Abie's Irish Rose,1946,96,NA,3.2,17,24.5,14.5,4.5,4.5,4.5,14.5,0,14.5,0,14.5,,0,0,1,1,0,0,0
Abilene Town,1946,89,NA,6.4,102,0,0,4.5,4.5,14.5,24.5,34.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
Acrobatty Bunny,1946,8,NA,7.2,72,4.5,4.5,0,4.5,4.5,14.5,34.5,34.5,0,4.5,,0,1,1,0,0,0,1
"Affaire du collier de la reine, L'",1946,118,NA,8.1,5,0,0,0,0,24.5,0,44.5,24.5,24.5,0,,0,0,0,0,0,0,0
Alias Billy the Kid,1946,56,NA,6.7,12,0,0,0,0,14.5,4.5,14.5,24.5,4.5,24.5,,0,0,0,0,0,0,0
All the Cats Join In,1946,4,NA,6.4,17,4.5,0,0,0,14.5,14.5,14.5,14.5,4.5,24.5,,0,1,1,0,0,0,1
Ambush Trail,1946,60,NA,4.7,9,14.5,0,14.5,0,44.5,0,14.5,0,14.5,14.5,,0,0,0,0,0,0,0
"Americano in vacanza, Un",1946,110,NA,3.6,5,24.5,24.5,0,24.5,24.5,0,0,24.5,0,0,,0,0,0,0,0,0,0
Angel on My Shoulder,1946,100,NA,7.1,284,4.5,4.5,4.5,4.5,4.5,14.5,34.5,24.5,4.5,4.5,,0,0,1,0,0,1,0
Anna and the King of Siam,1946,128,NA,7.1,271,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,,0,0,0,1,0,1,0
Appointment with Crime,1946,90,NA,6.2,8,0,0,14.5,0,14.5,14.5,45.5,14.5,0,0,,0,0,0,1,0,0,0
Asu o tsukuru hitobito,1946,82,NA,7.8,22,4.5,4.5,4.5,0,0,4.5,4.5,4.5,4.5,64.5,,0,0,0,1,0,0,0
Avalanche,1946,70,NA,4.9,6,0,0,0,45.5,34.5,0,14.5,0,0,0,,1,0,0,1,0,0,0
Avanti a lui tremava tutta Roma,1946,98,NA,6,7,0,0,0,0,0,45.5,0,24.5,0,14.5,,0,0,0,1,0,0,0
Baby Bottleneck,1946,7,NA,7.5,60,4.5,0,4.5,4.5,4.5,4.5,24.5,24.5,14.5,24.5,,0,1,1,0,0,0,1
Bacall to Arms,1946,7,NA,6.9,49,4.5,4.5,4.5,4.5,14.5,14.5,24.5,24.5,0,14.5,,0,1,1,0,0,0,1
"Bachelor's Daughters, The",1946,88,NA,6.4,16,0,0,0,0,14.5,14.5,14.5,24.5,14.5,14.5,,0,0,1,0,0,1,0
Bad Bascomb,1946,112,NA,6.3,65,0,0,4.5,4.5,14.5,4.5,24.5,24.5,14.5,14.5,,0,0,0,0,0,0,0
