title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
12 mesyatsev,1956,55,NA,8.5,14,0,0,0,0,0,0,4.5,4.5,24.5,64.5,,0,1,0,0,0,0,0
1984,1956,90,NA,6.9,304,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,24.5,,0,0,0,1,0,0,0
23 Paces to Baker Street,1956,103,NA,7,179,0,0,4.5,4.5,4.5,14.5,24.5,24.5,4.5,14.5,,0,0,0,0,0,0,0
7th Cavalry,1956,75,NA,6.3,84,4.5,4.5,4.5,4.5,14.5,34.5,24.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
90 Day Wondering,1956,6,NA,7.1,13,0,0,14.5,4.5,0,4.5,14.5,14.5,14.5,24.5,,0,1,0,0,0,0,1
Accused of Murder,1956,74,NA,5.6,16,0,0,0,14.5,45.5,14.5,14.5,4.5,0,0,,0,0,0,0,0,0,0
Akasen chitai,1956,87,NA,7.7,165,0,4.5,0,4.5,4.5,4.5,14.5,34.5,24.5,24.5,,0,0,0,1,0,0,0
Alert Today - Alive Tomorrow,1956,16,NA,4.3,5,0,0,44.5,0,24.5,44.5,0,0,0,0,,0,0,0,0,1,0,1
Alexander the Great,1956,141,NA,5.8,386,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
Alias John Preston,1956,66,NA,5,8,0,0,0,45.5,14.5,14.5,14.5,0,14.5,0,,0,0,0,0,0,0,0
"Ambassador's Daughter, The",1956,103,NA,5.5,76,4.5,4.5,4.5,4.5,24.5,34.5,24.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
"Amor de Don Juan, El",1956,93,NA,4.2,16,14.5,0,14.5,4.5,4.5,4.5,14.5,34.5,14.5,0,,0,0,1,0,0,0,0
Anastasia,1956,105,NA,7.2,1042,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
Anastasia - Die letzte Zarentochter,1956,107,NA,5,12,4.5,0,4.5,0,24.5,14.5,14.5,0,4.5,14.5,,0,0,0,1,0,0,0
"Animal World, The",1956,82,NA,5.6,12,4.5,0,4.5,4.5,14.5,14.5,14.5,14.5,0,4.5,,0,0,0,0,1,0,0
Anything Goes,1956,106,NA,5.5,83,4.5,0,4.5,14.5,24.5,14.5,14.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
