title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
...Quando Troveja,1999,92,NA,4.6,25,4.5,0,4.5,14.5,24.5,14.5,24.5,14.5,4.5,0,,0,0,0,1,0,0,0
10 Things I Hate About You,1999,97,16000000,6.7,19095,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,PG-13,0,0,1,0,0,1,0
12 Stops on the Road to Nowhere,1999,18,NA,7.2,24,14.5,0,0,0,0,4.5,14.5,14.5,14.5,44.5,,0,0,1,0,0,0,1
"13th Warrior, The",1999,102,85000000,6.1,14344,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,R,1,0,0,0,0,0,0
15 Minutes,1999,25,NA,4.8,19,14.5,0,0,4.5,24.5,24.5,14.5,24.5,4.5,0,,0,0,1,0,0,0,1
18 Shades of Dust,1999,87,NA,4.5,43,14.5,14.5,4.5,24.5,14.5,14.5,4.5,4.5,4.5,14.5,R,0,0,0,1,0,0,0
1999 Madeleine,1999,86,NA,5.6,52,4.5,0,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,,0,0,1,0,0,1,0
"2 Little, 2 Late",1999,87,NA,6.5,18,14.5,0,0,4.5,0,0,0,4.5,14.5,64.5,,0,0,1,1,0,0,0
20/20 Vision,1999,20,NA,1,5,64.5,0,0,0,24.5,24.5,0,0,0,0,,0,0,1,0,0,0,1
200 Cigarettes,1999,101,6000000,5.4,4514,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,R,0,0,1,1,0,0,0
2001 Yonggary,1999,99,NA,3.1,241,44.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,PG-13,1,0,0,0,0,0,0
"24 Hour Woman, The",1999,93,2500000,5.6,149,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,4.5,4.5,R,0,0,1,0,0,0,0
24 Nights,1999,97,NA,6.3,81,0,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,14.5,,0,0,1,0,0,0,0
24-Seven,1999,8,NA,5.9,22,0,4.5,4.5,0,14.5,4.5,24.5,14.5,4.5,24.5,,0,0,1,0,0,0,1
30 Days,1999,87,NA,4.2,31,14.5,4.5,14.5,24.5,4.5,4.5,0,4.5,4.5,24.5,,0,0,1,0,0,1,0
4 a.m.: Open All Night,1999,15,NA,6,17,4.5,14.5,4.5,0,0,14.5,24.5,24.5,4.5,4.5,,0,0,0,0,0,0,1
"4 saisons d'Espigoule, Les",1999,97,NA,6.5,65,0,0,4.5,4.5,4.5,4.5,24.5,14.5,14.5,24.5,,0,0,1,0,1,0,0
"4th Floor, The",1999,90,NA,5.7,1088,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,4.5,4.5,R,0,0,0,0,0,0,0
6 Miles of 8 Feet,1999,22,NA,7.9,8,0,0,0,0,34.5,0,0,14.5,0,45.5,,0,0,0,0,0,0,1
6ix,1999,11,NA,5.5,30,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,34.5,,0,0,1,0,0,0,1
8MM,1999,123,40000000,5.9,18541,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,R,0,0,0,0,0,0,0
A la medianoche y media,1999,90,NA,5.9,34,4.5,0,4.5,14.5,4.5,14.5,24.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
ABCD,1999,105,200000,5.4,88,4.5,4.5,4.5,4.5,14.5,14.5,4.5,14.5,14.5,24.5,,0,0,0,1,0,0,0
Aa Ab Laut Chalen,1999,178,NA,5.5,73,4.5,0,4.5,4.5,4.5,4.5,14.5,24.5,4.5,14.5,,0,0,0,1,0,1,0
"Aanspreker, De",1999,26,NA,6.2,5,24.5,0,0,0,0,0,44.5,44.5,0,0,,0,0,0,1,0,0,1
Aaron Cohen's Debt,1999,96,NA,5.6,16,4.5,0,4.5,14.5,0,4.5,4.5,14.5,14.5,24.5,,0,0,0,1,0,0,0
Aau chin,1999,93,NA,7.1,690,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,,1,0,0,1,0,0,0
Abendland,1999,146,NA,5,46,14.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,4.5,24.5,R,0,0,0,0,0,0,0
Abilene,1999,104,NA,4.9,42,0,4.5,4.5,4.5,14.5,14.5,4.5,4.5,24.5,24.5,PG,0,0,0,1,0,0,0
