title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
9 dney odnogo goda,1961,120,NA,7.8,39,4.5,0,0,4.5,4.5,4.5,14.5,14.5,14.5,44.5,,0,0,0,1,0,0,0
A cavallo della tigre,1961,104,NA,5.9,21,0,4.5,0,24.5,0,4.5,24.5,24.5,4.5,4.5,,0,0,1,0,0,0,0
A esli eto lyubov?,1961,102,NA,7.3,8,0,0,0,0,0,14.5,24.5,24.5,14.5,24.5,,0,0,0,1,0,0,0
"Abenteuer des Grafen Bobby, Die",1961,90,NA,3,24,44.5,4.5,4.5,0,4.5,4.5,14.5,4.5,0,0,,0,0,1,0,0,0,0
"Abominable Snow Rabbit, The",1961,7,NA,6.9,97,4.5,4.5,0,4.5,4.5,14.5,24.5,24.5,4.5,14.5,,0,1,1,0,0,0,1
"Absent Minded Professor, The",1961,97,NA,6.5,1293,4.5,4.5,4.5,4.5,14.5,24.5,34.5,14.5,4.5,4.5,,0,0,1,0,0,0,0
Accattone,1961,120,NA,7.6,434,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,,0,0,0,1,0,0,0
Ach Egon!,1961,90,NA,4.9,30,4.5,4.5,14.5,4.5,14.5,14.5,14.5,14.5,4.5,24.5,,0,0,1,0,0,0,0
Ada,1961,109,NA,6.6,121,4.5,4.5,0,4.5,4.5,24.5,24.5,34.5,4.5,4.5,,0,0,0,1,0,0,0
"Adventures of Lucky Pierre, The",1961,70,7100,1.9,15,44.5,4.5,4.5,4.5,4.5,4.5,0,14.5,0,4.5,,0,0,1,0,0,0,0
Aitsu to watashi,1961,105,NA,5,5,0,24.5,0,24.5,0,0,0,44.5,24.5,0,,0,0,1,0,0,0,0
"Aliki sto Naftiko, I",1961,90,NA,6.2,69,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,24.5,,0,0,1,0,0,1,0
Alimono stous neous,1961,87,NA,8.6,47,0,0,0,0,0,0,4.5,24.5,34.5,44.5,,0,0,1,0,0,1,0
All Hands on Deck,1961,100,NA,5.6,50,0,0,4.5,14.5,24.5,24.5,14.5,14.5,0,14.5,,0,0,1,0,0,0,0
All in a Night's Work,1961,94,NA,5.9,103,4.5,4.5,0,4.5,14.5,24.5,24.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
Allures,1961,8,NA,6.7,16,0,4.5,0,0,4.5,4.5,14.5,24.5,14.5,14.5,,0,0,0,0,0,0,1
Alye parusa,1961,90,NA,8.6,22,0,0,0,0,4.5,0,14.5,14.5,24.5,34.5,,0,0,0,1,0,1,0
Alyonka,1961,86,NA,8.2,10,14.5,0,0,0,0,0,14.5,14.5,0,74.5,,0,0,1,0,0,0,0
"Amant de cinq jours, L'",1961,85,NA,4.2,7,0,0,14.5,14.5,0,14.5,14.5,0,0,44.5,,0,0,1,1,0,0,0
"Analfabeto, El",1961,128,NA,6.5,31,0,0,4.5,0,4.5,14.5,24.5,14.5,14.5,24.5,,0,0,1,0,0,0,0
"Anatomist, The",1961,73,NA,7,16,0,0,0,4.5,24.5,14.5,14.5,14.5,14.5,4.5,,0,0,1,0,0,0,0
Anatomy of a Psycho,1961,75,NA,3.2,44,24.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
Angel Baby,1961,97,NA,5.9,40,4.5,4.5,4.5,4.5,14.5,34.5,24.5,14.5,0,4.5,,0,0,0,1,0,0,0
Antigoni,1961,93,NA,6.5,22,0,0,0,0,14.5,14.5,14.5,14.5,14.5,14.5,,0,0,0,1,0,0,0
Aquamania,1961,8,NA,6.8,43,0,0,4.5,0,14.5,14.5,14.5,24.5,4.5,24.5,,0,1,1,0,0,0,1
Armored Command,1961,99,NA,5.1,40,4.5,4.5,14.5,24.5,14.5,14.5,14.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
Askeladden og de gode hjelperne,1961,15,NA,8.6,134,4.5,0,0,0,4.5,4.5,4.5,14.5,24.5,44.5,,0,1,0,0,0,0,1
"Assassino, L'",1961,83,NA,5.4,31,4.5,4.5,4.5,4.5,4.5,14.5,24.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
