title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
13 Rue Madeleine,1947,95,NA,6.8,262,0,0,4.5,4.5,4.5,14.5,34.5,24.5,4.5,4.5,,0,0,0,0,0,0,0
Abusement Park,1947,7,NA,5.2,10,0,0,0,24.5,44.5,24.5,14.5,0,0,14.5,,0,1,1,0,0,0,1
Adamah,1947,48,NA,9.4,7,0,0,0,0,0,14.5,0,0,0,84.5,,0,0,0,0,1,0,0
Adventure Island,1947,66,NA,5.2,14,4.5,0,0,14.5,34.5,24.5,0,4.5,0,4.5,,0,0,0,0,0,0,0
Adventures of Don Coyote,1947,65,NA,5.8,5,0,0,0,24.5,0,24.5,64.5,0,0,0,,0,0,0,0,0,0,0
Afrita hanem,1947,97,NA,4.7,7,0,0,0,14.5,0,0,44.5,24.5,14.5,0,,0,0,1,0,0,1,0
All Gummed Up,1947,18,NA,7.8,48,0,0,0,4.5,4.5,14.5,4.5,24.5,14.5,34.5,,0,0,1,0,0,0,1
All's Fair at the Fair,1947,7,NA,5.3,6,0,0,0,0,45.5,45.5,0,0,0,0,,0,1,1,0,0,0,1
Along Came Daffy,1947,7,NA,8.1,50,0,4.5,0,0,4.5,4.5,14.5,34.5,24.5,14.5,,0,1,1,0,0,0,1
Always Together,1947,78,NA,5.6,32,4.5,0,4.5,14.5,4.5,24.5,14.5,4.5,4.5,14.5,,0,0,1,0,0,0,0
"Amazing Mr. Nordill, The",1947,11,NA,6,9,0,0,14.5,0,24.5,24.5,14.5,14.5,24.5,0,,0,0,0,0,0,0,1
Angel and the Badman,1947,100,NA,6.6,647,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,14.5,,0,0,0,0,0,1,0
Anjo-ke no Butokai,1947,89,NA,7.1,6,0,0,0,14.5,0,34.5,0,14.5,0,34.5,,0,0,0,1,0,0,0
Antoine et Antoinette,1947,78,NA,8.1,50,0,4.5,0,0,0,4.5,14.5,34.5,24.5,24.5,,0,0,0,0,0,0,0
Apache Rose,1947,75,NA,5.6,12,0,0,0,14.5,44.5,4.5,4.5,24.5,0,0,,0,0,0,0,0,0,0
Are You Popular?,1947,10,11000,4.3,18,4.5,14.5,24.5,14.5,24.5,14.5,0,0,4.5,0,,0,0,0,1,0,0,1
"Arnelo Affair, The",1947,86,NA,5.3,36,0,0,14.5,14.5,24.5,14.5,14.5,4.5,4.5,4.5,,0,0,0,0,0,1,0
Assunta Spina,1947,91,NA,8.9,7,0,0,0,0,0,0,14.5,24.5,14.5,44.5,,0,0,0,1,0,0,0
"Bachelor and the Bobby-Soxer, The",1947,95,NA,7.2,923,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,1,0,0,0,0
Backlash,1947,66,NA,6.2,10,0,0,0,14.5,34.5,24.5,24.5,0,0,24.5,,0,0,0,0,0,0,0
Bandits of Dark Canyon,1947,59,NA,3.3,5,64.5,0,0,0,0,0,44.5,0,0,0,,0,0,0,0,0,0,0
Banjo,1947,68,NA,5.2,18,0,4.5,4.5,4.5,34.5,14.5,14.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
"Bataillon du ciel, Le",1947,130,NA,5.9,6,0,0,0,14.5,0,34.5,14.5,14.5,0,14.5,,0,0,0,0,0,0,0
Beat the Band,1947,67,NA,6,6,0,0,0,0,14.5,34.5,45.5,0,0,0,,0,0,0,0,0,0,0
"Beginning or the End, The",1947,112,NA,6.4,62,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,14.5,,0,0,0,1,0,0,0
Bells of San Angelo,1947,78,NA,4.7,38,4.5,4.5,4.5,4.5,24.5,24.5,4.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
Big Town After Dark,1947,69,NA,5.3,12,0,0,0,14.5,14.5,45.5,0,0,0,14.5,,0,0,0,1,0,0,0
Birth of a Notion,1947,7,NA,6.7,41,0,0,4.5,4.5,4.5,4.5,34.5,24.5,4.5,4.5,,0,1,1,0,0,0,1
"Bishop's Wife, The",1947,109,NA,7.6,2001,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,,0,0,1,0,0,1,0
Black Gold,1947,90,450000,6,17,4.5,0,0,14.5,4.5,24.5,14.5,14.5,4.5,14.5,,0,0,0,1,0,0,0
Black Narcissus,1947,100,NA,7.9,1725,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,,0,0,0,1,0,0,0
"Black Widow, The",1947,180,NA,6.8,25,0,0,14.5,0,0,14.5,34.5,4.5,4.5,24.5,,0,0,0,0,0,0,0
Blackmail,1947,67,NA,6.5,8,14.5,0,0,0,0,24.5,34.5,14.5,0,14.5,,0,0,0,0,0,0,0
Blanche Fury,1947,90,1500000,6.6,72,4.5,0,4.5,4.5,4.5,24.5,24.5,24.5,14.5,4.5,,0,0,0,1,0,1,0
Blaze of Noon,1947,90,NA,5.6,34,4.5,4.5,4.5,4.5,4.5,24.5,14.5,14.5,4.5,14.5,,1,0,0,1,0,0,0
Blind Spot,1947,64,NA,7,13,0,0,4.5,0,24.5,4.5,4.5,34.5,4.5,4.5,,0,0,0,1,0,0,0
Blonde Savage,1947,62,NA,5.1,6,0,14.5,0,0,14.5,14.5,45.5,0,0,0,,1,0,0,0,0,0,0
Blondie in the Dough,1947,72,NA,6.1,38,0,4.5,4.5,4.5,24.5,14.5,34.5,14.5,4.5,4.5,,0,0,1,0,0,0,0
Blondie's Anniversary,1947,72,NA,5.8,35,0,0,0,4.5,34.5,24.5,4.5,4.5,14.5,4.5,,0,0,1,0,0,0,0
Blondie's Big Moment,1947,72,NA,5.9,33,0,0,0,4.5,34.5,14.5,14.5,14.5,4.5,4.5,,0,0,1,0,0,0,0
Blondie's Holiday,1947,72,NA,6.2,23,0,0,0,4.5,34.5,24.5,24.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
Body Care and Grooming,1947,16,NA,3.5,47,24.5,34.5,4.5,14.5,4.5,4.5,4.5,0,4.5,4.5,,0,0,0,1,1,0,1
Body and Soul,1947,104,NA,8.1,521,4.5,4.5,0,4.5,4.5,4.5,14.5,24.5,24.5,24.5,,0,0,0,1,0,0,0
Boomerang!,1947,88,NA,7.7,199,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,24.5,14.5,,0,0,0,1,0,0,0
Bootle Beetle,1947,7,NA,6.2,20,0,0,4.5,4.5,14.5,34.5,24.5,14.5,4.5,14.5,,0,1,1,0,0,0,1
Border Feud,1947,55,NA,4.3,7,0,14.5,14.5,14.5,0,45.5,0,0,0,0,,0,0,0,0,0,0,0
