title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
36 Hours,1953,80,NA,5.7,8,0,14.5,0,0,14.5,14.5,14.5,34.5,0,14.5,,0,0,0,1,0,0,0
"49th Man, The",1953,73,NA,6.2,17,0,0,4.5,14.5,14.5,24.5,24.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
"5,000 Fingers of Dr. T., The",1953,89,1600000,6.7,699,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,24.5,,0,0,0,0,0,0,0
99 River Street,1953,83,NA,7,102,4.5,4.5,4.5,4.5,4.5,4.5,34.5,24.5,14.5,4.5,,0,0,0,1,0,0,0
A Is for Atom,1953,14,NA,6.1,6,0,0,0,0,34.5,14.5,34.5,14.5,0,0,,0,0,0,1,0,0,1
Aah,1953,150,NA,6.7,25,4.5,0,0,4.5,0,0,24.5,4.5,14.5,44.5,,0,0,0,1,0,1,0
Abbott and Costello Go to Mars,1953,81,754000,5.2,455,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,,0,0,1,0,0,0,0
Abbott and Costello Meet Dr. Jekyll and Mr. Hyde,1953,80,NA,6,522,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,14.5,,0,0,1,0,0,0,0
"Actress, The",1953,90,NA,6.6,119,4.5,4.5,4.5,4.5,4.5,14.5,34.5,14.5,4.5,4.5,,0,0,1,1,0,0,0
Adam og Eva,1953,96,NA,7.2,9,0,0,0,0,0,34.5,14.5,24.5,24.5,14.5,,0,0,0,0,0,0,0
Admiral Ushakov,1953,108,NA,5.9,10,0,0,0,14.5,0,24.5,24.5,24.5,24.5,14.5,,0,0,0,1,0,0,0
Affair with a Stranger,1953,87,NA,5.8,56,0,4.5,4.5,4.5,14.5,34.5,24.5,4.5,0,4.5,,0,0,1,1,0,1,0
"Affairs of Dobie Gillis, The",1953,72,NA,5.9,71,0,4.5,4.5,4.5,4.5,14.5,34.5,4.5,4.5,14.5,,0,0,1,0,0,0,0
Aida,1953,102,NA,5.5,33,14.5,4.5,4.5,4.5,4.5,24.5,4.5,14.5,0,14.5,,0,0,0,0,0,0,0
