title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
"'Teddy' Bears, The",1907,15,NA,5.8,23,4.5,4.5,4.5,0,4.5,14.5,24.5,24.5,4.5,4.5,,0,1,0,0,0,0,1
Ali Baba,1907,8,NA,6.1,24,4.5,0,0,4.5,14.5,24.5,14.5,24.5,4.5,4.5,,0,0,0,1,0,0,1
Ben Hur,1907,15,NA,5.5,74,4.5,0,4.5,4.5,0,4.5,14.5,4.5,14.5,44.5,,0,0,0,0,0,0,1
"Colle universelle, La",1907,5,NA,5.6,45,4.5,4.5,0,4.5,24.5,24.5,14.5,4.5,4.5,4.5,,0,0,0,0,0,0,1
"Course aux potirons, La",1907,6,NA,4.2,8,14.5,0,0,0,14.5,14.5,24.5,0,24.5,14.5,,0,0,1,0,0,0,1
"Course des sergents de ville, La",1907,6,NA,6.5,91,4.5,0,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,,0,0,1,0,0,0,1
"Dancing Boxing Match, Montgomery and Stone",1907,1,NA,3.1,9,0,14.5,44.5,44.5,0,0,0,0,0,0,,0,0,0,0,0,0,1
"Kiriki, acrobates japonais, Les",1907,3,NA,4.6,6,14.5,0,0,0,0,0,14.5,0,64.5,0,,0,0,1,0,0,0,1
Mr. Hurry-up,1907,7,NA,4.4,5,24.5,0,24.5,0,44.5,0,0,0,0,24.5,,0,0,1,0,0,0,1
"Spectre rouge, Le",1907,9,NA,6.9,21,4.5,4.5,4.5,0,0,14.5,4.5,24.5,24.5,14.5,,0,0,0,0,0,0,1
That Fatal Sneeze,1907,6,NA,6.7,34,4.5,0,0,4.5,14.5,14.5,24.5,14.5,4.5,14.5,,0,0,1,0,0,0,1
"Tired Tailor's Dream, The",1907,7,NA,5.2,5,24.5,0,0,0,24.5,24.5,24.5,0,0,24.5,,0,0,1,0,0,0,1
