title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
"Arrival of McKinley's Funeral Train at Canton, Ohio",1901,1,NA,4.4,31,4.5,4.5,14.5,4.5,14.5,14.5,4.5,4.5,4.5,4.5,,0,0,0,0,1,0,1
"Artist's Dilemma, The",1901,2,NA,5.7,17,4.5,0,0,14.5,0,24.5,14.5,24.5,4.5,4.5,,0,0,0,0,0,0,1
Aunt Sallie's Wonderful Bustle,1901,1,NA,4.3,12,0,4.5,14.5,14.5,45.5,4.5,0,0,0,0,,0,0,1,0,0,0,1
Bass Fishing,1901,1,NA,3.3,5,0,0,64.5,24.5,0,24.5,0,0,0,0,,0,0,0,0,1,0,1
"Boys Diving, Honolulu",1901,1,NA,4.3,7,0,0,14.5,24.5,14.5,24.5,0,14.5,0,0,,0,0,0,0,0,0,1
Buffalo Bill's Wild West Parade,1901,2,NA,3.4,8,14.5,0,34.5,14.5,24.5,0,0,0,0,14.5,,0,0,0,0,0,0,1
Catching an Early Train,1901,1,NA,4.1,9,0,0,14.5,34.5,34.5,0,0,14.5,0,14.5,,0,0,1,0,0,0,1
Daring Daylight Burglary,1901,5,NA,6,29,4.5,4.5,4.5,0,4.5,24.5,24.5,14.5,0,14.5,,0,0,0,1,0,0,1
Demolishing and Building Up the Star Theatre,1901,2,NA,6.7,36,4.5,0,4.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,,0,0,0,0,1,0,1
"Douche de colonel, La",1901,1,NA,3.3,5,24.5,0,0,0,0,84.5,0,0,0,0,,0,0,0,0,0,0,1
"Execution of Czolgosz, with Panorama of Auburn Prison",1901,4,NA,4.9,21,4.5,0,14.5,4.5,14.5,14.5,14.5,14.5,0,4.5,,0,0,0,1,0,0,1
Fire!,1901,5,NA,6.4,39,4.5,4.5,0,4.5,4.5,24.5,24.5,24.5,4.5,4.5,,0,0,0,1,0,0,1
"Gordon Sisters Boxing, The",1901,2,NA,4.2,13,0,4.5,34.5,14.5,4.5,24.5,4.5,4.5,0,0,,1,0,0,0,1,0,1
Histoire d'un crime,1901,5,NA,5.7,29,4.5,4.5,4.5,4.5,14.5,14.5,24.5,24.5,4.5,0,,0,0,0,1,0,0,0
Japanese Village,1901,3,NA,4.1,5,0,0,24.5,44.5,44.5,0,0,0,0,0,,0,0,0,0,1,0,1
Love by the Light of the Moon,1901,1,NA,5.4,5,0,0,0,24.5,44.5,0,24.5,24.5,0,0,,0,0,1,0,0,1,1
"Martyred Presidents, The",1901,1,NA,3.5,12,4.5,0,45.5,24.5,4.5,4.5,0,0,0,0,,0,0,0,0,0,0,1
"Mysterious Cafe, or Mr. and Mrs. Spoopendyke Have Troubles with a Waiter",1901,2,NA,5,13,0,0,0,24.5,34.5,14.5,4.5,14.5,0,4.5,,0,0,0,0,0,0,1
"Old Maid Having Her Picture Taken, The",1901,1,NA,4,13,24.5,0,4.5,34.5,4.5,4.5,14.5,0,0,0,,0,0,1,0,0,0,1
Panorama of Esplanade by Night,1901,1,NA,4.4,14,14.5,0,14.5,14.5,14.5,14.5,14.5,0,0,14.5,,0,0,0,0,1,0,1
Par le trou de serrure,1901,2,NA,6.9,27,0,0,0,4.5,4.5,24.5,34.5,24.5,4.5,0,,0,0,1,0,0,0,1
President McKinley Taking the Oath,1901,1,NA,3.8,9,0,0,24.5,24.5,24.5,14.5,14.5,0,0,14.5,,0,0,0,0,1,0,1
President McKinley and Escort Going to the Capitol,1901,2,NA,3.5,6,0,0,34.5,45.5,14.5,0,0,0,0,0,,0,0,0,0,1,0,1
Sampson-Schley Controversy,1901,3,NA,3.4,8,0,14.5,24.5,45.5,14.5,0,0,0,0,0,,0,0,0,1,0,0,1
Stop Thief!,1901,2,NA,5.6,33,4.5,4.5,4.5,14.5,14.5,34.5,14.5,14.5,4.5,0,,0,0,0,0,0,0,1
"Terrible Teddy, the Grizzly King",1901,1,NA,4,15,4.5,0,24.5,44.5,14.5,14.5,4.5,0,0,0,,0,0,1,0,0,0,1
Trapeze Disrobing Act,1901,2,NA,5,10,0,0,0,34.5,24.5,45.5,0,0,0,0,,0,0,1,0,0,0,1
"What Happened on Twenty-third Street, New York City",1901,1,NA,5.8,18,0,0,4.5,14.5,24.5,14.5,14.5,4.5,0,14.5,,0,0,1,0,1,0,1
