title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
Anna Boleyn,1920,133,NA,6.9,18,0,0,0,4.5,14.5,14.5,34.5,24.5,4.5,4.5,,0,0,0,1,0,0,0
"Atlantide, L'",1920,136,NA,7.5,6,0,0,0,0,34.5,0,14.5,0,34.5,14.5,,0,0,0,0,0,0,0
Convict 13,1920,20,NA,7.4,166,0,0,4.5,4.5,4.5,14.5,34.5,24.5,14.5,4.5,,0,0,1,0,0,0,1
Dry and Thirsty,1920,12,NA,4.2,9,0,0,14.5,44.5,14.5,0,24.5,14.5,0,0,,0,0,1,0,0,0,1
"Eastern Westerner, An",1920,24,NA,7,40,0,0,0,0,4.5,34.5,34.5,14.5,4.5,14.5,,0,0,1,0,0,0,1
Erotikon,1920,106,NA,6.7,31,4.5,0,0,0,4.5,14.5,14.5,24.5,4.5,14.5,,0,0,0,0,0,0,0
Get Out and Get Under,1920,28,NA,7,40,4.5,0,4.5,0,4.5,14.5,44.5,14.5,14.5,14.5,,0,0,1,0,0,0,1
"Golem, wie er in die Welt kam, Der",1920,91,NA,7.4,409,4.5,0,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,0,0,0,0,0
"Grocery Clerk, The",1920,27,NA,4.1,10,0,0,34.5,14.5,24.5,14.5,14.5,14.5,0,14.5,,0,0,1,0,0,0,1
Haunted Spooks,1920,21,NA,6.6,58,0,4.5,0,4.5,4.5,24.5,24.5,14.5,4.5,4.5,,0,0,1,0,0,0,1
Heading Home,1920,56,NA,7.1,13,0,0,0,0,14.5,24.5,14.5,14.5,0,34.5,,0,0,1,1,0,0,0
High and Dizzy,1920,26,NA,7.4,34,0,0,0,4.5,4.5,4.5,24.5,14.5,24.5,24.5,,0,0,1,0,0,0,1
His Royal Slyness,1920,27,NA,6.9,20,0,0,0,14.5,4.5,34.5,34.5,14.5,0,14.5,,0,0,1,0,0,0,1
"Hund von Baskerville - 6. Teil: Das Haus ohne Fenster, Der",1920,157,NA,1.9,7,84.5,0,0,0,0,0,0,0,14.5,0,,0,0,0,0,0,0,0
"Idol Dancer, The",1920,104,NA,4,6,0,0,34.5,34.5,34.5,0,0,0,0,0,,0,0,0,1,0,0,0
"Jack-Knife Man, The",1920,60,NA,7.5,13,14.5,0,0,4.5,0,4.5,0,34.5,0,34.5,,0,0,0,1,0,0,0
"Januskopf, Der",1920,77,NA,8.5,7,14.5,0,0,0,14.5,0,0,0,44.5,24.5,,0,0,0,0,0,0,0
"Kabinett des Doktor Caligari, Das",1920,67,NA,8.1,3599,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,34.5,,0,0,0,1,0,0,0
Klostret i Sendomir,1920,54,NA,7.1,27,0,0,4.5,0,4.5,14.5,14.5,14.5,14.5,44.5,,0,0,0,1,0,0,0
"Luck of the Irish, The",1920,70,NA,1,7,100,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0
"Mark of Zorro, The",1920,90,NA,7.4,213,4.5,0,4.5,4.5,4.5,4.5,24.5,24.5,14.5,14.5,,0,0,0,0,0,0,0
"Mollycoddle, The",1920,86,NA,6.9,10,0,0,0,0,14.5,34.5,24.5,34.5,0,14.5,,0,0,1,0,0,1,0
Neighbors,1920,18,NA,7.6,159,0,0,4.5,0,4.5,14.5,24.5,34.5,14.5,14.5,,0,0,1,0,0,1,1
Nomads of the North,1920,109,NA,6,20,0,0,14.5,4.5,24.5,14.5,14.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
"Number, Please?",1920,23,NA,7.5,45,4.5,0,0,0,14.5,4.5,14.5,34.5,4.5,24.5,,0,0,1,0,0,0,1
Nurse Marjorie,1920,88,NA,8.8,7,0,0,0,0,14.5,14.5,0,24.5,0,44.5,,0,0,1,1,0,0,0
Ollin oppivuodet,1920,91,NA,6.3,5,0,0,0,44.5,24.5,0,24.5,24.5,0,0,,0,0,0,1,0,0,0
