title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
'I Know Where I'm Going!',1945,92,NA,7.7,825,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,34.5,,0,0,0,1,0,1,0
"Abandonadas, Las",1945,103,NA,6.2,8,0,0,14.5,0,0,14.5,34.5,14.5,0,24.5,,0,0,0,1,0,0,0
Abbott and Costello in Hollywood,1945,85,NA,5.7,288,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,14.5,,0,0,1,0,0,0,0
Adventure,1945,135,3500000,5.4,106,4.5,4.5,4.5,14.5,24.5,14.5,24.5,4.5,4.5,4.5,,0,0,1,1,0,1,0
Adventures in South America,1945,10,NA,6.1,9,0,0,0,0,34.5,24.5,24.5,14.5,0,14.5,,0,0,0,0,1,0,1
"Affairs of Susan, The",1945,110,NA,6.4,29,0,0,0,4.5,4.5,24.5,14.5,4.5,14.5,24.5,,0,0,1,0,0,0,0
African Diary,1945,6,NA,6.4,53,4.5,4.5,0,4.5,14.5,14.5,44.5,14.5,4.5,4.5,,0,1,1,0,0,0,1
Ain't That Ducky,1945,7,NA,7.5,38,0,0,4.5,4.5,4.5,14.5,14.5,34.5,4.5,14.5,,0,1,1,0,0,0,1
"All-Star Bond Rally, The",1945,18,NA,7,17,4.5,0,0,0,14.5,4.5,4.5,14.5,4.5,44.5,,0,0,1,0,1,0,1
Allotment Wives,1945,80,NA,5.5,14,0,0,0,24.5,24.5,24.5,14.5,0,4.5,4.5,,0,0,0,1,0,0,0
"Allvarsamma leken, Den",1945,106,NA,2.7,6,64.5,0,14.5,0,0,14.5,0,0,0,0,,0,0,0,1,0,0,0
Along Came Jones,1945,90,NA,6.5,175,4.5,0,4.5,4.5,4.5,24.5,34.5,14.5,4.5,4.5,,0,0,1,0,0,0,0
Along the Navajo Trail,1945,66,NA,6,17,14.5,0,0,4.5,14.5,34.5,14.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
Anchors Aweigh,1945,143,NA,6.8,784,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,,0,0,1,0,0,1,0
And Then There Were None,1945,97,NA,7.7,1476,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,,0,0,0,1,0,0,0
Apology for Murder,1945,67,NA,5.9,10,0,0,14.5,14.5,14.5,24.5,24.5,0,0,34.5,,0,0,0,1,0,0,0
Appointment in Tokyo,1945,56,NA,7,25,4.5,0,0,0,24.5,14.5,14.5,24.5,24.5,4.5,,0,0,0,0,1,0,0
Back to Bataan,1945,95,NA,6.3,398,4.5,4.5,4.5,4.5,4.5,24.5,34.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
"Bashful Buzzard, The",1945,7,NA,7.6,28,4.5,0,4.5,0,0,14.5,24.5,24.5,14.5,14.5,,0,1,1,0,0,0,1
Bedside Manner,1945,72,NA,5.4,9,0,0,14.5,14.5,24.5,24.5,24.5,14.5,0,0,,0,0,1,0,0,0,0
Behind the Meat-Ball,1945,8,NA,6.8,9,0,0,0,0,14.5,0,64.5,24.5,0,0,,0,1,1,0,0,0,1
"Bell for Adano, A",1945,103,NA,7.3,99,0,4.5,0,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
Bells of Rosarita,1945,68,NA,6.7,22,0,0,4.5,0,4.5,14.5,44.5,4.5,14.5,4.5,,0,0,0,0,0,0,0
"Bells of St. Mary's, The",1945,126,NA,7.2,844,4.5,0,4.5,4.5,4.5,4.5,24.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
Berlin,1945,70,NA,7.5,5,24.5,0,0,0,0,0,24.5,24.5,24.5,24.5,,0,0,0,0,1,0,0
Betrayal from the East,1945,82,NA,5.2,34,4.5,0,4.5,4.5,34.5,4.5,14.5,4.5,4.5,24.5,,1,0,0,0,0,0,0
Between Two Women,1945,83,NA,5.3,7,0,0,0,24.5,24.5,24.5,14.5,0,0,0,,0,0,0,1,0,0,0
Bewitched,1945,65,NA,5.1,49,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,14.5,,0,0,0,0,0,0,0
Blazing the Western Trail,1945,60,NA,5.6,7,0,0,14.5,0,0,44.5,24.5,14.5,0,0,,0,0,0,0,0,0,0
Blithe Spirit,1945,96,NA,7.3,484,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,1,0,0,0,0
Blood on the Sun,1945,94,NA,6.2,242,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,,1,0,0,1,0,1,0
"Body Snatcher, The",1945,73,NA,7.3,701,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
