title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
"'High Sign', The",1921,18,NA,7.8,145,0,0,4.5,0,4.5,14.5,24.5,24.5,24.5,14.5,,0,0,1,0,0,0,1
"Ace of Hearts, The",1921,75,NA,6.7,138,0,0,4.5,4.5,14.5,14.5,24.5,24.5,4.5,4.5,,0,0,0,1,0,1,0
"Affairs of Anatol, The",1921,117,NA,6.7,66,0,4.5,4.5,4.5,14.5,14.5,14.5,24.5,4.5,14.5,,0,0,1,1,0,0,0
Among Those Present,1921,35,NA,7.4,32,4.5,0,0,0,4.5,14.5,24.5,14.5,4.5,14.5,,0,0,1,0,0,0,1
Be My Wife,1921,13,NA,8,32,0,0,0,4.5,4.5,4.5,24.5,24.5,24.5,14.5,,0,0,1,0,0,0,1
"Bergkatze, Die",1921,79,NA,7.3,50,4.5,0,4.5,4.5,4.5,14.5,14.5,24.5,14.5,24.5,,0,0,1,1,0,1,0
Blade af Satans Bog,1921,130,NA,6.6,79,4.5,0,0,4.5,14.5,24.5,14.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
"Blot, The",1921,80,NA,5.9,35,0,4.5,4.5,14.5,4.5,14.5,14.5,14.5,14.5,4.5,,0,0,0,0,0,0,0
"Boat, The",1921,20,NA,7.7,237,4.5,4.5,0,4.5,4.5,4.5,24.5,24.5,14.5,14.5,,0,0,1,0,0,0,1
"Bonnie Brier Bush, The",1921,50,NA,7.1,11,4.5,0,0,4.5,4.5,0,4.5,4.5,4.5,44.5,,0,0,0,1,0,0,0
Camille,1921,72,NA,6.6,76,4.5,0,4.5,4.5,14.5,14.5,34.5,14.5,4.5,14.5,,0,0,0,1,0,1,0
Character Studies,1921,6,NA,6.3,5,0,0,0,0,0,24.5,24.5,24.5,44.5,0,,0,0,1,0,0,0,1
