title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
"'Je vous salue, Marie'",1985,105,NA,6.4,322,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,,0,0,0,1,0,0,0
14 numara,1985,83,NA,3.6,12,24.5,4.5,24.5,4.5,0,4.5,4.5,4.5,0,4.5,,0,0,0,1,0,0,0
16 Days of Glory,1985,145,NA,7.7,37,0,0,4.5,4.5,4.5,4.5,14.5,14.5,14.5,24.5,,0,0,0,0,1,0,0
1918,1985,94,NA,5.8,65,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,14.5,,0,0,0,1,0,0,0
1919,1985,99,NA,5,28,14.5,0,14.5,14.5,0,4.5,24.5,4.5,4.5,14.5,,0,0,0,1,0,0,0
3 hommes et un couffin,1985,106,NA,6.6,537,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,4.5,,0,0,1,0,0,0,0
51 Bar,1985,95,NA,8.7,5,0,0,0,24.5,0,0,0,24.5,64.5,0,,0,0,0,1,0,0,0
69 Park Avenue,1985,90,NA,6.1,5,0,24.5,0,0,0,44.5,24.5,24.5,0,0,,0,0,0,0,0,0,0
"7, Hyden Park: la casa maledetta",1985,96,NA,4.7,16,4.5,0,14.5,4.5,44.5,14.5,14.5,0,4.5,0,,0,0,0,1,0,0,0
78 Tours,1985,4,NA,7.9,10,0,0,14.5,0,14.5,14.5,14.5,34.5,24.5,14.5,,0,1,0,0,0,0,1
90 Days,1985,100,NA,5.8,17,4.5,0,0,4.5,0,24.5,14.5,24.5,14.5,4.5,,0,0,0,0,0,0,0
A.K.,1985,71,NA,7.7,60,0,0,4.5,4.5,4.5,14.5,24.5,24.5,24.5,14.5,,0,0,0,0,1,0,0
Accident,1985,121,NA,6.5,11,14.5,0,14.5,0,4.5,0,0,4.5,0,44.5,,0,0,0,0,0,0,0
Adi Vasfiye,1985,90,NA,6.9,33,4.5,0,0,4.5,14.5,14.5,14.5,14.5,14.5,24.5,,0,0,0,1,0,0,0
