title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
'Bullitt': Steve McQueen's Commitment to Reality,1968,10,NA,6.6,37,0,0,4.5,4.5,4.5,14.5,44.5,14.5,4.5,4.5,,0,0,0,0,1,0,1
...e per tetto un cielo di stelle,1968,100,NA,3.9,19,0,14.5,14.5,24.5,0,24.5,14.5,0,4.5,14.5,,0,0,0,0,0,0,0
...som havets nakna vind,1968,105,NA,5.3,21,4.5,4.5,0,0,4.5,4.5,14.5,4.5,4.5,34.5,,0,0,0,1,0,1,0
"2 deputati, I",1968,95,NA,6.9,9,14.5,0,0,0,0,24.5,34.5,24.5,14.5,0,,0,0,1,0,0,0,0
2001: A Space Odyssey,1968,156,10500000,8.3,64982,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,34.5,,0,0,0,0,0,0,0
3 Ring Wing-Ding,1968,6,NA,6.3,9,14.5,0,24.5,0,0,14.5,24.5,0,14.5,24.5,,0,1,1,0,0,0,1
"30 Is a Dangerous Age, Cynthia",1968,85,NA,4.8,32,4.5,4.5,4.5,14.5,34.5,14.5,4.5,14.5,0,4.5,,0,0,1,0,0,1,0
5 Card Stud,1968,105,NA,6.2,457,4.5,4.5,4.5,4.5,14.5,14.5,34.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
5 de chocolate y 1 de fresa,1968,85,NA,4.3,12,24.5,4.5,0,0,14.5,0,4.5,0,4.5,34.5,,0,0,1,0,0,0,0
69,1968,5,NA,5.1,5,24.5,0,0,24.5,0,64.5,0,0,0,0,,0,0,0,0,0,0,1
Aadmi,1968,175,NA,8.2,15,0,0,0,0,14.5,0,4.5,44.5,34.5,4.5,,0,0,0,0,0,1,0
Aashirwad,1968,146,NA,8.6,11,0,0,0,0,14.5,0,0,14.5,14.5,44.5,,0,0,0,1,0,0,0
"Acid Eaters, The",1968,65,NA,3.3,24,24.5,4.5,0,14.5,14.5,4.5,4.5,0,0,24.5,,0,0,0,1,0,0,0
Adieu l'ami,1968,115,NA,6,169,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,14.5,,1,0,0,0,0,0,0
Afrit merati,1968,100,NA,6,5,0,0,0,0,44.5,24.5,0,44.5,0,0,,0,0,1,0,0,0,0
Agapi kai aima,1968,105,NA,6.7,9,24.5,0,0,0,14.5,0,44.5,14.5,0,14.5,,0,0,0,1,0,0,0
"Agapi mas, I",1968,95,NA,5.5,13,14.5,4.5,4.5,14.5,14.5,0,34.5,0,4.5,0,,0,0,0,1,0,0,0
All Neat in Black Stockings,1968,96,NA,7.3,9,0,0,0,14.5,0,0,34.5,14.5,0,44.5,,0,0,1,1,0,0,0
Alley Tramp,1968,75,NA,1.4,15,64.5,4.5,0,0,4.5,0,0,0,0,24.5,,0,0,0,1,0,0,0
"Alphabet, The",1968,4,NA,7.1,421,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,24.5,,0,1,0,0,0,0,1
Amanti,1968,88,NA,4.7,43,4.5,4.5,4.5,4.5,24.5,14.5,14.5,4.5,4.5,4.5,,0,0,0,1,0,1,0
Amblin',1968,26,NA,7,70,4.5,4.5,4.5,4.5,14.5,4.5,14.5,14.5,14.5,34.5,,0,0,0,0,0,0,1
Ammazzali tutti e torna solo,1968,89,NA,9.2,8,0,0,0,0,0,24.5,14.5,14.5,14.5,34.5,,0,0,0,0,0,0,0
"Amorosas, As",1968,100,NA,6.2,8,0,0,0,0,0,45.5,0,24.5,0,24.5,,0,0,0,1,0,1,0
Amsterdam Affair,1968,100,NA,5.7,8,0,14.5,0,14.5,14.5,24.5,0,14.5,0,24.5,,0,0,0,0,0,0,0
Anche nel west c'era una volta Dio,1968,105,NA,2.9,14,24.5,4.5,4.5,4.5,24.5,4.5,0,0,14.5,4.5,,0,0,0,0,0,0,0
Andrea - Wie ein Blatt auf nackter Haut,1968,90,NA,5.3,7,0,0,0,14.5,24.5,14.5,0,24.5,14.5,0,,0,0,0,1,0,0,0
Angels from Hell,1968,86,NA,3.5,16,14.5,4.5,4.5,24.5,14.5,4.5,4.5,14.5,0,4.5,,1,0,0,0,0,0,0
"Angry Breed, The",1968,89,NA,5.2,23,14.5,14.5,4.5,4.5,14.5,14.5,4.5,4.5,0,14.5,,0,0,0,1,0,0,0
"Animal, The",1968,88,NA,6.7,5,0,0,0,24.5,24.5,24.5,0,24.5,24.5,0,,0,0,0,0,0,0,0
"Anniversary, The",1968,95,NA,6.6,226,4.5,0,4.5,4.5,4.5,14.5,14.5,14.5,24.5,24.5,,0,0,1,0,0,0,0
Anzio,1968,117,NA,5.6,332,4.5,4.5,4.5,14.5,14.5,24.5,24.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
Arizona Bushwhackers,1968,87,NA,4.5,46,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
Around the World of Mike Todd,1968,50,NA,2.8,5,24.5,0,24.5,0,0,24.5,0,24.5,0,24.5,,0,0,0,0,1,0,0
"Artisten in der Zirkuskuppel: Ratlos, Die",1968,103,NA,6,28,4.5,0,4.5,4.5,14.5,14.5,4.5,14.5,14.5,24.5,,0,0,0,0,0,0,0
"Arzt von St. Pauli, Der",1968,101,NA,5.5,7,0,0,14.5,0,24.5,24.5,14.5,0,0,14.5,,0,0,0,1,0,0,0
Asfalttilampaat,1968,78,NA,5.1,12,0,0,4.5,0,14.5,4.5,4.5,34.5,4.5,14.5,,0,0,0,1,0,0,0
Assignment K,1968,97,NA,4.7,19,0,4.5,4.5,34.5,24.5,4.5,14.5,0,0,14.5,,1,0,0,1,0,0,0
Assignment to Kill,1968,102,NA,5.7,34,0,0,4.5,4.5,24.5,14.5,4.5,24.5,4.5,4.5,,0,0,0,1,0,0,0
Atacan las brujas,1968,76,NA,8.3,8,0,0,0,34.5,0,0,0,14.5,14.5,34.5,,0,0,0,0,0,0,0
Attack on the Iron Coast,1968,89,NA,5,65,4.5,4.5,4.5,14.5,34.5,24.5,4.5,4.5,4.5,0,,0,0,0,1,0,0,0
Autopsia de un fantasma,1968,95,NA,2.7,9,14.5,24.5,0,14.5,0,0,14.5,14.5,14.5,24.5,,0,0,1,0,0,0,0
Baby Love,1968,93,NA,6.4,30,0,0,4.5,14.5,14.5,24.5,24.5,4.5,14.5,14.5,,0,0,0,1,0,0,0
Badarna,1968,98,NA,4,9,0,0,45.5,14.5,0,0,14.5,0,24.5,0,,0,0,0,1,0,0,0
Baldwin's Nigger,1968,46,NA,5.6,15,14.5,0,0,0,4.5,0,0,0,0,84.5,,0,0,0,0,1,0,0
"Bamboo Saucer, The",1968,100,NA,5.3,53,4.5,4.5,4.5,4.5,4.5,24.5,34.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
Banditi a Milano,1968,98,NA,5.8,21,4.5,4.5,0,0,4.5,4.5,14.5,4.5,0,44.5,,0,0,0,0,0,0,0
Bandolero!,1968,106,NA,6.3,598,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,14.5,PG-13,0,0,0,0,0,0,0
"Bang, Bang",1968,87,NA,4.7,13,0,14.5,14.5,0,24.5,14.5,0,4.5,4.5,14.5,,0,0,0,0,0,0,0
Barbarella,1968,98,9000000,5.6,4653,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
"Bastardi, I",1968,102,NA,6.3,10,14.5,0,0,0,24.5,14.5,24.5,14.5,14.5,24.5,,0,0,0,0,0,0,0
"Bataille de San Sebastian, La",1968,111,NA,5.9,211,0,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
Bear De Guerre,1968,6,NA,5.7,9,0,0,14.5,0,34.5,24.5,24.5,0,0,14.5,,0,1,0,0,0,0,1
"Beatles Mod Odyssey, The",1968,7,NA,6.9,17,0,0,0,0,24.5,14.5,14.5,14.5,14.5,14.5,,0,0,0,0,0,0,1
Behind Locked Doors,1968,79,NA,3.9,30,14.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,0,14.5,,0,0,0,0,0,0,0
Bengelchen liebt kreuz und quer,1968,90,NA,1.1,9,64.5,14.5,0,14.5,0,14.5,0,0,0,0,,0,0,1,0,0,0,0
Benjamin,1968,90,NA,6.3,65,4.5,4.5,4.5,14.5,14.5,14.5,24.5,14.5,4.5,14.5,,0,0,1,0,0,0,0
Berserk!,1968,96,NA,4.6,150,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
Bice skoro propast sveta,1968,84,NA,6.1,21,4.5,0,0,4.5,14.5,14.5,4.5,14.5,24.5,14.5,,0,0,0,1,0,0,0
"Biches, Les",1968,105,NA,6.9,278,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,,0,0,0,1,0,0,0
Big Game Haunt,1968,6,NA,5.9,11,4.5,0,4.5,14.5,24.5,0,0,14.5,0,14.5,,0,1,1,0,0,0,1
"Big Snatch, The",1968,77,11000,4.4,17,14.5,14.5,14.5,0,4.5,4.5,4.5,0,24.5,14.5,,0,0,0,1,0,0,0
"Biggest Bundle of Them All, The",1968,108,NA,4.9,103,4.5,4.5,14.5,14.5,24.5,24.5,14.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
Billabong,1968,9,NA,8.4,5,0,0,0,0,0,0,0,44.5,24.5,44.5,,0,0,0,0,0,0,1
"Birthday Party, The",1968,123,NA,6.1,55,0,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,,0,0,1,1,0,0,0
"Bizarre Ones, The",1968,73,NA,8.1,7,0,14.5,0,44.5,0,0,0,14.5,24.5,0,,0,0,0,1,0,0,0
Black Jack,1968,89,NA,6,12,0,0,0,0,34.5,14.5,24.5,4.5,0,14.5,,0,0,0,0,0,0,0
Blackbeard's Ghost,1968,106,NA,5.9,558,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,14.5,,0,0,1,0,0,0,0
"Bliss of Mrs. Blossom, The",1968,93,NA,5.9,100,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,24.5,,0,0,1,0,0,0,0
"Blood Beast Terror, The",1968,88,NA,4.3,105,4.5,4.5,24.5,14.5,4.5,14.5,14.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
"Blood of Fu Manchu, The",1968,94,NA,4.4,137,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
Blue,1968,113,NA,5.2,50,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,4.5,14.5,,0,0,0,0,0,0,0
