title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
'E',1981,7,NA,8.6,15,0,0,0,0,4.5,4.5,0,14.5,24.5,45.5,,0,1,1,0,0,0,1
...All the Marbles,1981,113,NA,5.6,348,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,14.5,,1,0,1,1,0,1,0
34-y skoryy,1981,83,NA,7.3,8,0,0,0,14.5,14.5,0,14.5,14.5,0,45.5,,1,0,0,0,0,0,0
36 Chowringhee Lane,1981,122,NA,7.7,41,4.5,4.5,0,0,4.5,4.5,4.5,24.5,34.5,14.5,,0,0,0,0,0,0,0
"64,000,000 Years Ago",1981,11,NA,6.7,7,0,0,0,0,14.5,14.5,74.5,0,0,0,,0,1,0,0,0,0,1
8 to 4,1981,77,NA,5.8,32,0,4.5,4.5,4.5,14.5,4.5,34.5,14.5,0,14.5,,0,0,1,0,0,0,0
Absence of Malice,1981,116,NA,6.8,1849,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,4.5,,0,0,0,1,0,1,0
Ach du lieber Harry,1981,85,NA,5.1,54,4.5,4.5,4.5,4.5,24.5,24.5,14.5,4.5,0,4.5,,0,0,1,0,0,0,0
Adaptatziya,1981,165,NA,9.6,27,0,0,0,0,4.5,0,4.5,4.5,14.5,64.5,,0,0,0,0,0,0,0
Afurika monogatari,1981,120,NA,4.7,24,4.5,14.5,24.5,4.5,4.5,14.5,14.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
Agoniya,1981,148,NA,6.3,85,0,0,4.5,4.5,4.5,14.5,24.5,14.5,24.5,14.5,,0,0,0,1,0,0,0
"Ailes de la colombe, Les",1981,95,NA,6.4,17,0,4.5,0,14.5,4.5,24.5,14.5,14.5,4.5,14.5,,0,0,0,1,0,1,0
Akuryo-To,1981,131,NA,6.2,8,0,0,0,0,24.5,34.5,0,0,0,34.5,,0,0,0,1,0,0,0
All Night Long,1981,87,NA,5.3,278,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,,0,0,1,1,0,0,0
Alligator Shoes,1981,99,NA,3.7,10,14.5,14.5,24.5,14.5,0,14.5,14.5,0,24.5,14.5,,0,0,0,0,0,0,0
Amanda by Night,1981,95,NA,5.7,56,4.5,0,4.5,4.5,14.5,4.5,24.5,14.5,14.5,14.5,,0,0,0,0,0,0,0
