title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
"'Night, Mother",1986,96,NA,6.8,364,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,24.5,,0,0,0,1,0,0,0
'Round Midnight,1986,133,NA,7.3,902,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,24.5,,0,0,0,1,0,0,0
1/2 Mensch,1986,48,NA,8.1,29,4.5,0,0,0,4.5,0,0,4.5,24.5,64.5,,0,0,0,0,1,0,0
1001 Erotic Nights 2,1986,79,NA,7.7,15,14.5,0,0,0,4.5,4.5,14.5,14.5,4.5,44.5,,0,0,0,0,0,0,0
27 horas,1986,81,NA,5.2,38,4.5,0,0,4.5,24.5,24.5,24.5,4.5,4.5,14.5,,0,0,0,0,0,0,0
3:15,1986,86,NA,4.5,94,14.5,4.5,4.5,24.5,14.5,14.5,4.5,4.5,4.5,4.5,,1,0,0,1,0,0,0
40 Quadratmeter Deutschland,1986,80,NA,7.3,15,4.5,0,0,0,0,0,24.5,34.5,24.5,24.5,,0,0,0,1,0,0,0
52 Pick-Up,1986,110,NA,5.9,609,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,,1,0,0,0,0,0,0
8 Million Ways to Die,1986,115,NA,4.9,642,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,,1,0,0,0,0,0,0
A futura memoria: Pier Paolo Pasolini,1986,115,NA,6.6,7,14.5,0,0,0,0,0,24.5,14.5,24.5,14.5,,0,0,0,0,1,0,0
Aakhree Raasta,1986,164,NA,8.2,46,0,4.5,0,4.5,0,4.5,24.5,14.5,14.5,34.5,,1,0,0,0,0,0,0
"Aanslag, De",1986,144,NA,7.3,532,4.5,4.5,4.5,4.5,4.5,4.5,24.5,34.5,14.5,4.5,,0,0,0,1,0,0,0
Abducted,1986,87,NA,4.9,73,14.5,4.5,4.5,4.5,24.5,4.5,24.5,0,4.5,4.5,,0,0,0,1,0,0,0
Abel,1986,100,NA,7.9,336,4.5,0,4.5,4.5,4.5,4.5,14.5,24.5,34.5,24.5,,0,0,1,0,0,0,0
"Abomination, The",1986,100,NA,2.4,132,64.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
About Last Night...,1986,113,NA,5.9,3017,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,,0,0,1,1,0,1,0
