title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
$pent,2000,91,NA,4.3,45,4.5,4.5,4.5,14.5,14.5,14.5,4.5,4.5,14.5,14.5,,0,0,0,1,0,0,0
...Lost,2000,5,NA,6.2,13,4.5,0,0,4.5,24.5,34.5,24.5,4.5,0,0,,0,0,0,0,0,0,1
...und das ist erst der Anfang,2000,95,NA,5.9,50,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,14.5,,0,0,1,0,0,1,0
100 Girls,2000,90,NA,5.8,3349,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,R,0,0,1,0,0,1,0
101 Rent Boys,2000,78,NA,6.3,83,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,14.5,,0,0,0,0,1,0,0
101 Ways (The Things a Girl Will Do to Keep Her Volvo),2000,100,NA,5.5,68,4.5,4.5,4.5,14.5,4.5,14.5,24.5,14.5,14.5,4.5,,0,0,1,0,0,0,0
102 Dalmatians,2000,100,85000000,4.7,1987,4.5,4.5,14.5,14.5,24.5,14.5,14.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
10:10,2000,14,NA,6,6,0,0,0,14.5,14.5,34.5,14.5,14.5,0,0,,0,0,0,0,0,0,1
11 Uhr 59,2000,11,NA,8.4,5,0,0,0,0,24.5,0,0,0,64.5,24.5,,0,0,0,0,0,0,1
"13th Sign, The",2000,85,NA,3.9,28,24.5,4.5,4.5,14.5,4.5,14.5,4.5,14.5,0,14.5,,0,0,0,0,0,0,0
15' zondergrond,2000,20,NA,6.4,7,0,0,24.5,0,0,14.5,14.5,14.5,24.5,0,,0,0,0,0,0,0,1
15-Sai: Gakko IV,2000,120,NA,5.5,13,24.5,0,0,4.5,4.5,0,4.5,14.5,14.5,24.5,,0,0,0,1,0,0,0
19,2000,82,NA,7,59,4.5,4.5,0,4.5,4.5,14.5,14.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
1974,2000,8,NA,4.4,12,0,14.5,24.5,4.5,24.5,0,4.5,0,4.5,4.5,,0,1,0,0,0,0,1
2 G's & a Key,2000,97,NA,4.4,44,24.5,4.5,4.5,14.5,14.5,4.5,4.5,4.5,4.5,14.5,,1,0,0,0,0,0,0
2. juledag,2000,25,NA,5.5,8,0,0,14.5,0,24.5,34.5,14.5,14.5,0,0,,0,0,0,0,0,0,1
2000 Nordestes,2000,70,NA,7.9,25,4.5,0,0,0,4.5,0,14.5,14.5,24.5,34.5,,0,0,0,0,1,0,0
2001: A Space Travesty,2000,99,26000000,2.5,2023,44.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,R,0,0,1,0,0,0,0
21,2000,105,NA,6,25,4.5,0,4.5,4.5,0,4.5,14.5,4.5,14.5,44.5,,0,0,1,1,0,1,0
237,2000,12,NA,4.3,7,0,0,24.5,0,0,14.5,14.5,24.5,0,14.5,,0,0,0,0,0,0,1
24 Hours in London,2000,90,NA,3.8,242,24.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,R,0,0,0,0,0,0,0
24 chasa,2000,86,NA,6,39,14.5,4.5,4.5,4.5,14.5,14.5,14.5,24.5,4.5,14.5,,0,0,0,1,0,0,0
24fps,2000,6,NA,4.8,16,4.5,4.5,24.5,4.5,34.5,14.5,0,0,0,4.5,,0,0,0,0,0,0,1
27 Missing Kisses,2000,98,NA,6.6,291,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,,0,0,1,1,0,1,0
28 Days,2000,103,43000000,6,7465,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,PG-13,0,0,0,1,0,0,0
3 Chinesen mit dem Kontrabass,2000,88,NA,6.5,120,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,4.5,,0,0,1,0,0,0,0
3 Minute Wonder,2000,3,NA,4.3,6,0,0,14.5,34.5,0,45.5,0,0,0,0,,0,0,0,0,0,0,1
3 Strikes,2000,82,6000000,3.7,305,24.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
3 Tage 44,2000,21,NA,5,6,0,0,0,0,34.5,0,14.5,14.5,0,34.5,,0,0,0,0,0,0,1
30 Frames a Second: The WTO in Seattle,2000,73,NA,5.4,7,14.5,14.5,0,0,14.5,14.5,14.5,14.5,14.5,0,,0,0,0,0,1,0,0
30 ans,2000,105,NA,5.8,14,0,0,4.5,14.5,14.5,34.5,24.5,4.5,0,0,,0,0,0,0,0,0,0
36K,2000,83,NA,7.8,12,4.5,0,4.5,4.5,0,0,0,4.5,24.5,44.5,,0,0,0,0,0,0,0
3D,2000,24,NA,6,5,24.5,0,0,0,24.5,64.5,0,0,0,0,,0,0,0,0,0,0,1
4 P.M.,2000,15,NA,5.5,21,0,14.5,4.5,4.5,4.5,4.5,24.5,4.5,4.5,14.5,,0,0,0,1,0,0,1
405,2000,11,NA,6.9,250,4.5,4.5,4.5,4.5,4.5,4.5,24.5,24.5,14.5,14.5,,1,0,1,0,0,0,1
42K,2000,90,NA,5.1,25,4.5,4.5,0,14.5,4.5,0,24.5,24.5,4.5,24.5,,1,0,1,0,0,0,0
50CC,2000,41,NA,5.9,7,0,0,14.5,0,14.5,24.5,14.5,14.5,0,14.5,,1,0,0,0,0,1,1
"6th Day, The",2000,123,82000000,5.9,12064,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,PG-13,1,0,0,0,0,0,0
