title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
16 Fathoms Deep,1948,82,NA,7.6,6,0,0,0,0,0,34.5,14.5,34.5,14.5,0,,0,0,0,0,0,0,0
3 Godfathers,1948,106,NA,6.9,779,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
A-Lad-in His Lamp,1948,7,NA,7.9,52,4.5,0,0,4.5,4.5,14.5,14.5,14.5,14.5,34.5,,0,1,1,0,0,0,1
Aag,1948,138,NA,6.5,31,4.5,0,0,0,4.5,4.5,24.5,24.5,4.5,24.5,,0,0,0,0,0,1,0
"Act of Murder, An",1948,91,NA,7.4,54,0,4.5,0,0,4.5,14.5,34.5,24.5,14.5,4.5,,0,0,0,1,0,0,0
Act of Violence,1948,82,NA,7.4,274,0,0,0,4.5,4.5,14.5,24.5,34.5,14.5,4.5,,0,0,0,1,0,0,0
Adventures of Don Juan,1948,110,NA,6.7,362,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,14.5,,0,0,0,0,0,1,0
Adventures of Frank and Jesse James,1948,180,NA,6.9,17,4.5,0,4.5,0,0,24.5,24.5,24.5,4.5,0,,0,0,0,0,0,0,0
Adventures of Gallant Bess,1948,71,NA,5.9,13,0,0,0,4.5,24.5,44.5,14.5,0,0,4.5,,0,0,0,1,0,0,0
Affaire Blum,1948,109,NA,7.2,9,0,0,0,0,0,14.5,44.5,34.5,0,14.5,,0,0,0,1,0,0,0
Against the Wind,1948,96,NA,6.4,68,0,4.5,4.5,4.5,14.5,24.5,14.5,24.5,4.5,4.5,,1,0,0,1,0,0,0
"Aguas bajan negras, Las",1948,100,NA,4.5,7,14.5,0,0,0,24.5,14.5,0,0,14.5,24.5,,0,0,0,1,0,0,0
Albuquerque,1948,90,NA,6.5,17,0,0,0,0,4.5,44.5,34.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
Alias a Gentleman,1948,76,NA,5.8,9,0,0,0,0,34.5,34.5,24.5,0,0,14.5,,0,0,1,0,0,1,0
All My Sons,1948,95,NA,6.8,174,0,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
"Amazing Mr. X, The",1948,78,NA,7.1,53,0,0,0,4.5,4.5,24.5,24.5,14.5,14.5,4.5,,0,0,0,0,0,0,0
"Amore, L'",1948,79,NA,6.7,90,4.5,0,4.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,,0,0,0,1,0,0,0
"Amoureux sont seuls au monde, Les",1948,105,NA,5.9,11,0,4.5,0,4.5,14.5,0,14.5,4.5,14.5,14.5,,0,0,0,1,0,0,0
Angel in Exile,1948,60,NA,6.1,9,0,14.5,0,14.5,0,34.5,14.5,34.5,0,0,,0,0,0,1,0,0,0
Angel on the Amazon,1948,60,NA,5.4,9,14.5,0,0,24.5,14.5,14.5,24.5,14.5,0,14.5,,0,0,0,0,0,0,0
Angelitos negros,1948,100,NA,8.5,24,0,0,0,0,4.5,4.5,14.5,24.5,24.5,24.5,,0,0,0,1,0,0,0
Angels' Alley,1948,67,NA,6.3,20,4.5,0,0,4.5,14.5,34.5,4.5,14.5,4.5,34.5,,0,0,1,1,0,0,0
Anna Karenina,1948,111,NA,6.2,211,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
Annie Was a Wonder,1948,11,NA,6.3,14,0,0,0,0,24.5,14.5,24.5,24.5,4.5,0,,0,0,0,0,0,0,1
Another Part of the Forest,1948,107,NA,6.9,44,0,4.5,0,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
Apartment for Peggy,1948,96,NA,7.1,151,0,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
"Apfel ist ab, Der",1948,105,NA,8.8,7,14.5,0,14.5,0,14.5,0,0,14.5,14.5,24.5,,0,0,1,0,0,0,0
Appointment with Murder,1948,67,NA,5.3,7,0,0,0,24.5,0,24.5,0,44.5,0,0,,0,0,0,0,0,0,0
April Showers,1948,94,NA,6.1,32,0,4.5,0,4.5,14.5,24.5,34.5,14.5,0,4.5,,0,0,0,0,0,0,0
Arch of Triumph,1948,133,5000000,5.6,169,4.5,4.5,4.5,4.5,4.5,24.5,24.5,4.5,4.5,4.5,,0,0,0,1,0,1,0
Are You with It?,1948,93,NA,6.2,11,4.5,0,4.5,4.5,0,14.5,14.5,4.5,4.5,14.5,,0,0,1,0,0,0,0
"Argyle Secrets, The",1948,64,NA,6.2,7,0,0,0,0,24.5,24.5,14.5,14.5,14.5,0,,0,0,0,1,0,1,0
"Arizona Ranger, The",1948,64,NA,6.7,20,0,4.5,0,0,0,24.5,34.5,14.5,14.5,24.5,,0,0,0,0,0,0,0
"Armoire volante, L'",1948,90,NA,6.9,22,4.5,0,0,4.5,0,24.5,14.5,24.5,4.5,4.5,,0,0,1,0,0,0,0
B.F.'s Daughter,1948,108,NA,5.2,78,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
"Babe Ruth Story, The",1948,106,NA,5.1,248,4.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
Back Alley Oproar,1948,7,NA,7.8,62,0,0,0,4.5,4.5,4.5,24.5,24.5,14.5,24.5,,0,1,1,0,0,0,1
"Bandmaster, The",1948,7,NA,6.9,7,0,0,24.5,0,0,24.5,14.5,0,24.5,0,,0,1,1,0,0,0,1
Banketten,1948,106,NA,7.4,23,4.5,0,0,0,4.5,14.5,24.5,34.5,14.5,4.5,,0,0,0,1,0,0,0
"Bear and the Bean, The",1948,7,NA,6,5,0,0,0,0,24.5,84.5,0,0,0,0,,0,1,1,0,0,0,1
"Bear and the Hare, The",1948,7,NA,6.3,6,0,0,0,0,14.5,45.5,34.5,0,0,0,,0,1,1,0,0,0,1
Because of Eve,1948,72,NA,6.1,9,0,0,14.5,34.5,0,0,14.5,24.5,0,24.5,,0,0,0,1,0,0,0
Behind Locked Doors,1948,62,NA,6.1,49,0,0,0,14.5,14.5,34.5,34.5,14.5,0,4.5,,0,0,0,1,0,0,0
