title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
"'Sugar Chile' Robinson, Billie Holiday, Count Basie and His Sextet",1951,15,NA,5.3,5,0,0,0,0,64.5,0,24.5,0,0,24.5,,0,0,0,0,0,0,1
"13th Letter, The",1951,85,NA,6.1,27,4.5,4.5,0,4.5,14.5,14.5,24.5,14.5,14.5,14.5,,0,0,0,0,0,0,0
91:an Karlssons bravader,1951,88,NA,3.6,7,14.5,24.5,0,24.5,14.5,0,0,0,0,14.5,,0,0,1,0,0,0,0
Abbott and Costello Meet the Invisible Man,1951,86,NA,6.2,573,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,14.5,,0,0,1,0,0,0,0
Ace in the Hole,1951,111,1821052,7.9,1097,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,,0,0,0,1,0,0,0
Achtung! Banditi!,1951,90,NA,5.1,11,0,0,0,4.5,45.5,4.5,4.5,0,4.5,4.5,,0,0,0,1,0,0,0
Across the Wide Missouri,1951,78,5000000,6.1,209,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
"Adventurers, The",1951,74,NA,3.9,6,0,0,14.5,34.5,34.5,0,14.5,0,0,0,,0,0,0,0,0,0,0
Adventures of Captain Fabian,1951,100,NA,5.9,34,4.5,4.5,0,14.5,14.5,14.5,24.5,4.5,4.5,14.5,,0,0,0,0,0,0,0
"African Queen, The",1951,105,NA,8.1,13765,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,,0,0,1,1,0,1,0
Ai to nikushimi no kanata e,1951,107,NA,9.2,7,24.5,0,0,0,0,0,0,14.5,0,45.5,,0,0,0,1,0,0,0
Air Cadet,1951,94,NA,5.3,18,0,0,4.5,4.5,14.5,34.5,24.5,0,4.5,14.5,,0,0,0,1,0,0,0
Al Jennings of Oklahoma,1951,79,NA,7,25,0,4.5,4.5,4.5,4.5,14.5,34.5,14.5,4.5,14.5,,0,0,0,0,0,0,0
Alice in Wonderland,1951,75,3000000,7.2,4656,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,1,1,0,0,0,0
Along the Great Divide,1951,88,NA,6.7,154,4.5,4.5,4.5,4.5,4.5,14.5,34.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
Alpine for You,1951,6,NA,6.2,10,0,0,0,14.5,24.5,14.5,44.5,0,0,24.5,,0,1,1,0,0,0,1
"American in Paris, An",1951,113,2723903,7.4,3736,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,0,0,0,1,0
Andalousie,1951,94,NA,9.2,5,0,0,0,0,0,24.5,0,0,0,84.5,,0,0,0,0,0,0,0
Angels in the Outfield,1951,99,NA,6.9,286,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,1,0,0,0,0
Anna,1951,107,NA,6.4,50,4.5,4.5,4.5,4.5,4.5,4.5,24.5,14.5,14.5,24.5,,0,0,0,1,0,0,0
Anne of the Indies,1951,87,NA,6.5,64,0,4.5,4.5,4.5,14.5,14.5,24.5,24.5,14.5,4.5,,1,0,0,1,0,1,0
Apache Drums,1951,75,NA,5.1,62,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
Appointment with Danger,1951,89,NA,6.7,68,0,0,4.5,4.5,14.5,14.5,34.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
Appointment with Venus,1951,90,NA,5.7,39,0,0,0,14.5,14.5,24.5,14.5,4.5,24.5,4.5,,0,0,1,0,0,0,0
As Young as You Feel,1951,77,NA,6.6,80,0,0,4.5,4.5,14.5,14.5,24.5,14.5,4.5,14.5,,0,0,1,0,0,0,0
