title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
"20,000 Cheers for the Chain Gang",1933,20,NA,6.5,16,0,4.5,4.5,0,4.5,4.5,34.5,24.5,4.5,4.5,,0,0,1,0,0,0,1
42nd Street,1933,89,439000,7.5,1247,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,,0,0,0,1,0,1,0
"42nd. Street Special, The",1933,6,NA,6.2,11,0,0,0,0,4.5,14.5,64.5,4.5,0,0,,0,0,0,0,1,0,1
Ace of Aces,1933,76,NA,5.8,45,0,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
Adorable,1933,88,NA,6.1,5,0,0,24.5,24.5,24.5,0,0,0,0,44.5,,0,0,1,0,0,1,0
Advice to the Lovelorn,1933,62,NA,5.5,11,0,0,4.5,4.5,4.5,24.5,44.5,0,0,0,,0,0,1,1,0,1,0
Africa Speaks -- English,1933,11,NA,6.8,9,0,0,0,14.5,34.5,24.5,14.5,14.5,0,14.5,,0,0,1,0,0,0,1
After Tonight,1933,71,NA,5.4,11,0,0,0,0,44.5,4.5,24.5,4.5,0,4.5,,0,0,0,1,0,1,0
Aggie Appleby Maker of Men,1933,73,NA,5.6,26,0,4.5,4.5,4.5,14.5,14.5,44.5,4.5,4.5,4.5,,0,0,1,0,0,1,0
Ain't She Sweet,1933,8,NA,5.7,6,0,14.5,0,0,0,14.5,45.5,14.5,0,0,,0,1,0,0,0,0,1
Air Fright,1933,19,NA,3.6,6,0,14.5,14.5,14.5,0,0,34.5,0,0,14.5,,0,0,1,0,0,0,1
Air Hostess,1933,67,NA,4.5,10,0,14.5,0,0,24.5,34.5,24.5,0,24.5,0,,0,0,0,1,0,0,0
Alice in Wonderland,1933,76,NA,6.4,230,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,,0,0,0,0,0,0,0
Ann Vickers,1933,76,303000,6.1,46,0,0,4.5,4.5,14.5,24.5,44.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
Another Language,1933,77,272297,6.6,12,4.5,0,0,4.5,4.5,14.5,24.5,24.5,4.5,0,,0,0,0,1,0,0,0
"Audition, The",1933,9,NA,5,8,14.5,0,0,14.5,45.5,24.5,0,0,0,0,,0,0,0,0,0,0,1
Aunt Sally,1933,84,NA,4.3,12,0,4.5,4.5,4.5,44.5,4.5,4.5,4.5,4.5,0,,0,0,1,0,0,0,0
Baby Face,1933,71,187000,6.4,260,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,14.5,,0,0,0,1,0,0,0
"Barbarian, The",1933,83,444399,6.2,57,4.5,4.5,4.5,4.5,14.5,14.5,24.5,4.5,4.5,14.5,,0,0,0,1,0,1,0
"Barber Shop, The",1933,21,NA,7.5,106,0,0,0,0,4.5,14.5,34.5,34.5,4.5,4.5,,0,0,1,0,0,0,1
Baroud,1933,65,NA,5,7,14.5,0,0,24.5,0,0,24.5,24.5,0,0,,0,0,0,1,0,1,0
"Bataille, La",1933,90,NA,7.6,5,0,0,0,44.5,0,0,24.5,0,0,44.5,,0,0,0,0,0,0,0
