title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
"...Belpaese, Il",1977,109,NA,5.2,11,4.5,0,0,0,34.5,34.5,4.5,4.5,0,0,,0,0,1,1,0,0,0
10 Magnificent Killers,1977,84,NA,2.6,9,64.5,0,0,14.5,14.5,14.5,0,0,0,0,,1,0,0,1,0,0,0
18 Weapons of Kung Fu,1977,89,NA,2,21,24.5,4.5,14.5,4.5,0,4.5,4.5,0,0,34.5,,1,0,0,1,0,0,0
24 heures ou plus...,1977,114,NA,7.6,9,0,0,0,0,0,0,14.5,34.5,45.5,0,,0,0,0,0,0,0,0
3 Women,1977,124,1500000,7.7,912,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,24.5,,0,0,0,1,0,0,0
30 panen a Pythagoras,1977,68,NA,2.5,8,34.5,14.5,0,0,24.5,0,14.5,0,0,14.5,,0,0,1,0,0,0,0
9/30/55,1977,101,NA,6.7,56,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,14.5,,0,0,0,1,0,0,0
91:an och generalernas fnatt,1977,101,NA,2.3,14,45.5,4.5,14.5,14.5,4.5,0,0,0,0,4.5,,0,0,1,0,0,0,0
A un dios desconocido,1977,104,NA,6.7,15,0,0,0,4.5,4.5,14.5,4.5,34.5,24.5,14.5,,0,0,0,1,0,0,0
ABBA: The Movie,1977,96,NA,6.1,613,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,34.5,,0,0,0,0,1,0,0
"Absent-Minded Waiter, The",1977,7,NA,7.6,140,4.5,0,4.5,4.5,4.5,4.5,14.5,24.5,14.5,34.5,,0,0,1,0,0,0,1
Adelbert,1977,32,NA,5.3,13,0,0,14.5,0,0,0,24.5,14.5,14.5,34.5,,0,0,0,1,0,0,0
Adolf und Marlene,1977,88,NA,6.6,6,0,0,0,0,0,45.5,14.5,14.5,0,14.5,,0,0,0,1,0,0,0
Adventures of a Private Eye,1977,96,NA,3.6,45,14.5,4.5,24.5,4.5,14.5,24.5,4.5,0,4.5,0,,0,0,1,0,0,0,0
