title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
08/15,1954,95,NA,4.6,65,14.5,0,0,4.5,14.5,4.5,24.5,14.5,4.5,14.5,,0,0,0,1,0,0,0
20000 Leagues Under the Sea,1954,127,5000000,7.1,2741,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
3 Ring Circus,1954,103,NA,5.6,99,4.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,4.5,4.5,,0,0,1,0,0,0,0
Aar Paar,1954,146,NA,7.2,31,0,4.5,0,4.5,4.5,4.5,14.5,24.5,14.5,24.5,,0,0,0,0,0,1,0
About Mrs. Leslie,1954,104,NA,6.5,77,4.5,0,4.5,4.5,4.5,14.5,14.5,34.5,4.5,14.5,,0,0,0,1,0,1,0
Accadde al commissariato,1954,105,NA,6.2,15,0,0,4.5,14.5,14.5,24.5,24.5,14.5,0,0,,0,0,1,0,0,0,0
"Adventures of Hajji Baba, The",1954,94,NA,5.7,68,4.5,0,4.5,4.5,14.5,24.5,14.5,4.5,4.5,14.5,,0,0,0,0,0,0,0
"Affaire Maurizius, L'",1954,110,NA,7.5,16,14.5,0,4.5,4.5,4.5,0,14.5,34.5,14.5,14.5,,0,0,0,1,0,0,0
Ah! Les belles bacchantes,1954,95,NA,5.3,45,4.5,4.5,14.5,4.5,14.5,14.5,14.5,4.5,4.5,14.5,,0,0,1,0,0,0,0
"Air de Paris, L'",1954,110,NA,7.1,22,4.5,0,0,0,0,4.5,44.5,24.5,4.5,14.5,,0,0,0,1,0,0,0
Alaska Seas,1954,78,NA,5.5,15,4.5,0,0,14.5,24.5,44.5,0,4.5,4.5,0,,0,0,0,1,0,0,0
Ali-Baba et les quarante voleurs,1954,92,NA,5.9,86,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,,0,0,1,0,0,0,0
"Amante di Paride, L'",1954,97,NA,3.8,13,0,4.5,24.5,14.5,14.5,34.5,0,0,4.5,0,,0,0,0,1,0,0,0
Amar,1954,149,NA,6.2,17,4.5,0,0,4.5,4.5,0,14.5,14.5,24.5,24.5,,0,0,0,0,0,1,0
"Americano a Roma, Un",1954,94,NA,6.5,127,4.5,4.5,0,0,4.5,14.5,24.5,24.5,14.5,24.5,,0,0,1,0,0,0,0
"Amour d'une femme, L'",1954,104,NA,6.5,5,0,0,0,0,0,44.5,24.5,24.5,0,24.5,,0,0,0,1,0,0,0
Anatahan,1954,94,NA,7.2,58,0,0,4.5,4.5,4.5,14.5,4.5,24.5,4.5,34.5,,0,0,0,1,0,0,0
"Angel Who Pawned Her Harp, The",1954,76,NA,5.1,12,14.5,0,4.5,14.5,24.5,4.5,4.5,0,0,14.5,,0,0,1,0,0,0,0
Animal Farm,1954,72,NA,7,1066,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,1,0,1,0,0,0
Anna na shee,1954,82,NA,6,15,0,0,0,4.5,4.5,4.5,14.5,24.5,24.5,14.5,,0,0,0,1,0,0,0
Apache,1954,91,NA,6.3,391,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
Arrow In the Dust,1954,79,NA,5.9,29,0,0,14.5,0,14.5,44.5,24.5,4.5,0,4.5,,0,0,0,0,0,0,0
Athena,1954,119,NA,5.5,68,4.5,4.5,4.5,4.5,24.5,24.5,14.5,14.5,4.5,4.5,,0,0,1,1,0,1,0
"Atomic Kid, The",1954,86,NA,4.7,59,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,4.5,14.5,,0,0,1,0,0,0,0
Attila,1954,100,900000,5.2,67,4.5,4.5,4.5,14.5,14.5,34.5,4.5,4.5,0,4.5,,0,0,0,1,0,0,0
Auf der Reeperbahn nachts um halb eins,1954,111,NA,5.9,32,0,0,4.5,4.5,14.5,34.5,24.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
Aunt Clara,1954,84,NA,6.1,5,0,0,0,0,0,44.5,24.5,44.5,0,0,,0,0,1,0,0,0,0
"Aventuras de Robinson Crusoe, Las",1954,90,NA,7.5,167,4.5,0,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
"Avventure di Cartouche, Le",1954,85,NA,5.7,8,0,0,0,14.5,24.5,45.5,0,0,0,14.5,,0,0,0,0,0,0,0
Baby Buggy Bunny,1954,7,NA,7.6,77,4.5,0,0,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,1,1,0,0,0,1
Baby Butch,1954,7,NA,7.1,26,0,0,4.5,0,14.5,14.5,24.5,24.5,14.5,4.5,,0,1,1,0,0,0,1
Bait,1954,79,NA,5.1,12,4.5,0,4.5,4.5,14.5,4.5,14.5,4.5,4.5,14.5,,0,0,0,1,0,0,0
"Bamboo Prison, The",1954,79,NA,7,14,0,0,4.5,14.5,4.5,4.5,45.5,4.5,0,4.5,,0,0,0,1,0,0,0
"Bang, You're Dead",1954,88,NA,5.5,5,0,0,24.5,0,24.5,24.5,44.5,0,0,0,,0,0,0,1,0,0,0
Bangiku,1954,101,NA,8.3,37,4.5,0,0,0,0,4.5,14.5,44.5,14.5,24.5,,0,0,0,0,0,0,0
"Barefoot Contessa, The",1954,128,NA,6.9,1066,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,14.5,,0,0,0,1,0,1,0
"Battle of Rogue River, The",1954,71,NA,4.9,22,0,4.5,4.5,34.5,24.5,14.5,4.5,4.5,0,0,,0,0,0,0,0,0,0
"Beachcomber, The",1954,82,NA,6.5,45,0,0,0,4.5,4.5,24.5,24.5,24.5,4.5,4.5,,0,0,1,1,0,0,0
Beachhead,1954,90,NA,6.2,79,4.5,4.5,4.5,4.5,14.5,34.5,14.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
Beautiful Stranger,1954,89,NA,5,8,0,14.5,14.5,14.5,24.5,14.5,0,14.5,0,14.5,,0,0,0,1,0,0,0
Bell Hoppy,1954,7,NA,6.9,23,0,0,0,14.5,4.5,4.5,44.5,24.5,0,14.5,,0,1,1,0,0,0,1
"Belles of St. Trinian's, The",1954,91,NA,6.9,323,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,24.5,,0,0,1,0,0,0,0
Bengal Brigade,1954,87,NA,5.3,53,0,0,4.5,14.5,34.5,14.5,14.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
Betrayed,1954,108,NA,5.7,151,4.5,4.5,4.5,4.5,24.5,24.5,14.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
Bewitched Bunny,1954,7,NA,7.5,89,4.5,0,4.5,0,4.5,14.5,14.5,24.5,14.5,24.5,,0,1,1,0,0,0,1
"Big Chase, The",1954,60,NA,4.4,6,0,14.5,0,14.5,34.5,34.5,0,0,0,0,,0,0,0,1,0,0,0
Bildnis einer Unbekannten,1954,86,NA,8.5,5,0,0,0,0,0,0,44.5,0,24.5,44.5,,0,0,0,1,0,0,0
