title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
Abandoned,1949,78,NA,6.3,16,4.5,0,0,14.5,4.5,34.5,14.5,24.5,4.5,0,,0,0,0,0,0,0,0
"Abbott and Costello Meet the Killer, Boris Karloff",1949,88,NA,6,466,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,14.5,,0,0,1,0,0,0,0
"Accused, The",1949,101,NA,6.9,120,4.5,4.5,0,4.5,14.5,14.5,24.5,24.5,4.5,4.5,,0,0,0,1,0,0,0
Across the Rio Grande,1949,56,NA,6,11,0,0,0,24.5,14.5,14.5,14.5,14.5,0,0,,0,0,0,0,0,0,0
Act Your Age,1949,13,NA,2.5,7,24.5,0,44.5,14.5,14.5,0,0,0,0,0,,0,0,0,1,0,0,1
Adam and Evelyne,1949,70,NA,5.8,37,0,0,0,14.5,14.5,44.5,14.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
Adam's Rib,1949,101,NA,7.6,3282,4.5,4.5,4.5,4.5,4.5,4.5,24.5,24.5,14.5,14.5,,0,0,1,0,0,1,0
Adventure in Baltimore,1949,89,NA,5.3,30,0,0,4.5,14.5,34.5,14.5,14.5,4.5,4.5,14.5,,0,0,1,0,0,0,0
"Adventures of Ichabod and Mr. Toad, The",1949,68,NA,7.3,625,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,14.5,,0,1,0,0,0,0,0
"Adventures of Sir Galahad, The",1949,252,NA,7,10,0,0,0,14.5,14.5,0,34.5,34.5,0,24.5,,0,0,0,0,0,0,0
Africa Screams,1949,82,NA,5.4,459,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,14.5,,0,0,1,0,0,0,0
Alaska Patrol,1949,65,NA,5.8,7,0,0,0,14.5,14.5,44.5,24.5,0,0,0,,1,0,0,0,0,0,0
Alias Nick Beal,1949,93,NA,7.4,60,0,4.5,0,4.5,4.5,4.5,24.5,34.5,14.5,14.5,,0,0,0,1,0,0,0
Alice in Wonderland,1949,96,NA,6.6,141,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,,1,0,0,0,0,0,0
All in a Nutshell,1949,7,NA,8,41,0,0,4.5,0,0,4.5,14.5,24.5,14.5,34.5,,0,1,1,0,0,0,1
All the King's Men,1949,109,NA,7.6,1406,4.5,4.5,4.5,4.5,4.5,4.5,24.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
Almafuerte,1949,92,NA,6.2,5,0,0,0,0,24.5,24.5,24.5,0,24.5,24.5,,0,0,0,1,0,0,0
Always Leave Them Laughing,1949,108,NA,6.2,76,4.5,4.5,0,4.5,14.5,24.5,24.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
Amazon Quest,1949,75,NA,4.3,10,14.5,0,44.5,24.5,0,14.5,24.5,0,0,0,,1,0,0,1,0,0,0
Ambush,1949,90,NA,6.2,51,0,0,0,4.5,24.5,24.5,34.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
And Baby Makes Three,1949,84,700000,5.3,22,0,0,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,,0,0,1,0,0,1,0
Andaz,1949,142,NA,7.5,30,0,0,0,4.5,4.5,4.5,4.5,14.5,24.5,44.5,,0,0,0,1,0,1,0
Angels in Disguise,1949,63,NA,6.1,24,0,0,0,4.5,14.5,24.5,14.5,14.5,4.5,14.5,,0,0,1,1,0,0,0
Anna Lucasta,1949,86,NA,5.9,18,0,0,0,24.5,14.5,14.5,34.5,4.5,14.5,0,,0,0,0,1,0,0,0
Any Number Can Play,1949,112,1465641,6.3,67,4.5,0,0,4.5,4.5,34.5,24.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
Apache Chief,1949,60,NA,4.4,7,0,0,24.5,24.5,0,14.5,14.5,0,14.5,0,,0,0,0,0,0,0,0
Apenas un delincuente,1949,88,NA,8,9,0,0,0,0,0,0,14.5,34.5,24.5,34.5,,0,0,0,1,0,0,0
Arie prerie,1949,23,NA,6.7,20,0,0,0,4.5,14.5,14.5,14.5,14.5,14.5,34.5,,0,1,1,0,0,0,1
"Arson, Inc.",1949,63,NA,5.3,5,0,0,0,0,44.5,24.5,0,0,24.5,24.5,,0,0,0,1,0,0,0
"Astonished Heart, The",1949,85,NA,5.7,33,0,4.5,14.5,4.5,4.5,34.5,14.5,14.5,4.5,4.5,,0,0,0,1,0,1,0
Awful Orphan,1949,7,NA,6.9,94,0,0,4.5,4.5,4.5,14.5,34.5,24.5,4.5,4.5,,0,1,1,0,0,0,1
Bad Boy,1949,86,NA,7.4,17,0,0,0,4.5,14.5,24.5,14.5,14.5,4.5,14.5,,0,0,0,1,0,0,0
"Bad Lord Byron, The",1949,85,NA,4.8,24,0,4.5,14.5,14.5,14.5,24.5,4.5,24.5,4.5,4.5,,0,0,0,1,0,0,0
Bad Luck Blackie,1949,7,NA,8.7,76,4.5,0,4.5,4.5,4.5,4.5,14.5,4.5,14.5,45.5,,0,1,1,0,0,0,1
Bad Men of Tombstone,1949,75,NA,6.8,13,4.5,0,0,0,4.5,4.5,24.5,14.5,4.5,34.5,,0,0,0,0,0,0,0
Bad Ol' Putty Tat,1949,7,NA,7.3,48,0,0,0,4.5,0,14.5,34.5,24.5,14.5,4.5,,0,1,1,0,0,0,1
Bagdad,1949,82,NA,4.9,43,4.5,4.5,4.5,14.5,34.5,14.5,14.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
"Balmy Swami, A",1949,7,NA,5.4,7,0,0,14.5,0,24.5,24.5,0,14.5,14.5,0,,0,1,1,0,0,0,1
Bandit King of Texas,1949,60,NA,5.8,7,0,0,0,0,14.5,44.5,24.5,14.5,0,0,,0,0,0,0,0,0,0
Bandits of El Dorado,1949,54,NA,5.5,9,14.5,0,0,14.5,34.5,24.5,14.5,14.5,0,0,,0,0,0,0,0,0,0
Banshun,1949,108,NA,8.6,407,4.5,0,4.5,4.5,4.5,4.5,14.5,14.5,24.5,44.5,,0,0,0,1,0,0,0
"Barkleys of Broadway, The",1949,109,2325420,6.6,285,4.5,4.5,4.5,4.5,4.5,14.5,34.5,14.5,4.5,4.5,,0,0,1,0,0,0,0
Barsaat,1949,163,NA,7.5,31,4.5,0,0,0,0,4.5,14.5,14.5,0,64.5,,0,0,0,1,0,1,0
Batman and Robin,1949,263,NA,5.8,119,14.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,,1,0,0,1,0,0,0
Battleground,1949,118,NA,7.5,849,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,,1,0,0,1,0,0,0
Bear Feat,1949,7,NA,6.5,29,4.5,0,0,14.5,4.5,24.5,4.5,24.5,14.5,14.5,,0,1,1,0,0,0,1
"Beautiful Blonde from Bashful Bend, The",1949,77,NA,5.9,89,4.5,4.5,4.5,4.5,14.5,34.5,24.5,4.5,4.5,4.5,,0,0,1,0,0,1,0
"Bee-Deviled Bruin, The",1949,7,NA,7.2,32,0,0,0,4.5,4.5,14.5,14.5,14.5,14.5,24.5,,0,1,1,0,0,0,1
Begone Dull Care,1949,8,NA,8.8,67,4.5,0,4.5,4.5,4.5,4.5,14.5,14.5,14.5,44.5,,0,1,0,0,0,0,1
Beyond the Forest,1949,89,NA,6.3,268,4.5,4.5,4.5,4.5,4.5,14.5,4.5,14.5,14.5,24.5,,0,0,0,1,0,0,0
"Big Cat, The",1949,75,NA,5.4,27,4.5,4.5,4.5,4.5,14.5,14.5,24.5,4.5,4.5,0,,0,0,0,1,0,0,0
Big Jack,1949,85,NA,6.5,18,0,0,0,0,14.5,34.5,14.5,14.5,14.5,4.5,,0,0,0,0,0,0,0
"Big Sombrero, The",1949,82,NA,5.8,15,0,0,24.5,0,14.5,14.5,34.5,24.5,0,0,,0,0,0,0,0,0,0
"Big Steal, The",1949,71,NA,7.2,311,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,,0,0,0,1,0,0,0
"Big Wheel, The",1949,92,NA,5.5,63,0,0,4.5,14.5,24.5,24.5,14.5,4.5,4.5,14.5,,1,0,0,1,0,0,0
