title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
4 Devils,1928,97,NA,8.7,9,0,0,0,0,0,0,14.5,34.5,14.5,44.5,,0,0,0,1,0,0,0
Abwege,1928,107,NA,8.2,16,0,0,0,0,0,4.5,14.5,34.5,34.5,14.5,,0,0,0,0,0,0,0
Across to Singapore,1928,86,290000,6.4,53,0,0,0,4.5,14.5,24.5,24.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
Alraune,1928,108,NA,8.2,24,0,0,0,0,4.5,14.5,14.5,14.5,24.5,24.5,,0,0,0,0,0,0,0
"Argent, L'",1928,195,NA,8.1,23,0,0,0,0,4.5,0,14.5,24.5,34.5,14.5,,0,0,0,0,0,0,0
Arsenal,1928,70,NA,7.5,85,0,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,24.5,,0,0,0,1,0,0,0
"Band Beautiful, The",1928,9,NA,6.5,13,0,0,0,0,0,44.5,34.5,4.5,0,14.5,,0,0,0,0,0,0,1
Bare Knees,1928,61,NA,8.2,15,0,0,0,0,0,4.5,14.5,24.5,34.5,24.5,,0,0,1,0,0,0,0
"Battle of the Sexes, The",1928,91,NA,6.8,35,4.5,0,0,0,4.5,24.5,34.5,14.5,14.5,4.5,,0,0,1,0,0,0,0
Beggars of Life,1928,100,NA,7.7,56,0,4.5,0,4.5,0,4.5,14.5,24.5,24.5,24.5,,0,0,0,1,0,0,0
"Brug, De",1928,11,NA,7.9,13,0,0,0,0,0,4.5,34.5,14.5,14.5,34.5,,0,0,0,0,1,0,1
Buck Privates,1928,70,NA,9.9,7,0,0,0,0,0,0,0,0,14.5,84.5,,0,0,1,0,0,0,0
"Cameraman, The",1928,75,NA,8,796,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,34.5,,0,0,1,1,0,1,0
"Campus Carmen, The",1928,20,NA,6.6,5,0,0,0,0,0,44.5,0,0,44.5,24.5,,0,0,1,0,0,0,1
Champagne,1928,86,NA,6.7,80,4.5,0,0,4.5,4.5,24.5,24.5,14.5,4.5,14.5,,0,0,1,0,0,0,0
"Chute de la maison Usher, La",1928,63,NA,7.6,179,4.5,0,4.5,4.5,4.5,14.5,14.5,24.5,14.5,24.5,,0,0,0,1,0,0,0
"Circus, The",1928,71,900000,7.8,1239,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,,0,0,1,1,0,1,0
"Coquille et le clergyman, La",1928,9,NA,6,62,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,14.5,,0,0,0,0,0,0,1
"Crowd, The",1928,104,NA,8,938,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,34.5,,0,0,0,1,0,0,0
