title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
"...al fin, el mar",2005,95,NA,5,9,24.5,0,14.5,14.5,24.5,14.5,0,0,0,24.5,,0,0,0,1,0,1,0
37 og et halvt,2005,101,NA,5.6,27,14.5,4.5,4.5,4.5,4.5,14.5,4.5,14.5,14.5,4.5,,0,0,1,1,0,0,0
39 Pounds of Love,2005,70,NA,7.6,7,14.5,14.5,0,0,0,0,0,0,0,74.5,,0,0,0,0,1,0,0
3:am,2005,21,NA,8.8,9,14.5,0,0,0,0,0,0,14.5,0,74.5,,0,0,0,0,0,0,1
500 Years Later,2005,106,NA,9.3,17,4.5,0,0,0,0,0,0,0,14.5,74.5,,0,0,0,0,1,0,0
5th World,2005,75,NA,5.2,11,14.5,14.5,0,14.5,4.5,0,0,4.5,0,24.5,,0,0,0,1,0,0,0
90,2005,14,4000,9.1,10,0,14.5,0,0,0,0,0,0,14.5,84.5,,0,0,0,0,0,0,1
Abel Raises Cain,2005,82,NA,7.8,13,0,0,0,0,0,0,4.5,44.5,0,44.5,,0,0,0,0,1,0,0
Acne,2005,72,NA,7.1,9,14.5,0,0,14.5,0,14.5,14.5,24.5,0,34.5,,0,0,1,0,0,0,0
"Act, The",2005,8,NA,8.2,10,0,0,14.5,0,14.5,0,0,14.5,44.5,34.5,,0,0,0,0,0,0,1
Akoibon,2005,95,NA,4.8,35,4.5,4.5,14.5,14.5,14.5,14.5,0,4.5,4.5,14.5,,0,0,1,0,0,1,0
Alien Abduction,2005,90,600000,1.9,73,34.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,24.5,R,0,0,0,0,0,0,0
Aliens of the Deep,2005,47,NA,4.4,88,14.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,24.5,,0,0,0,0,1,0,0
All the Stage Is a World,2005,89,12000,7,7,14.5,0,0,0,14.5,0,14.5,24.5,0,24.5,,0,0,1,1,1,0,0
Allerzielen,2005,90,NA,6.4,14,0,0,0,4.5,4.5,24.5,14.5,34.5,4.5,4.5,,0,0,0,1,0,0,0
Alone in the Dark,2005,96,20000000,2.1,2880,64.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,R,1,0,0,0,0,0,0
Alt for Norge,2005,92,NA,6.1,32,14.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,4.5,,0,0,1,0,1,0,0
Am Tag als Bobby Ewing starb,2005,92,NA,8.4,5,0,0,0,0,0,0,44.5,24.5,0,44.5,,0,0,1,0,0,0,0
America 101,2005,86,NA,9.5,31,4.5,4.5,0,0,0,0,0,4.5,4.5,74.5,,0,0,1,0,0,0,0
Americano,2005,95,NA,8.1,31,4.5,0,0,0,4.5,0,4.5,0,4.5,74.5,,0,0,1,0,0,1,0
"Amityville Horror, The",2005,90,18000000,5.8,2945,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,24.5,R,0,0,0,0,0,0,0
Amu,2005,102,NA,6.6,19,0,14.5,14.5,4.5,4.5,14.5,0,14.5,24.5,14.5,,0,0,0,1,0,0,0
And I Lived,2005,107,20000,9.4,5,0,0,0,0,0,0,0,24.5,24.5,64.5,,0,0,0,1,0,0,0
"Animation Show 2005, The",2005,85,NA,8.2,32,0,0,0,0,4.5,0,24.5,24.5,14.5,24.5,,0,1,0,0,0,0,0
Anklaget,2005,103,NA,6.7,33,0,0,4.5,4.5,4.5,4.5,24.5,24.5,4.5,14.5,,0,0,0,0,0,0,0
Anthony Zimmer,2005,90,NA,6.5,67,4.5,4.5,0,4.5,4.5,24.5,24.5,14.5,4.5,14.5,,0,0,0,0,0,0,0
"Antidote, L'",2005,107,NA,4.8,23,4.5,0,4.5,4.5,34.5,4.5,34.5,14.5,0,0,,0,0,1,0,0,0,0
Are We There Yet?,2005,95,32000000,3.5,1043,34.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,PG,0,0,1,0,0,0,0
Ash Wednesday,2005,23,4999,8.6,12,4.5,4.5,0,0,0,0,0,0,0,84.5,,0,0,1,1,0,1,1
Assault on Precinct 13,2005,109,20000000,6.3,2960,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,R,1,0,0,1,0,0,0
Avant qu'il ne soit trop tard,2005,84,NA,4.9,17,14.5,4.5,14.5,4.5,14.5,4.5,24.5,0,0,14.5,,0,0,0,0,0,0,0
Bab el web,2005,99,NA,4.6,8,14.5,14.5,14.5,24.5,0,0,14.5,24.5,0,0,,0,0,1,0,0,0,0
"Ballad of Jack and Rose, The",2005,112,1500000,6.2,269,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,4.5,34.5,R,0,0,0,1,0,0,0
Barfuss,2005,118,NA,6.9,208,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,,0,0,1,1,0,1,0
"Baxter, The",2005,91,NA,9.1,19,0,0,0,0,0,14.5,14.5,14.5,0,64.5,PG-13,0,0,1,1,0,1,0
Be Cool,2005,118,53000000,5.5,4560,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,PG-13,0,0,1,0,0,0,0
Beauty Shop,2005,104,NA,4.6,518,24.5,4.5,4.5,4.5,4.5,14.5,14.5,4.5,4.5,14.5,PG-13,0,0,1,0,0,0,0
Because of Winn-Dixie,2005,106,14000000,5.9,483,14.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,4.5,34.5,PG,0,0,1,1,0,0,0
Between,2005,90,NA,1.9,36,14.5,44.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
Beyond the Gates of Splendor,2005,96,NA,8.9,15,0,0,0,0,4.5,4.5,4.5,4.5,14.5,64.5,PG-13,0,0,0,0,1,0,0
Bigger Than the Sky,2005,106,750000,7.3,32,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,4.5,34.5,PG-13,0,0,1,1,0,1,0
Black,2005,122,NA,8.4,1013,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,74.5,,0,0,0,1,0,0,0
Blaze Orange,2005,16,0,9.6,7,0,0,0,0,0,0,0,14.5,14.5,74.5,,0,0,0,0,0,0,1
Bloodshed,2005,82,NA,7.7,10,0,0,14.5,0,14.5,14.5,14.5,24.5,0,44.5,,0,0,0,0,0,0,0
Bloody Hell,2005,7,NA,8.5,6,0,0,0,0,14.5,14.5,0,0,0,64.5,,0,0,0,0,0,0,1
Blue in Green,2005,91,50000,9.1,13,4.5,0,0,0,0,0,0,4.5,4.5,74.5,,0,0,0,1,0,0,0
"Bluthochzeit, Die",2005,92,NA,7.1,45,4.5,0,4.5,4.5,4.5,14.5,14.5,34.5,4.5,24.5,,0,0,0,1,0,0,0
Boogeyman,2005,89,20000000,4.1,2055,24.5,4.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,14.5,PG-13,0,0,0,1,0,0,0
Boudu,2005,104,NA,5.8,37,4.5,0,4.5,14.5,4.5,24.5,24.5,14.5,0,4.5,,0,0,1,0,0,0,0
Boy s tenyu,2005,132,3500000,4.8,77,14.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,4.5,34.5,,1,0,0,0,0,0,0
Brice de Nice,2005,98,NA,5.2,176,4.5,4.5,14.5,4.5,14.5,24.5,14.5,4.5,4.5,14.5,,0,0,1,0,0,0,0
Broadcast 23,2005,7,2500,5.7,18,14.5,0,0,4.5,0,0,0,14.5,34.5,34.5,,1,0,1,0,0,0,1
Cart Attack,2005,5,NA,9,8,0,0,0,0,0,14.5,14.5,0,14.5,64.5,,0,0,1,0,0,0,1
"Casamento de Romeu e Julieta, O",2005,90,NA,5.8,20,14.5,4.5,0,0,14.5,14.5,24.5,24.5,4.5,4.5,,0,0,1,0,0,0,0
Cavite,2005,80,NA,7.8,18,0,0,0,0,4.5,0,14.5,14.5,34.5,34.5,,0,0,0,0,0,0,0
Chandramukhi,2005,166,NA,7.1,28,14.5,4.5,4.5,0,4.5,0,4.5,14.5,14.5,34.5,,0,0,0,0,0,1,0
Channumasadan,2005,10,NA,8.7,6,0,14.5,0,0,0,0,0,0,0,84.5,,0,0,0,0,0,0,1
Chicken Tikka Masala,2005,90,NA,5.1,15,24.5,4.5,0,24.5,4.5,14.5,0,0,0,24.5,,0,0,1,0,0,0,0
"Children of Leningradsky, The",2005,35,NA,8.2,19,0,0,0,0,0,0,0,24.5,44.5,34.5,,0,0,0,0,1,0,1
Chok-Dee,2005,105,NA,6.6,12,0,4.5,0,0,0,34.5,34.5,0,4.5,14.5,,1,0,0,1,0,0,0
Choker,2005,93,NA,7.6,13,4.5,0,0,0,0,14.5,14.5,24.5,14.5,24.5,,1,0,0,0,0,0,0
"Chumscrubber, The",2005,102,6800000,4.5,80,4.5,14.5,4.5,0,4.5,0,4.5,14.5,14.5,44.5,,0,0,0,1,0,0,0
"Closer She Gets, The",2005,99,NA,9,9,0,0,0,0,0,0,0,24.5,45.5,24.5,,0,0,0,0,1,0,0
"Clown, Der",2005,104,NA,4,65,24.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,,1,0,0,0,0,0,0
Club eutanasia,2005,100,NA,6.5,10,0,14.5,0,14.5,14.5,24.5,14.5,14.5,34.5,0,,0,0,1,0,0,0,0
Coach Carter,2005,136,30000000,6.6,1636,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,24.5,PG-13,0,0,0,1,0,0,0
"Comedians of Comedy, The",2005,103,500000,8.8,8,0,0,0,0,0,0,14.5,14.5,24.5,45.5,,0,0,1,0,1,0,0
Constantine,2005,121,100000000,6.4,11633,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,14.5,,1,0,0,1,0,0,0
