title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
23 -- Skidoo,1930,10,NA,4.8,15,0,0,4.5,34.5,24.5,4.5,4.5,14.5,0,14.5,,0,0,1,0,0,0,1
Abraham Lincoln,1930,97,NA,5.6,149,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
Abschied,1930,80,15000,6.7,14,4.5,4.5,0,4.5,4.5,14.5,14.5,4.5,24.5,14.5,,0,0,0,0,0,0,0
Africa Speaks,1930,75,NA,6.1,6,0,0,0,14.5,34.5,0,14.5,14.5,14.5,0,,0,0,0,0,1,1,0
Alias French Gertie,1930,66,NA,4.5,10,0,14.5,14.5,14.5,24.5,24.5,14.5,24.5,0,0,,0,0,0,0,0,0,0
All Quiet on the Western Front,1930,147,1200000,8.2,6835,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,,1,0,0,1,0,0,0
Animal Crackers,1930,97,NA,7.6,2250,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,,0,0,1,0,0,0,0
Anna Christie,1930,89,376000,6.6,252,4.5,4.5,4.5,4.5,14.5,14.5,24.5,24.5,4.5,4.5,,0,0,0,1,0,0,0
Another Fine Mess,1930,28,NA,7.5,188,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,1,0,0,0,1
Anybody's Woman,1930,80,NA,6,17,4.5,0,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
"Apache Kid's Escape, The",1930,58,NA,5.4,10,0,0,0,34.5,34.5,34.5,14.5,0,0,0,,0,0,0,0,0,0,0
Arctic Antics,1930,7,NA,6.4,9,0,0,0,14.5,14.5,34.5,14.5,34.5,0,0,,0,1,1,0,0,0,1
"Arizona Kid, The",1930,88,NA,4.9,8,0,0,14.5,24.5,24.5,14.5,0,0,0,24.5,,0,0,0,0,0,0,0
Au bonheur des dames,1930,85,NA,6.5,8,14.5,0,0,0,0,34.5,24.5,14.5,0,14.5,,0,0,0,1,0,1,0
Autumn,1930,6,NA,7.6,8,0,0,0,0,0,24.5,24.5,24.5,14.5,14.5,,0,1,1,0,0,0,1
Back Pay,1930,55,NA,5.1,5,0,0,24.5,0,44.5,0,24.5,0,0,24.5,,0,0,0,0,0,0,0
Barnacle Bill,1930,8,NA,5.7,13,0,0,0,14.5,24.5,34.5,24.5,4.5,0,0,,0,1,0,0,0,0,1
"Barnyard Concert, The",1930,6,NA,6.3,23,0,0,4.5,4.5,14.5,34.5,4.5,14.5,4.5,14.5,,0,1,1,0,0,0,1
"Bat Whispers, The",1930,83,NA,6.2,100,0,4.5,4.5,4.5,4.5,24.5,14.5,14.5,14.5,14.5,,0,0,1,1,0,0,0
Be Yourself!,1930,65,NA,5.1,15,14.5,0,4.5,14.5,34.5,4.5,4.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
Bear Shooters,1930,20,NA,5.2,38,0,4.5,4.5,4.5,14.5,14.5,24.5,4.5,4.5,14.5,,0,0,1,0,0,0,1
Beau Bandit,1930,65,NA,4.4,14,4.5,4.5,14.5,24.5,4.5,34.5,0,0,0,0,,0,0,0,0,0,0,0
Behind the Make-Up,1930,70,NA,5.3,8,0,0,14.5,24.5,0,14.5,14.5,24.5,14.5,0,,0,0,0,1,0,0,0
Believe It or Not #1,1930,9,NA,4.7,10,0,0,24.5,14.5,44.5,24.5,14.5,0,0,0,,0,0,0,0,0,0,1
Believe It or Not #2,1930,9,NA,5,11,0,0,0,4.5,64.5,14.5,4.5,0,0,0,,0,0,0,0,0,0,1
Believe It or Not #4,1930,8,NA,5.4,6,0,0,0,14.5,34.5,45.5,0,0,0,0,,0,0,0,0,1,0,1
Below Zero,1930,30,NA,7.2,163,4.5,4.5,4.5,4.5,4.5,14.5,34.5,24.5,4.5,14.5,,0,0,1,0,0,0,1
"Benson Murder Case, The",1930,65,NA,6,19,4.5,0,4.5,0,4.5,24.5,34.5,14.5,4.5,14.5,,0,0,0,0,0,0,0
Beyond the Law,1930,60,NA,5.6,5,0,0,0,0,44.5,0,0,44.5,0,24.5,,0,0,0,0,0,0,0
Big Boy,1930,68,NA,6.5,15,0,0,0,4.5,24.5,14.5,4.5,14.5,14.5,24.5,,0,0,1,0,0,0,0
"Big Dog House, The",1930,17,NA,4.9,14,4.5,0,0,0,14.5,4.5,24.5,4.5,14.5,24.5,,0,0,1,0,0,0,1
"Big House, The",1930,87,NA,7.5,178,0,4.5,4.5,4.5,4.5,4.5,24.5,34.5,14.5,14.5,,0,0,0,1,0,0,0
"Big Pond, The",1930,72,NA,4.9,19,14.5,4.5,0,4.5,14.5,4.5,24.5,34.5,4.5,4.5,,0,0,1,0,0,1,0
"Big Trail, The",1930,120,NA,6.7,355,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,0,0,0,1,0
Billy the Kid,1930,98,NA,6.1,42,0,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
"Bishop Murder Case, The",1930,88,NA,5.4,33,0,4.5,4.5,4.5,14.5,34.5,4.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
"Blaue Engel, Der",1930,107,NA,7.8,1810,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,,0,0,0,1,0,0,0
Blotto,1930,26,NA,7.7,133,4.5,0,4.5,0,4.5,14.5,24.5,34.5,14.5,14.5,,0,0,1,0,0,0,1
Born Reckless,1930,82,NA,4.1,19,24.5,14.5,4.5,4.5,14.5,14.5,14.5,14.5,0,14.5,,0,0,1,1,0,0,0
Brats,1930,20,NA,7.6,190,4.5,4.5,4.5,4.5,4.5,4.5,24.5,34.5,14.5,24.5,,0,0,1,0,0,0,1
Bright Lights,1930,69,NA,5.7,16,4.5,0,4.5,4.5,14.5,4.5,34.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
Broadway's Like That,1930,10,NA,4.9,24,14.5,4.5,14.5,4.5,4.5,14.5,4.5,4.5,4.5,14.5,,0,0,0,0,0,0,1
Bubbles,1930,8,NA,5.7,22,4.5,0,0,14.5,24.5,14.5,4.5,4.5,4.5,14.5,,0,0,0,0,0,0,1
"Cactus Kid, The",1930,7,NA,6.3,16,0,0,0,4.5,4.5,34.5,34.5,0,0,24.5,,0,1,1,0,0,0,1
Call of the Flesh,1930,100,NA,6.8,18,0,0,0,4.5,14.5,14.5,14.5,4.5,24.5,34.5,,0,0,0,0,0,0,0
Captain Thunder,1930,65,NA,4,16,0,24.5,14.5,24.5,14.5,4.5,14.5,0,0,0,,0,0,1,1,0,0,0
