title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
'El Chicko' - der Verdacht,1995,90,NA,3.9,10,24.5,14.5,24.5,14.5,0,14.5,14.5,0,0,24.5,,0,0,1,0,0,0,0
'Java Madness' formerly titled 'Coffee Madness',1995,7,NA,6.8,10,0,14.5,0,0,14.5,14.5,34.5,0,14.5,34.5,,0,0,1,0,0,0,1
1000 Boomerangs,1995,101,NA,4.6,7,45.5,14.5,0,0,0,14.5,0,14.5,0,0,,0,0,0,1,0,0,0
16060,1995,86,NA,6.7,30,4.5,4.5,4.5,0,14.5,14.5,4.5,34.5,14.5,14.5,,0,0,0,1,0,0,0
1895,1995,30,NA,7.8,21,4.5,4.5,0,0,4.5,0,4.5,4.5,0,64.5,,0,1,0,0,0,0,1
3 Ninjas Knuckle Up,1995,85,NA,2.9,324,24.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,PG-13,1,0,1,0,0,0,0
"301, 302",1995,100,NA,6.8,275,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,0,0,0,0,0
30:e november,1995,116,NA,3.9,193,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
35 Aside,1995,27,NA,6.6,40,0,4.5,0,0,0,4.5,4.5,14.5,24.5,44.5,,0,0,1,0,0,0,1
4 maneras de tapar un hoyo,1995,8,NA,8.2,12,0,0,0,0,4.5,4.5,14.5,0,45.5,4.5,,0,1,0,0,0,0,1
A.K.A. Don Bonus,1995,65,NA,8.2,9,14.5,0,0,0,0,14.5,0,14.5,14.5,45.5,,0,0,0,0,1,0,0
Abade qingren,1995,115,NA,5.6,10,14.5,0,0,24.5,0,0,0,34.5,14.5,34.5,,0,0,0,0,0,0,0
Above Suspicion,1995,95,NA,6.4,394,4.5,4.5,4.5,4.5,14.5,14.5,24.5,24.5,4.5,4.5,R,0,0,0,1,0,0,0
Ace Ventura: When Nature Calls,1995,90,30000000,4.9,15161,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,PG-13,0,0,1,0,0,0,0
Acropol,1995,125,NA,6.7,21,4.5,0,0,4.5,4.5,4.5,14.5,24.5,4.5,24.5,,0,0,0,1,0,0,0
Across the Moon,1995,88,NA,4.3,93,14.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,,0,0,1,1,0,1,0
Across the Sea of Time,1995,51,NA,6.3,90,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,,0,0,0,1,0,0,0
Adam barfi,1995,106,NA,6.1,30,4.5,4.5,4.5,0,14.5,4.5,14.5,14.5,14.5,24.5,,0,0,1,1,0,0,0
"Addiction, The",1995,82,NA,5.8,1425,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,14.5,,0,0,0,1,0,0,0
Affair play,1995,95,NA,5.9,15,0,0,0,4.5,24.5,4.5,24.5,24.5,4.5,14.5,,0,0,0,0,0,1,0
Agnes,1995,106,NA,7.4,64,4.5,0,4.5,4.5,4.5,14.5,14.5,24.5,24.5,4.5,,0,0,0,1,0,1,0
"Ah, L'Amour",1995,2,NA,7.6,211,0,0,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,,0,1,1,0,0,0,1
Ainsi soient-elles,1995,106,NA,5.6,21,14.5,0,0,4.5,14.5,14.5,34.5,4.5,0,4.5,,0,0,0,0,0,0,0
Ajji appa,1995,102,NA,4.6,9,24.5,0,24.5,14.5,0,24.5,14.5,14.5,0,0,,0,0,0,0,0,1,0
Akele Hum Akele Tum,1995,160,NA,7.7,106,4.5,4.5,0,0,4.5,4.5,14.5,14.5,14.5,44.5,,0,0,0,0,0,0,0
