title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
'Gator Bait,1974,88,NA,3.5,100,14.5,14.5,24.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,,1,0,0,1,0,0,0
"...borgnes sont rois, Les",1974,15,NA,8.3,6,0,0,0,14.5,0,0,14.5,0,14.5,45.5,,0,0,0,0,0,0,1
11 Harrowhouse,1974,94,NA,6,177,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,14.5,,0,0,1,0,0,0,0
1789,1974,150,NA,5.2,18,0,0,4.5,14.5,24.5,0,4.5,14.5,0,44.5,,0,0,0,0,0,0,0
"1974, une partie de campagne",1974,90,NA,7.6,22,0,0,0,0,4.5,14.5,34.5,34.5,4.5,4.5,,0,0,0,0,1,0,0
27 Down,1974,118,NA,8.9,7,0,0,0,0,0,0,14.5,24.5,14.5,44.5,,0,0,0,0,0,0,0
27A,1974,86,NA,5,8,0,0,0,14.5,24.5,0,24.5,24.5,0,14.5,,0,0,0,1,0,0,0
4 marmittoni alle grandi manovre,1974,90,NA,3.7,6,0,14.5,14.5,0,34.5,14.5,14.5,0,0,0,,0,0,1,0,0,0,0
43: The Richard Petty Story,1974,83,NA,6.4,18,4.5,4.5,4.5,14.5,4.5,24.5,14.5,4.5,0,24.5,,0,0,0,1,0,0,0
5 donne per l'assassino,1974,95,NA,3.7,7,0,14.5,0,14.5,0,44.5,0,0,14.5,14.5,,0,0,0,0,0,0,0
Aap Ki Kasam,1974,153,NA,6.6,20,0,0,14.5,0,4.5,14.5,14.5,44.5,14.5,14.5,,0,0,0,1,0,1,0
Abby,1974,89,400000,5.9,75,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,,0,0,0,0,0,0,0
"Abdication, The",1974,103,NA,5.7,52,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,,0,0,0,1,0,0,0
Ach jodel mir noch einen,1974,73,NA,4,130,24.5,14.5,4.5,14.5,4.5,4.5,4.5,4.5,4.5,14.5,,0,0,1,0,0,0,0
"Acteur, L'",1974,6,NA,6.5,5,0,0,0,0,0,44.5,64.5,0,0,0,,0,1,0,0,0,0,1
Action: The October Crisis of 1970,1974,87,NA,8.6,24,0,4.5,0,0,0,4.5,4.5,24.5,24.5,24.5,,0,0,0,0,1,0,0
Agapi mou oua-oua...,1974,96,NA,5.3,9,0,24.5,0,0,14.5,0,45.5,0,0,14.5,,0,0,1,0,0,0,0
Airport 1975,1974,107,3000000,4.9,1385,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,4.5,,1,0,0,1,0,0,0
Ajnabi,1974,147,NA,7.5,22,4.5,0,0,0,4.5,0,4.5,45.5,24.5,0,,0,0,0,0,0,1,0
Akasen tamanoi: Nukeraremasu,1974,78,NA,8.2,16,0,0,0,0,4.5,4.5,24.5,14.5,14.5,34.5,,0,0,0,0,0,0,0
Akenfield,1974,95,NA,5.4,10,0,0,0,14.5,14.5,14.5,24.5,24.5,14.5,24.5,,0,0,0,1,0,0,0
Alice Doesn't Live Here Anymore,1974,112,85000,7.3,2231,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,,0,0,0,1,0,0,0
Alice Goodbody,1974,80,NA,4.6,18,4.5,14.5,24.5,14.5,14.5,4.5,14.5,0,14.5,0,,0,0,1,0,0,0,0
