title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
$21 a Day Once a Month,1941,7,NA,8.2,5,0,0,0,0,0,24.5,0,44.5,24.5,24.5,,0,1,0,0,0,0,1
'Pimpernel' Smith,1941,120,NA,7.2,139,4.5,4.5,4.5,4.5,4.5,4.5,24.5,24.5,14.5,24.5,,0,0,0,1,0,0,0
1941,1941,7,NA,7.9,5,0,0,0,0,24.5,0,24.5,0,0,64.5,,0,0,0,0,0,0,1
"40,000 Horsemen",1941,100,NA,6.9,20,4.5,0,0,4.5,0,24.5,24.5,24.5,4.5,24.5,,0,0,0,0,0,0,0
49th Parallel,1941,104,NA,7.7,395,4.5,4.5,4.5,4.5,4.5,4.5,24.5,34.5,14.5,14.5,,0,0,0,1,0,0,0
7 Wise Dwarfs,1941,4,NA,6,35,0,0,4.5,4.5,14.5,34.5,24.5,4.5,0,4.5,,0,1,0,0,0,0,1
"Ache in Every Stake, An",1941,18,NA,8.1,84,0,0,4.5,4.5,4.5,4.5,14.5,14.5,14.5,44.5,,0,0,1,0,0,0,1
Across the Sierras,1941,59,NA,5.1,11,0,24.5,0,14.5,24.5,24.5,0,0,0,0,,0,0,0,0,0,0,0
Adam Had Four Sons,1941,81,488000,6.2,76,4.5,0,0,4.5,14.5,24.5,34.5,14.5,4.5,4.5,,0,0,0,1,0,1,0
Adventures of Captain Marvel,1941,216,NA,7.3,146,4.5,4.5,0,4.5,4.5,4.5,14.5,14.5,14.5,44.5,,0,0,0,0,0,0,0
Affectionately Yours,1941,88,NA,5.7,50,0,0,4.5,4.5,24.5,24.5,24.5,4.5,4.5,4.5,,0,0,1,0,0,1,0
"Airman's Letter to His Mother, An",1941,5,NA,8.3,18,0,0,0,0,4.5,14.5,24.5,24.5,24.5,14.5,,0,0,0,0,0,0,1
All American Co-Ed,1941,53,NA,5.1,12,0,4.5,24.5,4.5,14.5,4.5,14.5,14.5,0,0,,0,0,1,0,0,0,0
