title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
As Seen Through a Telescope,1900,1,NA,4.9,41,4.5,4.5,0,14.5,14.5,34.5,24.5,4.5,0,0,,0,0,1,0,0,0,1
Attack on a China Mission,1900,4,NA,4.2,25,4.5,4.5,4.5,24.5,24.5,4.5,24.5,4.5,0,0,,0,0,0,1,0,0,1
"Bird's-Eye View of Dock Front, Galveston",1900,1,NA,3.4,8,0,14.5,64.5,24.5,0,0,0,0,0,0,,0,0,0,0,1,0,1
"Enchanted Drawing, The",1900,2,NA,6.3,52,4.5,4.5,4.5,0,14.5,24.5,24.5,14.5,4.5,14.5,,0,1,1,0,0,0,1
Explosion of a Motor Car,1900,1,NA,7.2,40,0,4.5,0,0,14.5,14.5,34.5,4.5,14.5,14.5,,0,0,0,0,0,0,1
Grandma's Reading Glass,1900,1,NA,5.8,40,4.5,0,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,,0,0,0,1,0,0,1
Gun Drill by Naval Cadets at Newport Training School,1900,1,NA,2.6,5,0,44.5,44.5,0,0,24.5,0,0,0,0,,0,0,0,0,1,0,1
Gymnasium Exercises and Drill at Newport Training School,1900,1,NA,3.1,9,14.5,14.5,34.5,24.5,14.5,0,14.5,0,0,0,,0,0,0,0,1,0,1
How It Feels to Be Run Over,1900,1,NA,6.3,41,4.5,0,0,4.5,14.5,24.5,14.5,14.5,14.5,4.5,,0,0,0,0,0,0,1
Ladies' Skirts Nailed to a Fence,1900,1,NA,5.2,25,0,4.5,4.5,4.5,24.5,44.5,14.5,0,0,0,,0,0,1,0,0,0,1
"Lancaster, Pa., High School",1900,2,NA,3.9,6,0,14.5,14.5,14.5,0,14.5,34.5,0,0,0,,0,0,0,0,1,0,1
Let Me Dream Again,1900,1,NA,6.1,31,4.5,0,0,4.5,14.5,24.5,24.5,14.5,4.5,0,,0,0,1,0,0,0,1
Naval Apprentices at Sail Drill on Historic Ship 'Constellation',1900,2,NA,2.9,6,0,14.5,45.5,14.5,14.5,0,0,0,0,0,,0,0,0,0,1,0,1
Rough Sea,1900,1,NA,4.5,25,4.5,4.5,24.5,4.5,24.5,4.5,14.5,4.5,0,4.5,,0,0,0,0,0,0,1
Spanish Bullfight,1900,1,NA,4.5,22,4.5,4.5,4.5,24.5,4.5,24.5,4.5,14.5,0,4.5,,0,0,0,0,0,0,1
Uncle Josh's Nightmare,1900,2,NA,4.8,21,4.5,0,4.5,4.5,14.5,24.5,14.5,4.5,4.5,4.5,,0,0,1,0,0,0,1
