title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
'A' gai waak,1983,106,NA,7.1,1259,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,24.5,PG-13,1,0,1,0,0,0,0
10 to Midnight,1983,101,NA,5.4,530,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,,1,0,0,0,0,0,0
2019 - Dopo la caduta di New York,1983,91,NA,5.3,176,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,14.5,,1,0,0,0,0,0,0
7 Star Grand Mantis,1983,85,NA,3.1,7,24.5,14.5,0,14.5,0,0,44.5,0,0,0,,1,0,1,0,0,0,0
Abuse,1983,94,NA,6.8,39,0,4.5,4.5,4.5,4.5,4.5,34.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
"Acapulco, prima spiaggia... a sinistra",1983,88,NA,4.7,22,4.5,0,4.5,14.5,4.5,14.5,14.5,14.5,0,14.5,,0,0,1,0,0,0,0
Acceptable Levels,1983,100,NA,5.7,10,0,14.5,0,14.5,24.5,24.5,34.5,14.5,0,0,,0,0,0,0,0,0,0
Acqua e sapone,1983,109,NA,6.1,82,0,0,4.5,4.5,24.5,24.5,24.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
Action de corps exclu,1983,15,NA,8.7,6,0,0,0,0,0,0,0,64.5,34.5,0,,1,0,0,0,0,0,1
"Adamo ed Eva, la prima storia d'amore",1983,91,NA,2.5,11,24.5,0,4.5,4.5,4.5,14.5,4.5,0,0,14.5,,0,0,0,0,0,1,0
Adi Shankaracharya,1983,130,NA,6.6,16,0,4.5,0,0,0,0,14.5,4.5,14.5,64.5,,0,0,0,1,0,0,0
"Adventures of Bob & Doug McKenzie: Strange Brew, The",1983,90,4000000,6.6,4556,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,24.5,,0,0,1,0,0,0,0
Aerobisex Girls,1983,85,NA,4.9,12,4.5,0,4.5,0,0,4.5,4.5,0,34.5,34.5,,0,0,0,0,0,0,0
"Africain, L'",1983,101,NA,6.2,88,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,,0,0,1,0,0,0,0
Agentti 000 ja kuoleman kurvit,1983,88,NA,2.9,44,34.5,14.5,4.5,14.5,4.5,0,4.5,4.5,4.5,14.5,,0,0,1,0,0,0,0
Ah Ying,1983,110,NA,7.8,7,0,0,0,0,14.5,0,24.5,14.5,24.5,14.5,,0,0,0,1,0,0,0
Aladdin & His Magic Lamp,1983,70,NA,4.7,15,14.5,0,4.5,14.5,14.5,4.5,14.5,14.5,4.5,14.5,,0,1,0,0,0,0,0
Alexandra,1983,99,NA,7.6,5,0,0,0,24.5,0,0,24.5,24.5,24.5,24.5,,0,0,0,0,0,0,0
All In Good Taste,1983,85,NA,3.3,43,34.5,4.5,4.5,4.5,14.5,4.5,4.5,4.5,4.5,24.5,,0,0,0,0,0,0,0
All the Right Moves,1983,91,NA,5.7,2171,4.5,4.5,4.5,4.5,24.5,24.5,14.5,4.5,4.5,4.5,,0,0,0,1,0,1,0
All-American Girls 2: In Heat,1983,85,NA,3.8,17,24.5,4.5,4.5,0,4.5,4.5,14.5,14.5,4.5,24.5,,0,0,0,0,0,0,0
Als je begrijpt wat ik bedoel,1983,84,2000000,7.5,224,4.5,0,4.5,0,4.5,14.5,24.5,34.5,14.5,14.5,,0,1,0,0,0,0,0
American Nightmare,1983,88,NA,3.2,32,14.5,14.5,4.5,14.5,14.5,4.5,4.5,14.5,0,4.5,,0,0,0,0,0,0,0
"Ami de Vincent, L'",1983,90,NA,6.1,22,4.5,0,4.5,4.5,4.5,34.5,34.5,4.5,4.5,4.5,,0,0,1,1,0,0,0
Amityville 3-D,1983,105,NA,3.2,598,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
Among the Cinders,1983,104,NA,5.4,20,0,4.5,0,4.5,14.5,24.5,24.5,34.5,0,4.5,,0,0,0,1,0,0,0
Amore tossico,1983,90,NA,8,24,4.5,0,0,0,0,4.5,24.5,34.5,4.5,24.5,,0,0,0,0,0,0,0
An Bloem,1983,83,NA,5.8,7,0,0,0,0,14.5,44.5,24.5,14.5,0,0,,0,0,0,1,0,0,0
Andra dansen,1983,95,NA,4.2,5,0,0,0,24.5,0,0,0,24.5,24.5,44.5,,0,0,0,0,0,0,0
Android,1983,80,NA,5.5,364,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
Angelo My Love,1983,115,NA,5.9,68,4.5,14.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,24.5,,0,0,0,1,0,0,0
Animales racionales,1983,91,NA,5.2,5,24.5,24.5,0,0,0,24.5,24.5,0,0,24.5,,0,0,0,1,0,0,0
Anna Pavlova,1983,133,NA,6.3,26,4.5,0,0,4.5,4.5,4.5,14.5,14.5,14.5,24.5,,0,0,0,1,0,0,0
"Anna, De",1983,90,NA,4.6,8,14.5,0,0,14.5,14.5,34.5,0,0,0,24.5,,0,0,0,0,0,0,0
