title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
13 West Street,1962,80,NA,6.3,35,0,0,0,0,24.5,34.5,24.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
"300 Spartans, The",1962,114,NA,6.4,548,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,34.5,,0,0,0,1,0,0,0
40 Pounds of Trouble,1962,106,NA,6.3,126,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,,0,0,1,0,0,0,0
Abhijaan,1962,150,NA,6.3,28,4.5,0,0,4.5,0,24.5,0,24.5,34.5,14.5,,0,0,0,1,0,0,0
Adieu Philippine,1962,106,NA,7.7,39,0,0,4.5,4.5,4.5,4.5,14.5,14.5,14.5,44.5,,0,0,0,1,0,0,0
Adorable menteuse,1962,105,NA,6,16,0,0,0,14.5,34.5,4.5,14.5,14.5,4.5,14.5,,0,0,1,0,0,0,0
Adventures of the Road-Runner,1962,26,NA,8,35,0,0,0,0,0,14.5,4.5,24.5,14.5,34.5,,0,1,1,0,0,0,1
Advise and Consent,1962,142,NA,7.7,611,4.5,4.5,4.5,4.5,4.5,4.5,14.5,34.5,24.5,14.5,,0,0,0,1,0,0,0
Agostino,1962,105,NA,5.9,6,0,0,0,14.5,0,14.5,34.5,0,14.5,14.5,,0,0,0,1,0,0,0
Airborne,1962,80,NA,5.8,5,24.5,0,0,0,24.5,44.5,0,0,0,24.5,,0,0,0,1,0,0,0
Akitsu onsen,1962,113,NA,8.2,8,0,0,0,0,0,14.5,0,24.5,14.5,45.5,,0,0,0,0,0,0,0
All Fall Down,1962,111,NA,6.5,207,4.5,4.5,4.5,4.5,4.5,14.5,34.5,14.5,14.5,14.5,,0,0,0,1,0,0,0
Almost Angels,1962,93,NA,5.5,82,4.5,4.5,4.5,4.5,14.5,14.5,4.5,4.5,4.5,44.5,,0,0,1,0,0,0,0
"Amants de Teruel, Les",1962,90,NA,9.4,9,0,0,0,0,0,0,0,24.5,14.5,64.5,,0,0,0,0,0,0,0
"Amore difficile, L'",1962,125,NA,5.6,5,0,24.5,0,0,24.5,44.5,24.5,0,0,0,,0,0,1,0,0,0,0
"Amorous Prawn, The",1962,89,NA,5.8,27,0,4.5,0,14.5,24.5,14.5,24.5,14.5,4.5,0,,0,0,1,0,0,0,0
"Amour avec des si, L'",1962,85,NA,7.3,13,4.5,0,4.5,4.5,0,0,24.5,24.5,14.5,14.5,,0,0,0,0,0,0,0
Anima nera,1962,97,NA,5.6,11,0,0,0,4.5,34.5,14.5,14.5,14.5,0,0,,0,0,0,1,0,0,0
Anni ruggenti,1962,110,NA,6.1,20,14.5,0,0,0,0,4.5,34.5,34.5,0,24.5,,0,0,1,0,0,0,0
Anno 79: La distruzione di Ercolano,1962,113,NA,4.6,6,0,14.5,0,14.5,34.5,0,0,0,34.5,0,,0,0,0,1,0,0,0
