title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
"Affiches en goguette, Les",1904,3,NA,6.5,66,4.5,0,0,4.5,14.5,34.5,14.5,14.5,4.5,4.5,,0,0,1,0,0,0,1
Assembling a Generator,1904,3,NA,3.8,18,24.5,14.5,4.5,14.5,4.5,14.5,14.5,4.5,0,0,,0,0,0,0,0,0,1
Assembling and Testing Turbines,1904,3,NA,3.5,19,24.5,14.5,24.5,4.5,24.5,4.5,4.5,4.5,4.5,0,,0,0,0,0,0,0,1
Auto Boat Race On the Hudson,1904,3,NA,3.6,7,0,0,44.5,24.5,24.5,0,0,0,0,0,,0,0,0,0,0,0,1
Automobile Race for the Vanderbilt Cup,1904,3,NA,3.4,6,0,14.5,14.5,34.5,14.5,14.5,0,0,0,0,,0,0,0,0,0,0,1
"Bold Bank Robbery, The",1904,6,NA,5.6,9,14.5,0,14.5,0,0,34.5,34.5,14.5,0,0,,0,0,0,0,0,0,1
Buy Your Own Cherries,1904,4,NA,6,33,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,0,4.5,,0,0,0,1,0,0,1
"Canoeing on the Charles River, Boston, Mass.",1904,2,NA,4.4,8,0,14.5,24.5,14.5,34.5,0,14.5,0,0,0,,0,0,0,0,1,0,1
Capture of the 'Yegg' Bank Burglars,1904,11,NA,3.8,5,24.5,0,0,24.5,24.5,24.5,24.5,0,0,0,,0,0,0,1,0,0,1
"Cartes vivantes, Les",1904,3,NA,6.7,76,4.5,0,0,4.5,4.5,24.5,34.5,14.5,4.5,4.5,,0,0,1,0,0,0,1
Casting a Guide Box,1904,6,NA,3.4,13,4.5,0,34.5,4.5,24.5,0,4.5,4.5,4.5,4.5,,0,0,0,0,0,0,1
Coil Winding Machines,1904,2,NA,3.6,13,4.5,14.5,4.5,34.5,14.5,4.5,4.5,0,0,0,,0,0,0,0,0,0,1
Coil Winding Section E,1904,2,NA,2.6,5,24.5,0,84.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
Dog Factory,1904,4,NA,5.7,33,0,0,14.5,4.5,34.5,14.5,24.5,4.5,0,4.5,,0,0,1,0,0,0,1
