title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
"'?' Motorist, The",1906,10,NA,7,44,4.5,0,0,0,4.5,14.5,34.5,14.5,4.5,14.5,,0,0,1,0,0,0,1
Aladin ou la lampe merveilleuse,1906,12,NA,7.7,30,4.5,0,0,0,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,0,0,0,0,1
Alchimiste Parafaragamus ou La cornue infernale,1906,3,NA,5.7,43,4.5,4.5,0,4.5,24.5,34.5,14.5,4.5,4.5,0,,0,0,0,0,0,0,1
Army Pack Train Bringing Supplies,1906,2,NA,4,10,0,0,45.5,14.5,14.5,24.5,0,14.5,0,0,,0,0,0,0,1,0,1
"Black Hand, The",1906,7,NA,3.7,5,24.5,0,24.5,24.5,0,0,44.5,0,0,0,,0,0,0,1,0,0,1
"Dream of a Rarebit Fiend, The",1906,7,NA,6.9,60,4.5,0,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,0,0,0,0,1
Humorous Phases of Funny Faces,1906,3,NA,5.7,51,4.5,4.5,4.5,4.5,14.5,34.5,14.5,4.5,4.5,4.5,,0,1,0,0,0,0,1
"Quatre cents farces du diable, Les",1906,16,NA,6,13,4.5,0,0,4.5,24.5,14.5,24.5,0,24.5,0,,0,0,0,0,0,0,1
San Francisco: Aftermath of Earthquake,1906,1,NA,7.2,66,0,0,0,4.5,4.5,24.5,34.5,14.5,4.5,14.5,,0,0,0,0,1,0,1
Seven Ages,1906,5,NA,4.6,5,24.5,0,0,0,0,64.5,24.5,0,0,0,,0,0,0,1,0,0,1
Skyscrapers,1906,8,NA,4.8,5,24.5,0,0,0,0,44.5,24.5,24.5,0,0,,0,0,0,1,0,0,1
"Story of the Kelly Gang, The",1906,70,2250,6,13,4.5,0,0,0,14.5,0,4.5,14.5,0,45.5,,0,0,0,0,0,0,0
Three American Beauties,1906,1,NA,7.1,44,4.5,4.5,4.5,14.5,4.5,14.5,14.5,14.5,14.5,14.5,,0,0,0,0,1,0,1
"Tunnel Workers, The",1906,9,NA,3.8,5,24.5,0,0,24.5,24.5,24.5,0,24.5,0,0,,0,0,0,1,0,0,0
"Vie du Christ, La",1906,20,NA,4.8,5,24.5,0,0,0,0,24.5,24.5,0,44.5,0,,0,0,0,1,0,0,1
"Visit to Peek Frean and Co.'s Biscuit Works, A",1906,12,NA,6.5,25,0,0,0,0,34.5,24.5,14.5,4.5,14.5,14.5,,0,0,0,0,1,0,1
"Winter Straw Ride, A",1906,7,NA,5,31,4.5,4.5,4.5,0,34.5,4.5,14.5,4.5,4.5,4.5,,0,0,1,0,0,0,1
