title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
"2,000 Women",1944,97,NA,5.9,50,0,4.5,0,0,4.5,14.5,14.5,4.5,34.5,24.5,,0,0,0,0,0,0,0
Abroad with Two Yanks,1944,80,NA,5.8,17,0,0,4.5,4.5,24.5,14.5,24.5,14.5,0,4.5,,0,0,1,0,0,0,0
Action in Arabia,1944,72,NA,6.2,36,4.5,0,4.5,4.5,14.5,34.5,24.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
Address Unknown,1944,75,NA,6.2,12,0,4.5,0,4.5,14.5,4.5,24.5,0,0,34.5,,0,0,0,1,0,0,0
"Adventures of Mark Twain, The",1944,130,NA,6.8,127,4.5,4.5,0,4.5,4.5,24.5,24.5,14.5,4.5,14.5,,0,0,0,1,0,0,0
Ali Baba and the Forty Thieves,1944,90,NA,6.2,125,4.5,4.5,0,4.5,14.5,24.5,24.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
Alouette,1944,3,NA,6,9,0,0,0,14.5,24.5,44.5,24.5,0,0,0,,0,1,0,0,0,0,1
America's Hidden Weapon,1944,10,NA,3.3,5,24.5,0,24.5,0,0,0,0,0,64.5,0,,0,0,0,0,1,0,1
"American Romance, An",1944,151,NA,6.2,51,0,0,4.5,4.5,4.5,14.5,24.5,24.5,4.5,14.5,,0,0,0,1,0,0,0
And Now Tomorrow,1944,86,NA,6.1,48,0,0,4.5,4.5,14.5,24.5,14.5,14.5,4.5,24.5,,0,0,0,1,0,0,0
And the Angels Sing,1944,96,NA,6.2,17,0,0,4.5,4.5,4.5,24.5,14.5,4.5,0,34.5,,0,0,1,0,0,1,0
Andy Hardy's Blonde Trouble,1944,107,NA,6.7,54,0,0,4.5,4.5,4.5,24.5,24.5,14.5,4.5,14.5,,0,0,1,0,0,0,0
Angel Puss,1944,7,NA,6.9,13,0,0,0,4.5,14.5,14.5,0,34.5,0,34.5,,0,1,1,0,0,0,1
"Anvil Chorus Girl, The",1944,7,NA,8.3,5,0,0,0,0,0,24.5,24.5,24.5,44.5,0,,0,1,1,0,0,0,1
Appassionata,1944,93,NA,6.3,12,0,0,4.5,0,24.5,14.5,44.5,4.5,0,0,,0,0,0,1,0,0,0
Arizona Whirlwind,1944,59,NA,6.4,8,0,0,0,14.5,14.5,14.5,45.5,0,0,14.5,,0,0,0,0,0,0,0
At Land,1944,15,NA,7.4,123,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,24.5,14.5,,0,0,0,0,0,0,1
Atlantic City,1944,60,NA,5.7,14,0,4.5,4.5,0,24.5,24.5,4.5,14.5,0,24.5,,0,0,0,0,0,0,0
Attack! Battle of New Britain,1944,51,NA,6.5,16,0,0,0,4.5,14.5,14.5,34.5,24.5,0,0,,0,0,0,0,1,0,0
Aventure est au coin de la rue,1944,98,NA,5,31,0,74.5,0,0,14.5,0,4.5,4.5,0,0,,0,0,1,0,0,0,0
Aventure malgache,1944,30,NA,6.2,129,4.5,4.5,4.5,4.5,24.5,24.5,24.5,4.5,4.5,14.5,,0,0,0,1,0,0,1
"Bambini ci guardano, I",1944,79,NA,7.4,118,4.5,4.5,0,0,4.5,14.5,24.5,24.5,24.5,14.5,,0,0,0,1,0,0,0
Barbary Coast Gent,1944,87,NA,6.2,18,0,0,4.5,0,14.5,34.5,34.5,14.5,0,0,,0,0,0,0,0,0,0
Barney Bear's Polar Pest,1944,6,NA,5.6,6,0,0,14.5,34.5,0,14.5,34.5,0,0,0,,0,1,1,0,0,0,1
Bathing Beauty,1944,101,2361000,6.1,143,4.5,4.5,4.5,4.5,4.5,24.5,14.5,14.5,4.5,14.5,,0,0,1,0,0,0,0
Battle Stations,1944,10,NA,4.9,5,0,0,24.5,24.5,24.5,0,24.5,0,0,24.5,,0,0,0,0,1,0,1
"Battle of China, The",1944,65,NA,7.9,60,0,0,0,0,4.5,14.5,14.5,34.5,14.5,14.5,,0,0,0,0,1,0,0
Batty Baseball,1944,7,NA,7.8,30,0,0,0,4.5,0,14.5,14.5,34.5,14.5,24.5,,0,1,1,0,0,0,1
Bear Raid Warden,1944,7,NA,6.3,6,0,0,0,14.5,0,34.5,0,45.5,0,0,,0,1,1,0,0,0,1
Bees in Paradise,1944,72,NA,3.7,13,24.5,4.5,0,14.5,24.5,4.5,4.5,4.5,0,4.5,,0,0,1,0,0,0,0
Bell-Bottom George,1944,97,NA,1.5,6,34.5,0,0,0,0,0,0,45.5,14.5,0,,0,0,1,0,0,0,0
Belle of the Yukon,1944,83,NA,5.6,24,4.5,4.5,14.5,4.5,14.5,24.5,4.5,24.5,0,0,,0,0,0,0,0,0,0
"Bermuda Mystery, The",1944,65,NA,5.6,6,0,0,0,0,34.5,45.5,14.5,0,0,0,,0,0,0,0,0,0,0
Between Two Worlds,1944,112,NA,7.1,219,0,4.5,4.5,4.5,4.5,4.5,14.5,34.5,14.5,14.5,,0,0,0,1,0,0,0
"Big Bonanza, The",1944,70,NA,6,12,0,0,0,4.5,24.5,24.5,34.5,0,0,4.5,,0,0,0,1,0,0,0
Big Heel-Watha,1944,8,NA,7.3,25,0,0,4.5,4.5,4.5,24.5,14.5,24.5,24.5,14.5,,0,1,1,0,0,0,1
"Big Noise, The",1944,74,NA,5.2,75,4.5,4.5,14.5,14.5,24.5,14.5,14.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
Birdy and the Beast,1944,7,NA,7.1,30,0,0,4.5,4.5,14.5,4.5,44.5,14.5,4.5,14.5,,0,1,1,0,0,0,1
Biskoppen,1944,100,NA,7.8,7,0,0,0,0,0,14.5,14.5,44.5,14.5,14.5,,0,0,1,0,0,0,0
