title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
'A',1965,10,NA,6.7,11,14.5,0,0,0,0,14.5,4.5,4.5,14.5,24.5,,0,0,0,0,0,0,1
002 operazione Luna,1965,90,NA,4.7,9,14.5,14.5,0,14.5,0,0,24.5,0,24.5,24.5,,0,0,1,0,0,0,0
2+5: Missione Hydra,1965,89,NA,3.3,29,24.5,14.5,4.5,24.5,4.5,14.5,4.5,0,4.5,14.5,,0,0,0,0,0,0,0
30 Winchester per El Diablo,1965,95,NA,3.4,7,0,14.5,45.5,14.5,0,0,14.5,0,0,0,,0,0,0,0,0,0,0
"317e section, La",1965,86,NA,8,73,0,0,4.5,4.5,4.5,4.5,14.5,14.5,24.5,34.5,,0,0,0,0,0,0,0
36 Hours,1965,115,NA,7.3,373,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,0,0,0,0,0
4 x 4,1965,105,NA,5.6,8,14.5,0,14.5,0,0,24.5,14.5,24.5,0,14.5,,0,0,0,1,0,0,0
5 tombe per un medium,1965,85,NA,4.8,34,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,14.5,4.5,,0,0,0,0,0,0,0
"A 008, operazione Sterminio",1965,84,NA,6.1,7,0,0,14.5,24.5,0,24.5,0,0,0,24.5,,1,0,0,0,0,0,0
Abashiri Bangaichi,1965,92,NA,5.5,5,0,0,0,0,24.5,24.5,24.5,44.5,0,0,,0,0,0,1,0,0,0
"Abenteuer des Werner Holt, Die",1965,158,NA,8.3,42,4.5,0,0,0,0,4.5,14.5,14.5,24.5,34.5,,0,0,0,1,0,1,0
Agente 077 dall'oriente con furore,1965,94,NA,4.4,5,24.5,0,0,0,0,44.5,0,0,0,44.5,,0,0,0,0,0,0,0
Agente 077 missione Bloody Mary,1965,104,NA,5.6,6,14.5,0,0,0,0,45.5,14.5,14.5,0,0,,0,0,0,0,0,0,0
"Agony and the Ecstasy, The",1965,138,NA,6.6,689,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,14.5,,0,0,0,1,0,0,0
"Ah, Sweet Mouse-Story of Life",1965,6,NA,5.5,38,4.5,4.5,14.5,14.5,4.5,24.5,4.5,14.5,4.5,4.5,,0,1,1,0,0,0,1
Akahige,1965,185,NA,7.8,1214,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,34.5,,0,0,0,1,0,0,0
Akash Kusum,1965,115,NA,4.4,8,0,0,34.5,0,0,24.5,14.5,0,0,24.5,,0,0,1,0,0,0,0
Alibi na vode,1965,95,NA,4.7,7,0,24.5,0,0,0,24.5,14.5,0,14.5,14.5,,0,0,0,0,0,0,0
All'ombra di una colt,1965,79,NA,3.3,10,14.5,14.5,0,0,14.5,34.5,14.5,0,24.5,14.5,,0,0,0,0,0,0,0
"Amanti d'oltretomba, Gli",1965,101,NA,5.3,157,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
"Amorous Adventures of Moll Flanders, The",1965,126,NA,5.6,117,4.5,4.5,4.5,4.5,14.5,14.5,24.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
Andy,1965,86,NA,7.1,14,0,0,0,0,0,24.5,24.5,24.5,24.5,4.5,,0,0,0,1,0,0,0
Arizona Raiders,1965,88,NA,5.3,53,0,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,14.5,,0,0,0,0,0,0,0
"Art of Love, The",1965,99,NA,6,107,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,14.5,,0,0,1,0,0,0,0
Assault and Peppered,1965,6,NA,6.3,24,0,0,4.5,0,14.5,44.5,14.5,24.5,0,0,,0,1,1,0,0,0,1
At' zije Republika,1965,134,NA,7.2,13,0,0,0,0,14.5,0,4.5,14.5,4.5,45.5,,0,0,0,0,0,0,0
"Avventuriero della tortuga, L'",1965,97,NA,4.6,7,0,0,14.5,14.5,24.5,0,14.5,24.5,0,0,,0,0,0,0,0,0,0
Baby the Rain Must Fall,1965,100,NA,6.2,162,4.5,4.5,4.5,4.5,14.5,14.5,34.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
Bad Day at Cat Rock,1965,6,NA,5.1,40,4.5,4.5,14.5,4.5,14.5,14.5,24.5,4.5,4.5,14.5,,0,1,1,0,0,0,1
Bad Girls Go to Hell,1965,71,NA,4.4,78,14.5,4.5,4.5,14.5,14.5,4.5,14.5,4.5,4.5,14.5,,0,0,0,1,0,0,0
"Bambole, Le",1965,112,NA,5.9,32,4.5,0,0,4.5,14.5,24.5,24.5,4.5,4.5,14.5,,0,0,1,0,0,0,0
"Bara per lo sceriffo, Una",1965,95,NA,3.7,9,24.5,0,0,0,0,14.5,24.5,24.5,14.5,14.5,,0,0,0,0,0,0,0
"Battaglia di Algeri, La",1965,117,NA,8.4,2023,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,34.5,,0,0,0,1,0,0,0
Battle of the Bulge,1965,212,NA,6.5,1423,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,,1,0,0,1,0,0,0
"Battle of the Bulge... The Brave Rifles, The",1965,52,NA,8.1,13,0,0,0,0,0,14.5,34.5,14.5,24.5,14.5,,0,0,0,0,1,0,0
"Battle of the Villa Fiorita, The",1965,111,NA,5.5,37,4.5,0,4.5,4.5,14.5,14.5,24.5,4.5,14.5,14.5,,0,0,0,1,0,0,0
Be My Guest,1965,82,NA,5.7,6,0,0,0,14.5,14.5,14.5,34.5,14.5,0,0,,0,0,0,1,0,0,0
Beach Ball,1965,83,NA,4.6,39,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,4.5,14.5,,0,0,1,0,0,0,0
Beach Blanket Bingo,1965,98,NA,5.2,343,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
"Beach Girls and the Monster, The",1965,70,NA,3,87,24.5,24.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
"Beast That Killed Women, The",1965,60,NA,3.1,62,34.5,4.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,,0,0,0,0,0,0,0
"Bedford Incident, The",1965,102,NA,7.4,670,4.5,4.5,4.5,4.5,4.5,14.5,24.5,34.5,14.5,14.5,,0,0,0,1,0,0,0
Berlin um die Ecke,1965,85,NA,6.4,9,0,0,0,0,14.5,44.5,0,14.5,14.5,24.5,,0,0,0,1,0,0,0
"Big Job, The",1965,85,NA,6,69,4.5,0,0,4.5,14.5,24.5,14.5,24.5,4.5,4.5,,0,0,1,0,0,0,0
"Big Sur, The",1965,9,NA,5.8,17,0,0,0,4.5,44.5,24.5,14.5,0,0,4.5,,0,0,0,0,1,0,1
Billie,1965,87,NA,5.1,67,0,4.5,4.5,14.5,14.5,24.5,4.5,4.5,4.5,14.5,,0,0,1,0,0,1,0
Biya el-Khawatim,1965,95,NA,4.7,11,0,4.5,0,0,0,14.5,0,4.5,0,64.5,,0,0,1,0,0,0,0
Black Spurs,1965,81,NA,4.7,19,4.5,0,4.5,14.5,24.5,14.5,24.5,4.5,0,14.5,,0,0,0,0,0,0,0
Blindfold,1965,102,NA,6.2,81,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,14.5,,0,0,1,0,0,1,0
"Boia scarlatto, Il",1965,87,NA,3.9,104,14.5,4.5,4.5,14.5,4.5,4.5,4.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
"Bonheur, Le",1965,79,NA,6.9,131,0,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
"Bons vivants, Les",1965,100,NA,6.5,30,4.5,4.5,0,4.5,4.5,24.5,14.5,14.5,14.5,14.5,,0,0,0,0,0,0,0
Boulder Wham!,1965,7,NA,5.6,35,4.5,4.5,14.5,4.5,24.5,14.5,24.5,14.5,0,4.5,,0,1,1,0,0,0,1
"Bounty Killer, The",1965,92,NA,5.8,28,0,0,4.5,14.5,14.5,14.5,24.5,14.5,4.5,14.5,,0,0,0,0,0,0,0
Boy and Bicycle,1965,27,NA,5.5,68,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,14.5,,0,0,0,0,0,0,1
Brainstorm,1965,105,NA,6.4,58,0,0,4.5,4.5,14.5,24.5,14.5,14.5,14.5,14.5,,0,0,0,1,0,0,0
"Brigand of Kandahar, The",1965,81,NA,5.8,13,4.5,0,4.5,24.5,14.5,14.5,4.5,24.5,0,0,,0,0,0,0,0,0,0
Broken Sabre,1965,89,NA,6.5,8,0,0,0,14.5,0,34.5,24.5,0,14.5,14.5,,0,0,0,0,0,0,0
"Brothers Carry-Mouse-Off, The",1965,7,NA,5.9,14,0,0,14.5,4.5,14.5,24.5,14.5,14.5,0,4.5,,0,1,1,0,0,0,1
Bully for Pink,1965,6,NA,4.7,78,34.5,4.5,4.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,,0,1,0,0,0,0,1
Bunny Lake Is Missing,1965,107,NA,7.1,429,0,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,0,0,0,0,0
Bus Riley's Back in Town,1965,93,NA,6,70,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,14.5,14.5,,0,0,0,1,0,0,0
"Bus, The",1965,62,NA,4.6,18,0,4.5,4.5,4.5,34.5,14.5,0,4.5,4.5,24.5,,0,0,0,0,1,0,0
Buster Keaton Rides Again,1965,55,NA,7.7,37,0,0,4.5,4.5,4.5,4.5,24.5,24.5,24.5,14.5,,0,0,0,0,1,0,0
Campanadas a medianoche,1965,115,800000,8.3,460,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,44.5,,0,0,1,1,0,0,0
"Car That Became a Star, The",1965,10,NA,4.1,8,0,14.5,24.5,0,24.5,24.5,0,0,14.5,0,,0,0,0,0,0,0,1
Carry On Cowboy,1965,93,NA,5.9,222,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,,0,0,1,0,0,0,0
Casanova '70,1965,115,NA,5.7,50,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,,0,0,1,1,0,0,0
Cat Ballou,1965,97,NA,6.9,2154,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,,0,0,1,0,0,0,0
"Cat's Me-Ouch, The",1965,6,NA,6.6,26,0,4.5,4.5,14.5,4.5,4.5,34.5,14.5,4.5,4.5,,0,1,1,0,0,0,1
Catch Us If You Can,1965,91,NA,5.7,77,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,24.5,,0,0,1,0,0,0,0
Cats and Bruises,1965,7,NA,5.7,24,0,0,4.5,4.5,24.5,44.5,4.5,4.5,0,4.5,,0,1,1,0,0,0,1
Cent briques et des tuiles,1965,95,NA,3.8,5,24.5,0,0,24.5,44.5,0,0,0,24.5,0,,0,0,1,0,0,0,0
"Cento cavalieri, I",1965,85,NA,6.3,14,0,0,4.5,0,24.5,24.5,24.5,24.5,0,4.5,,0,0,0,1,0,0,0
Chained Girls,1965,65,NA,4.3,19,4.5,24.5,4.5,24.5,4.5,0,24.5,0,0,14.5,,0,0,0,0,1,0,0
Chaser on the Rocks,1965,7,NA,3.6,17,24.5,14.5,14.5,14.5,0,24.5,4.5,0,0,0,,0,1,1,0,0,0,1
Chemmeen,1965,140,NA,6.4,19,0,0,4.5,0,0,14.5,0,24.5,4.5,45.5,,0,0,0,0,0,0,0
Chili Corn Corny,1965,6,NA,6.3,19,4.5,4.5,4.5,0,24.5,14.5,34.5,14.5,0,14.5,,0,1,1,0,0,0,1
Cien gritos de terror,1965,100,NA,7.3,7,0,0,0,0,0,0,24.5,74.5,0,0,,0,0,0,0,0,0,0
"Cincinnati Kid, The",1965,102,NA,7.2,1351,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,,0,0,0,1,0,0,0
"City Under the Sea, The",1965,84,NA,4.9,202,4.5,4.5,4.5,24.5,24.5,14.5,14.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
"Clarence, the Cross-Eyed Lion",1965,92,NA,5.6,101,4.5,4.5,4.5,4.5,24.5,24.5,14.5,14.5,4.5,4.5,,0,0,1,0,0,0,0
"Collector, The",1965,119,NA,7.4,996,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
Color Me Blood Red,1965,79,50000,3.4,130,14.5,14.5,4.5,4.5,14.5,14.5,14.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
Come inguaiammo l'esercito,1965,89,NA,6.1,6,14.5,0,0,0,34.5,0,14.5,14.5,0,14.5,,0,0,1,0,0,0,0
"Compagno Don Camillo, Il",1965,110,NA,6.5,168,0,4.5,4.5,4.5,4.5,24.5,34.5,14.5,4.5,14.5,,0,0,1,0,0,0,0
Compartiment tueurs,1965,95,NA,7.3,93,0,0,0,4.5,4.5,4.5,24.5,24.5,24.5,14.5,,0,0,0,0,0,0,0
"Complessi, I",1965,100,NA,6.9,50,0,0,4.5,0,0,14.5,24.5,24.5,14.5,14.5,,0,0,1,0,0,0,0
"Congiuntura, La",1965,112,NA,6.6,5,0,0,0,0,24.5,64.5,0,0,0,24.5,,0,0,1,0,0,0,0
"Conquistatore di Atlantide, Il",1965,93,NA,4.5,15,4.5,0,24.5,0,24.5,4.5,24.5,14.5,4.5,0,,1,0,0,1,0,0,0
Coplan FX 18 casse tout,1965,95,NA,4.1,5,44.5,0,24.5,0,24.5,24.5,0,0,0,0,,0,0,0,0,0,0,0
Corn on the Cop,1965,6,NA,6,25,0,0,14.5,4.5,4.5,34.5,24.5,4.5,4.5,14.5,,0,1,1,0,0,0,1
"Corniaud, Le",1965,108,NA,7.6,443,4.5,4.5,4.5,4.5,4.5,4.5,24.5,24.5,14.5,24.5,,0,0,1,0,0,0,0
Corrida pour un espion,1965,111,NA,5.1,6,0,0,14.5,0,14.5,14.5,14.5,0,0,34.5,,0,0,0,0,0,0,0
Covek nije tica,1965,81,NA,5.6,31,4.5,4.5,0,0,4.5,14.5,14.5,14.5,4.5,14.5,,0,0,0,1,0,1,0
Crack in the World,1965,96,600000,5.8,244,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
"Criminali della galassia, I",1965,93,NA,3.2,60,14.5,24.5,14.5,14.5,4.5,14.5,4.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
"Crooked Road, The",1965,92,NA,4.8,6,0,0,14.5,14.5,45.5,0,14.5,0,0,0,,0,0,0,1,0,0,0
Curse of Simba,1965,77,NA,2.5,13,34.5,0,24.5,4.5,4.5,0,24.5,4.5,0,0,,0,0,0,0,0,0,0
Curse of the Fly,1965,86,NA,5,78,4.5,4.5,14.5,14.5,24.5,14.5,14.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
Da no tien gu,1965,114,NA,9.5,94,4.5,0,0,0,4.5,4.5,4.5,4.5,14.5,74.5,,0,1,0,0,0,0,0
Dark Intruder,1965,59,NA,6.1,21,4.5,0,4.5,0,14.5,14.5,4.5,44.5,0,4.5,,0,0,0,0,0,0,0
Darling,1965,128,NA,7.2,576,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
David Lean's Film of Doctor Zhivago,1965,7,NA,7.4,34,0,0,0,0,4.5,14.5,24.5,14.5,14.5,24.5,,0,0,0,0,0,0,1
Day of the Nightmare,1965,89,NA,2.9,16,14.5,14.5,14.5,4.5,14.5,14.5,0,14.5,0,4.5,,0,0,0,0,0,0,0
De-as fi Harap Alb,1965,91,NA,7.1,7,0,0,0,14.5,0,0,44.5,44.5,0,0,,0,0,0,0,0,0,0
Dead Birds,1965,85,NA,7.3,27,14.5,0,4.5,0,4.5,14.5,4.5,4.5,4.5,45.5,,0,0,0,0,1,0,0
Deadwood '76,1965,97,NA,1.8,19,44.5,4.5,0,14.5,14.5,0,24.5,0,4.5,4.5,,0,0,0,0,0,0,0
Dear Brigitte,1965,100,NA,5.7,221,4.5,4.5,4.5,4.5,24.5,14.5,24.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
"Decima vittima, La",1965,92,NA,6.9,302,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,,1,0,1,0,0,0,0
"Defilers, The",1965,69,11000,4.8,49,14.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,14.5,,0,0,0,1,0,0,0
"Desafio, O",1965,94,NA,7.2,9,0,0,0,0,14.5,0,34.5,24.5,14.5,24.5,,0,0,0,1,0,0,0
"Desert Raven, The",1965,90,NA,7.4,7,14.5,0,0,0,14.5,0,0,0,45.5,14.5,,0,0,0,0,0,0,0
Deti Don-Kikhota,1965,78,NA,7.7,7,0,0,0,0,0,24.5,24.5,14.5,0,24.5,,0,0,1,0,0,0,0
"Deux orphelines, Les",1965,95,NA,5.1,9,0,0,0,14.5,24.5,24.5,34.5,0,0,14.5,,0,0,0,1,0,0,0
Devils of Darkness,1965,88,NA,3.3,25,14.5,24.5,4.5,24.5,4.5,14.5,4.5,0,0,4.5,,0,0,0,0,0,0,0
Devojka,1965,80,NA,7,5,0,0,0,0,0,0,44.5,0,24.5,44.5,,0,0,0,1,0,0,0
Dial 'P' for Pink,1965,6,NA,6.2,10,0,0,0,0,24.5,24.5,44.5,14.5,0,14.5,,0,1,0,0,0,0,1
"Diavoli dello spazio, I",1965,78,NA,3.6,8,14.5,24.5,14.5,0,14.5,14.5,0,24.5,0,0,,0,0,0,0,0,0,0
"Die, Monster, Die!",1965,75,NA,5,262,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
Dingaka,1965,98,NA,6.6,20,4.5,4.5,4.5,4.5,14.5,4.5,14.5,24.5,4.5,24.5,,1,0,0,1,0,0,0
"Dirty Game, The",1965,91,NA,5.6,23,4.5,0,0,14.5,24.5,14.5,14.5,14.5,0,4.5,,0,0,0,0,0,0,0
Do Not Disturb,1965,102,NA,5.5,126,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,14.5,,0,0,1,0,0,0,0
Doctor Zhivago,1965,200,11000000,7.9,10283,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,PG-13,0,0,0,1,0,1,0
"Dollaro bucato, Un",1965,96,NA,6.2,32,4.5,0,0,4.5,14.5,24.5,34.5,14.5,0,4.5,,0,0,0,0,0,0,0
"Dot and the Line, The",1965,10,NA,8.2,146,0,0,4.5,4.5,4.5,4.5,14.5,14.5,24.5,44.5,,0,1,1,0,0,0,1
Dr. Goldfoot and the Bikini Machine,1965,88,NA,4.7,254,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
Dr. Terror's House of Horrors,1965,98,NA,6.3,449,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
Dr. Who and the Daleks,1965,82,NA,5.4,444,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
Due mafiosi contro Goldginger,1965,89,NA,4.8,15,4.5,4.5,0,0,4.5,24.5,24.5,0,24.5,14.5,,0,0,1,0,0,0,0
Due mafiosi nel Far West,1965,100,NA,6.9,9,14.5,0,14.5,0,0,14.5,45.5,0,14.5,0,,0,0,1,0,0,0,0
Durchs wilde Kurdistan,1965,95,NA,5.7,52,0,0,4.5,4.5,14.5,34.5,14.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
E venne un uomo,1965,90,NA,8.1,9,0,0,0,0,14.5,24.5,14.5,24.5,14.5,24.5,,0,0,0,0,0,0,0
"Earth Dies Screaming, The",1965,62,NA,5.5,38,0,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,14.5,,0,0,0,0,0,0,0
Einai enas trelos... trelos... trelos Vengos,1965,87,NA,5.5,21,0,4.5,0,4.5,4.5,14.5,4.5,14.5,4.5,34.5,,0,0,1,0,0,0,0
"Eleanor Roosevelt Story, The",1965,90,NA,7.5,10,0,0,0,0,14.5,24.5,14.5,34.5,24.5,14.5,,0,0,0,0,1,0,0
Ena exypno exypno moutro,1965,84,NA,6.7,7,0,0,0,14.5,14.5,14.5,24.5,14.5,0,14.5,,0,0,1,0,0,0,0
"Erik, il vichingo",1965,95,NA,5.2,7,0,0,14.5,14.5,0,24.5,24.5,14.5,0,0,,0,0,0,0,0,0,0
"Escargots, Les",1965,10,NA,6.5,28,4.5,0,0,4.5,4.5,14.5,34.5,14.5,4.5,14.5,,0,1,0,0,0,0,1
Estambul 65,1965,117,NA,5.3,25,14.5,4.5,4.5,4.5,14.5,14.5,24.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
Etsuraku,1965,90,NA,6,7,0,0,0,0,24.5,24.5,0,0,44.5,0,,0,0,0,1,0,0,0
Every Day's a Holiday,1965,94,NA,4,16,4.5,0,0,24.5,4.5,14.5,0,0,4.5,44.5,,0,0,1,0,0,0,0
"Fabuleuse aventure de Marco Polo, La",1965,112,NA,4.7,39,0,4.5,14.5,14.5,24.5,24.5,14.5,14.5,0,0,,0,0,0,0,0,0,0
"Face of Fu Manchu, The",1965,89,NA,5.9,172,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
"Falecida, A",1965,90,NA,7.9,16,0,0,0,0,0,4.5,24.5,14.5,24.5,24.5,,0,0,0,1,0,0,0
"Family Jewels, The",1965,99,NA,5.7,251,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,,0,0,1,0,0,0,0
Fanatic,1965,97,NA,5.8,138,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,14.5,,0,0,0,0,0,0,0
"Fantasmas burlones, Los",1965,85,NA,9.2,5,0,0,0,0,0,0,24.5,0,24.5,64.5,,0,0,1,0,0,0,0
"Faster, Pussycat! Kill! Kill!",1965,83,45000,6.5,1242,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,24.5,,1,0,1,1,0,0,0
Fata Morgana,1965,84,NA,6.3,11,4.5,0,0,4.5,0,34.5,24.5,4.5,4.5,0,,0,0,0,1,0,0,0
Ferry Cross the Mersey,1965,88,NA,8.3,19,0,0,0,0,14.5,4.5,14.5,14.5,14.5,44.5,,0,0,0,0,0,0,0
Film,1965,20,NA,7.7,107,4.5,0,4.5,4.5,4.5,4.5,4.5,24.5,14.5,34.5,,0,0,1,0,0,0,1
"Flicker, The",1965,30,NA,5.6,21,14.5,14.5,4.5,4.5,0,0,0,4.5,14.5,44.5,,0,0,0,0,0,0,1
"Flight of the Phoenix, The",1965,142,NA,7.6,2545,4.5,4.5,4.5,4.5,4.5,4.5,14.5,34.5,14.5,14.5,,1,0,0,1,0,0,0
"Fluch des schwarzen Rubin, Der",1965,94,NA,3.5,9,0,14.5,24.5,24.5,14.5,24.5,0,0,14.5,0,,1,0,0,0,0,0,0
Fluffy,1965,92,NA,5.4,50,4.5,0,4.5,4.5,14.5,24.5,14.5,14.5,4.5,14.5,,0,0,1,0,0,0,0
Fonazei o kleftis,1965,82,NA,7.8,22,0,0,0,0,0,4.5,14.5,44.5,4.5,24.5,,0,0,1,0,0,0,0
"Fool Killer, The",1965,99,NA,5.3,36,0,0,4.5,4.5,14.5,24.5,14.5,14.5,4.5,14.5,,0,0,0,1,0,0,0
Forty Acre Feud,1965,85,NA,7.4,5,24.5,0,0,0,0,0,0,24.5,44.5,24.5,,0,0,1,0,0,0,0
