title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
(T)Raumschiff Surprise - Periode 1,2004,87,NA,5.6,1275,14.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,,0,0,1,0,0,0,0
...To Skin a Cat,2004,22,NA,8.1,11,0,4.5,0,0,4.5,0,4.5,14.5,4.5,44.5,,0,0,1,0,0,0,1
06/05,2004,117,NA,6.3,165,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,24.5,,0,0,0,1,0,0,0
10 jaar leuven kort,2004,240,NA,7.9,7,0,0,14.5,0,0,14.5,14.5,0,14.5,44.5,,0,0,0,1,0,0,1
10 on Ten,2004,88,NA,5.9,40,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,,0,0,0,0,1,0,0
100 minuta slave,2004,100,NA,5.9,21,14.5,4.5,4.5,4.5,4.5,0,4.5,14.5,4.5,24.5,,0,0,0,1,0,0,0
10e chambre - Instants d'audience,2004,105,NA,7.4,111,0,0,4.5,0,0,14.5,24.5,34.5,14.5,4.5,,0,0,0,0,1,0,0
"11 commandements, Les",2004,85,NA,4.7,199,14.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
11:11,2004,95,NA,4.3,222,14.5,14.5,4.5,14.5,14.5,14.5,4.5,4.5,4.5,14.5,R,0,0,0,0,0,0,0
13 Going On 30,2004,98,37000000,6.4,7859,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,14.5,PG-13,0,0,1,1,0,1,0
13 Lakes,2004,135,NA,9,5,0,0,0,0,0,0,0,44.5,24.5,44.5,,0,0,0,0,1,0,0
"17th Man, The",2004,23,NA,7.6,18,4.5,14.5,0,0,0,0,4.5,14.5,24.5,34.5,,0,0,0,0,0,0,1
18-j,2004,100,NA,8.5,26,4.5,4.5,0,4.5,0,4.5,0,14.5,14.5,45.5,,0,0,0,1,1,0,0
2+1,2004,28,NA,8.2,16,14.5,4.5,0,0,0,0,0,4.5,0,74.5,,0,0,1,0,0,0,1
20 Fingers,2004,74,NA,6.7,52,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,64.5,,0,0,0,1,0,0,0
2046,2004,129,12000000,7.6,2663,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,R,0,0,0,1,0,1,0
20:30:40,2004,113,NA,7.1,177,4.5,4.5,4.5,4.5,4.5,14.5,34.5,24.5,4.5,14.5,,0,0,1,1,0,1,0
"24th Day, The",2004,92,NA,6.4,502,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,24.5,R,0,0,0,0,0,0,0
2BPerfectlyHonest,2004,88,NA,7.3,17,0,0,4.5,14.5,14.5,14.5,4.5,14.5,14.5,24.5,R,0,0,1,1,0,0,0
3-Way,2004,88,NA,4.6,177,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,4.5,R,0,0,0,1,0,0,0
4,2004,126,NA,6.3,30,4.5,0,4.5,14.5,4.5,14.5,14.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
420,2004,116,NA,8.3,6,0,0,14.5,0,0,0,0,0,45.5,34.5,,0,0,1,0,0,0,0
50 First Dates,2004,99,75000000,6.8,13497,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,14.5,PG-13,0,0,1,0,0,1,0
50 Ways to Leave Your Lover,2004,95,NA,6.8,22,14.5,4.5,0,4.5,0,4.5,14.5,4.5,14.5,34.5,,0,0,1,0,0,1,0
5x2,2004,90,NA,6.6,691,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,R,0,0,0,1,0,1,0
6 Points,2004,85,NA,4.3,56,14.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,0,14.5,,0,0,0,1,0,0,0
7 Zwerge,2004,95,NA,5,439,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
72 metra,2004,100,1600000,6,147,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,,1,0,0,1,0,0,0
9 Songs,2004,71,NA,5.2,464,14.5,4.5,4.5,4.5,14.5,14.5,4.5,14.5,4.5,4.5,,0,0,0,1,0,1,0
9:30,2004,13,12000,7.1,11,4.5,0,0,14.5,0,4.5,0,14.5,4.5,34.5,,0,0,0,0,0,0,1
A + (Amas),2004,104,NA,5.2,17,4.5,14.5,4.5,0,4.5,14.5,4.5,14.5,14.5,24.5,,0,0,1,0,0,0,0
A/R andata+ritorno,2004,86,NA,6,79,0,4.5,0,4.5,14.5,4.5,34.5,14.5,4.5,14.5,,0,0,1,0,0,0,0
