title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
'R Xmas,2001,83,NA,4.9,288,14.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,4.5,R,0,0,0,1,0,0,0
(Paris: XY),2001,80,NA,1.4,6,14.5,0,14.5,0,14.5,14.5,14.5,14.5,0,0,,0,0,0,1,0,0,0
...ya no puede caminar.,2001,14,NA,7.1,35,4.5,0,4.5,4.5,14.5,14.5,4.5,14.5,4.5,34.5,,0,0,0,0,0,0,1
100 Days,2001,100,NA,6.2,14,0,14.5,0,0,4.5,0,24.5,24.5,4.5,24.5,,0,0,0,1,0,0,0
100 Pro,2001,88,NA,5.5,94,4.5,14.5,14.5,4.5,4.5,4.5,14.5,4.5,4.5,14.5,,0,0,1,0,0,0,0
101-vy kilometer,2001,103,200000,5.8,7,0,0,14.5,0,0,44.5,0,14.5,0,24.5,,0,0,0,1,0,0,0
12 B,2001,150,NA,5.2,6,0,0,14.5,34.5,14.5,14.5,0,0,14.5,0,,0,0,0,1,0,0,0
12 horas,2001,89,NA,6.2,39,24.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,,0,0,1,1,0,0,0
15 Minutes,2001,120,42000000,6.1,10866,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,R,0,0,0,1,0,0,0
17 rue Bleue,2001,95,NA,5.7,22,0,0,14.5,4.5,14.5,24.5,14.5,4.5,0,4.5,,0,0,0,1,0,0,0
2 minutter,2001,8,NA,6.9,9,0,0,0,0,14.5,24.5,14.5,14.5,0,44.5,,0,0,0,0,0,0,1
24/24,2001,11,NA,4.8,9,24.5,0,0,0,14.5,14.5,14.5,14.5,0,34.5,,0,0,0,0,0,0,1
25 Watts,2001,92,200000,7,275,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,24.5,,0,0,1,1,0,0,0
3 A.M.,2001,88,NA,5.9,243,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,,0,0,0,0,0,0,0
3 noches,2001,105,NA,6.4,9,0,0,14.5,0,14.5,24.5,0,24.5,14.5,24.5,,0,0,0,0,0,0,0
30 Years to Life,2001,110,NA,5.1,42,4.5,0,4.5,4.5,4.5,4.5,24.5,14.5,4.5,24.5,R,0,0,1,1,0,1,0
3000 Miles to Graceland,2001,125,62000000,5.4,7298,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,R,1,0,1,0,0,0,0
500!,2001,92,NA,6.4,14,4.5,0,0,4.5,0,4.5,0,0,14.5,64.5,,0,0,1,0,0,0,0
"51st State, The",2001,92,28000000,6.1,6752,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,R,1,0,1,0,0,0,0
6 dni strusia,2001,100,NA,5.1,9,0,14.5,14.5,0,24.5,14.5,24.5,24.5,0,0,,0,0,0,0,0,0,0
681-0638,2001,90,NA,7.1,7,0,0,14.5,0,0,14.5,14.5,44.5,0,14.5,,0,0,1,1,0,0,0
90 Miles,2001,75,NA,7.4,5,0,0,0,0,24.5,24.5,0,44.5,0,24.5,,0,0,0,0,1,0,0
900 Women,2001,72,NA,5.1,8,45.5,0,0,0,0,0,0,14.5,14.5,24.5,,0,0,0,0,1,0,0
A2,2001,131,NA,8.8,5,0,0,0,0,0,0,24.5,24.5,24.5,44.5,,0,0,0,0,0,0,0
ABC Africa,2001,83,NA,6.5,90,0,4.5,4.5,4.5,4.5,24.5,14.5,24.5,14.5,14.5,,0,0,0,0,1,0,0
"ABC's of Happiness, The",2001,5,NA,3.3,17,24.5,14.5,0,0,0,14.5,4.5,4.5,0,24.5,,0,1,0,0,0,0,1
Aamdani Atthanni Kharcha Rupaiya,2001,150,NA,5.2,12,14.5,0,0,0,14.5,4.5,4.5,24.5,0,24.5,,0,0,1,0,0,0,0
Aashiq,2001,160,NA,3.7,11,0,24.5,4.5,4.5,0,4.5,4.5,14.5,0,14.5,,1,0,1,1,0,0,0
Aau chin 2,2001,95,NA,5.9,138,4.5,4.5,4.5,14.5,14.5,24.5,24.5,14.5,4.5,4.5,,1,0,0,0,0,0,0
Ab ins Paradies,2001,90,NA,7.9,5,0,0,0,0,0,0,64.5,44.5,0,0,,0,0,1,0,0,0,0
Ablaze,2001,97,NA,3.6,98,24.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,14.5,R,1,0,0,1,0,0,0
About a Girl,2001,9,NA,7.6,41,0,0,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,,0,0,0,0,0,0,1
Above and Beyond,2001,91,NA,4.3,35,14.5,4.5,14.5,24.5,14.5,0,4.5,4.5,0,14.5,,0,0,0,1,0,1,0
"Abrafaxe - Unter schwarzer Flagge, Die",2001,81,NA,6.3,42,4.5,0,4.5,4.5,4.5,4.5,24.5,14.5,4.5,14.5,,0,1,0,0,0,0,0
Absolument fabuleux,2001,105,NA,4.9,242,14.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
Absolut Warhola,2001,80,NA,6.3,50,4.5,0,0,4.5,4.5,14.5,24.5,34.5,4.5,14.5,,0,0,0,0,1,0,0
Absolution,2001,23,13000,1.6,8,14.5,14.5,0,0,0,0,14.5,14.5,14.5,34.5,,0,0,0,0,0,0,1
According to Spencer,2001,95,NA,4.1,124,4.5,4.5,4.5,14.5,14.5,14.5,4.5,4.5,4.5,24.5,R,0,0,1,0,0,1,0
"Accountant, The",2001,35,NA,7.5,159,4.5,4.5,4.5,4.5,4.5,4.5,4.5,24.5,14.5,44.5,,0,0,1,0,0,0,1
Acordar,2001,20,NA,7.6,5,0,0,24.5,0,0,24.5,0,0,24.5,44.5,,0,0,0,0,0,0,1
"Acteurs anonymes, Les",2001,90,NA,6.2,16,4.5,4.5,4.5,4.5,4.5,24.5,34.5,0,4.5,4.5,,0,0,0,0,0,0,0
Acts of Worship,2001,94,NA,6.2,43,4.5,0,4.5,4.5,4.5,4.5,14.5,14.5,14.5,34.5,R,0,0,0,1,0,0,0
Adieu Babylone,2001,91,NA,5.2,49,4.5,0,14.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
"Affair of the Necklace, The",2001,118,NA,6,963,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,R,0,0,0,1,0,0,0
"Afrance, L'",2001,90,NA,5.6,36,4.5,0,4.5,0,4.5,24.5,34.5,14.5,14.5,4.5,,0,0,0,0,0,0,0
After Image,2001,92,1200000,3.9,60,24.5,4.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,24.5,R,0,0,0,0,0,0,0
Aftermath: The Remnants of War,2001,74,NA,8.1,14,0,0,0,0,0,0,24.5,14.5,24.5,34.5,,0,0,0,0,1,0,0
Against the Dying of the Light,2001,10,NA,5.8,40,4.5,0,0,0,0,4.5,14.5,14.5,14.5,45.5,,0,0,0,0,1,0,1
Ai ni ai wo,2001,105,NA,6.4,135,0,0,4.5,4.5,14.5,14.5,34.5,24.5,4.5,4.5,,0,0,0,1,0,1,0
Ai shang wo ba,2001,101,NA,8.5,8,0,0,0,0,0,34.5,14.5,14.5,24.5,14.5,,0,0,0,0,0,0,0
Aida degli alberi,2001,75,7000000,4.3,16,24.5,4.5,0,14.5,4.5,0,14.5,24.5,0,4.5,,0,1,0,0,0,0,0
Aizea: City of the Wind,2001,29,NA,6.9,16,24.5,0,0,0,0,0,0,34.5,14.5,24.5,,0,0,0,1,0,0,1
Akai hashi no shita no nurui mizu,2001,119,NA,6.6,557,4.5,4.5,4.5,4.5,14.5,14.5,24.5,24.5,4.5,4.5,,0,0,1,1,0,0,0
Akasha,2001,82,1500,7.3,29,24.5,0,4.5,0,0,0,4.5,14.5,34.5,24.5,,0,0,0,0,0,0,0
"Akrovates tou kipou, Oi",2001,110,NA,6.7,19,14.5,4.5,0,0,14.5,14.5,14.5,14.5,4.5,24.5,,0,0,0,1,0,0,0
Alex in Wonder,2001,96,NA,6.3,30,4.5,0,4.5,4.5,14.5,24.5,24.5,24.5,0,14.5,R,0,0,0,1,0,0,0
Alexandria,2001,110,NA,6.8,20,0,0,0,0,0,24.5,34.5,34.5,14.5,4.5,,0,0,0,1,0,0,0
Alfred Stieglitz: The Eloquent Eye,2001,88,NA,7.5,9,0,0,0,0,0,24.5,14.5,34.5,24.5,14.5,,0,0,0,0,1,0,0
Ali,2001,165,107000000,6.4,9294,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,R,0,0,0,1,0,0,0
Alias: Slayer,2001,25,NA,5.7,7,0,0,0,14.5,14.5,0,14.5,24.5,14.5,14.5,,0,0,0,0,1,0,1
Alien Factor 2: The Alien Rampage,2001,75,NA,2.7,7,45.5,14.5,14.5,0,0,0,0,0,0,14.5,,0,0,0,0,0,0,0
All About You,2001,100,NA,6.2,30,4.5,0,0,0,4.5,4.5,4.5,34.5,4.5,44.5,PG,0,0,1,1,0,1,0
"All American Fairytale, An",2001,74,NA,5.6,19,44.5,0,0,0,0,0,0,4.5,4.5,44.5,,0,0,0,1,0,0,0
All Over Again,2001,99,NA,4.2,33,24.5,4.5,4.5,4.5,14.5,4.5,4.5,14.5,4.5,14.5,,0,0,0,1,0,0,0
All Over the Guy,2001,95,NA,6.4,1039,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,R,0,0,1,0,0,1,0
All You Need,2001,105,NA,7.3,44,4.5,0,0,4.5,4.5,14.5,4.5,14.5,14.5,34.5,,0,0,0,1,0,0,0
All the Queen's Men,2001,105,25000000,5,353,4.5,4.5,14.5,4.5,14.5,14.5,14.5,4.5,4.5,14.5,PG-13,1,0,1,1,0,0,0
Alla rivoluzione sulla due cavalli,2001,100,NA,6.1,74,0,0,4.5,4.5,14.5,14.5,34.5,24.5,4.5,4.5,,0,0,1,0,0,0,0
Almost Salinas,2001,92,NA,6.4,81,4.5,4.5,0,4.5,14.5,14.5,14.5,24.5,14.5,14.5,PG,0,0,1,1,0,0,0
Along Came a Spider,2001,104,28000000,6.1,9456,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,R,0,0,0,1,0,0,0
Altered Species,2001,91,NA,2.7,80,45.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,R,0,0,0,0,0,0,0
"Altr'anno e poi cresco, Un",2001,83,NA,4.4,8,24.5,0,0,24.5,14.5,34.5,0,0,0,0,,0,0,0,0,0,0,0
Altyn Kyrghol,2001,81,NA,5.9,26,0,4.5,0,4.5,14.5,24.5,24.5,14.5,4.5,14.5,,0,0,0,0,0,0,0
Am See,2001,45,NA,6.4,10,14.5,0,0,0,0,45.5,24.5,0,0,24.5,,0,0,0,1,0,0,0
Amato: A Love Affair with Opera,2001,66,NA,8.8,6,0,0,0,0,0,0,14.5,0,64.5,14.5,,0,0,0,0,1,0,0
Amazons and Gladiators,2001,89,NA,4,233,24.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,R,1,0,0,1,0,0,0
America So Beautiful,2001,91,NA,5.5,40,14.5,4.5,4.5,0,14.5,4.5,14.5,4.5,14.5,34.5,,0,0,0,1,0,0,0
America's Sweethearts,2001,102,48000000,5.8,11849,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,4.5,4.5,PG-13,0,0,1,0,0,1,0
American Adobo,2001,104,NA,4.3,78,14.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,14.5,R,0,0,1,0,0,0,0
"American Astronaut, The",2001,91,NA,7.7,316,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,34.5,,0,0,1,0,0,0,0
"American Bickman Burger, The",2001,18,100000,5.7,13,24.5,0,0,0,0,4.5,34.5,4.5,4.5,24.5,,0,0,0,0,0,0,1
American Chai,2001,92,NA,6.1,148,4.5,4.5,4.5,4.5,4.5,14.5,14.5,4.5,4.5,24.5,R,0,0,1,1,0,0,0
American Desi,2001,100,250000,6.8,291,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,,0,0,1,1,0,1,0
American Exile,2001,26,NA,9.1,10,14.5,0,0,0,0,0,0,0,0,94.5,,0,0,0,0,1,0,1
American Mullet,2001,52,NA,6.4,55,4.5,0,0,14.5,4.5,24.5,24.5,14.5,14.5,4.5,,0,0,0,0,1,0,0
American Outlaws,2001,94,35000000,5.5,2878,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,14.5,PG-13,1,0,1,0,0,0,0
American Pie 2,2001,105,30000000,6.3,22752,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,R,0,0,1,0,0,0,0
"American Rhapsody, An",2001,106,NA,7,732,14.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,14.5,PG-13,0,0,0,1,0,0,0
American Saint,2001,90,NA,4.3,30,4.5,0,24.5,4.5,0,4.5,14.5,24.5,4.5,34.5,,0,0,0,0,0,0,0
Amici ahrarara,2001,95,NA,5.5,15,24.5,14.5,4.5,24.5,4.5,0,14.5,4.5,0,14.5,,0,0,1,0,0,0,0
AmnesiA,2001,90,NA,7.4,187,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,,0,0,1,1,0,0,0
"Amor y el espanto, El",2001,110,650000,7,7,0,14.5,0,0,0,0,45.5,0,14.5,14.5,,0,0,0,1,0,0,0
"Amor, curiosidad, prozak y dudas",2001,99,NA,6,49,4.5,4.5,4.5,4.5,14.5,34.5,24.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
