title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
47 morto che parla,1950,95,NA,7.6,21,0,0,0,4.5,4.5,4.5,34.5,14.5,14.5,14.5,,0,0,1,0,0,0,0
711 Ocean Drive,1950,102,NA,7,48,0,0,0,4.5,4.5,14.5,24.5,34.5,4.5,4.5,,0,0,0,1,0,0,0
8 Ball Bunny,1950,7,NA,7.4,90,4.5,0,4.5,4.5,4.5,14.5,24.5,34.5,4.5,14.5,,0,1,1,0,0,0,1
Abbott and Costello in the Foreign Legion,1950,85,NA,5.7,417,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,14.5,,0,0,1,0,0,0,0
Across the Badlands,1950,55,NA,7.3,10,0,0,0,14.5,0,0,44.5,24.5,14.5,24.5,,0,0,0,0,0,0,0
"Admiral Was a Lady, The",1950,87,NA,5.4,37,0,0,14.5,14.5,14.5,24.5,14.5,14.5,4.5,4.5,,0,0,1,0,0,1,0
Akatsuki no dasso,1950,116,NA,9.6,5,0,0,0,0,0,0,24.5,0,0,84.5,,0,0,0,1,0,0,0
All About Eve,1950,138,NA,8.5,13038,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,34.5,,0,0,0,1,0,0,0
All a Bir-r-r-rd,1950,7,NA,6.7,53,0,0,4.5,4.5,4.5,14.5,34.5,24.5,4.5,4.5,,0,1,1,0,0,0,1
American Guerrilla in the Philippines,1950,105,NA,6.3,117,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
"Anciens de Saint-Loup, Les",1950,90,NA,6.1,17,4.5,0,4.5,4.5,24.5,14.5,4.5,14.5,4.5,14.5,,0,0,0,0,0,0,0
Anderssonskans Kalle,1950,87,NA,4.2,15,4.5,0,24.5,14.5,24.5,24.5,4.5,0,0,0,,0,0,1,0,0,0,0
"Angel with the Trumpet, The",1950,98,NA,6.7,14,0,0,0,0,14.5,14.5,34.5,0,4.5,24.5,,0,0,0,1,0,0,0
Annie Get Your Gun,1950,107,3768785,7.2,529,4.5,4.5,4.5,4.5,4.5,4.5,24.5,14.5,14.5,24.5,,0,0,1,0,0,1,0
Apartado de correos 1001,1950,90,NA,6.7,7,0,0,0,0,0,24.5,44.5,14.5,14.5,0,,0,0,0,0,0,0,0
Appreciating Your Parents,1950,10,NA,2.1,31,34.5,24.5,14.5,4.5,14.5,4.5,4.5,4.5,0,0,,0,0,0,1,0,0,1
Are You Ready for Marriage?,1950,14,NA,2.6,32,34.5,24.5,14.5,4.5,4.5,4.5,4.5,0,0,0,,0,0,0,1,0,0,1
Arizona Cowboy,1950,67,NA,4.8,11,14.5,0,0,24.5,14.5,14.5,4.5,4.5,0,0,,0,0,0,0,0,0,0
Arizona Territory,1950,56,NA,4.2,5,0,0,0,44.5,24.5,0,0,44.5,0,0,,0,0,0,0,0,0,0
