title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
5 Millionen suchen einen Erben,1938,85,NA,6.5,22,0,0,4.5,0,4.5,14.5,44.5,14.5,4.5,4.5,,0,0,1,0,0,0,0
A-Lad-In Bagdad,1938,8,NA,5.6,11,0,0,0,14.5,34.5,4.5,34.5,0,0,0,,0,1,1,0,0,0,1
Abus de confiance,1938,88,NA,6.1,12,0,0,4.5,4.5,0,4.5,74.5,0,0,0,,0,0,0,1,0,0,0
Accidents Will Happen,1938,62,NA,4.6,41,14.5,4.5,4.5,4.5,14.5,24.5,4.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
Adolf Hitler - Wahlpropagandafilm,1938,8,NA,6.6,8,34.5,0,0,0,0,0,0,0,0,64.5,,0,0,0,0,0,0,1
"Adventures of Marco Polo, The",1938,100,2000000,5.8,136,4.5,4.5,4.5,4.5,14.5,34.5,24.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
"Adventures of Robin Hood, The",1938,102,1900000,8.2,7359,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,PG,1,0,0,0,0,1,0
"Adventures of Tom Sawyer, The",1938,119,NA,7.4,209,4.5,4.5,4.5,4.5,4.5,14.5,24.5,34.5,14.5,14.5,,0,0,0,0,0,0,0
"Affairs of Annabel, The",1938,68,NA,5.9,49,4.5,0,4.5,14.5,24.5,24.5,14.5,4.5,0,4.5,,0,0,1,0,0,0,0
Aldeia da Roupa Branca,1938,92,NA,5.9,28,4.5,0,0,4.5,4.5,24.5,24.5,4.5,14.5,14.5,,0,0,1,0,0,0,0
Aleksandr Nevskiy,1938,112,NA,7.8,1748,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,24.5,,1,0,0,1,0,0,0
Alexander's Ragtime Band,1938,106,2000000,7.5,204,0,4.5,4.5,4.5,4.5,4.5,24.5,34.5,14.5,14.5,,0,0,0,1,0,0,0
Alf's Button Afloat,1938,89,NA,6.5,16,14.5,0,0,4.5,4.5,4.5,34.5,14.5,4.5,14.5,,0,0,1,0,0,0,0
Algiers,1938,95,NA,7.1,242,4.5,4.5,4.5,4.5,4.5,14.5,34.5,24.5,14.5,14.5,,0,0,0,1,0,1,0
Always Goodbye,1938,75,NA,5.8,12,0,0,14.5,0,0,24.5,4.5,14.5,4.5,24.5,,0,0,0,1,0,0,0
"Amazing Dr. Clitterhouse, The",1938,87,NA,6.5,233,4.5,4.5,4.5,4.5,14.5,14.5,34.5,14.5,4.5,4.5,,0,0,1,1,0,0,0
Andy Hardy's Dilemma: A Lesson in Mathematics... and Other Things,1938,19,NA,7.1,25,0,0,0,0,4.5,14.5,34.5,24.5,0,14.5,,0,0,0,0,0,0,1
Angels with Dirty Faces,1938,97,NA,7.7,2108,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
Annabel Takes a Tour,1938,67,NA,5.1,28,0,4.5,4.5,14.5,34.5,14.5,14.5,4.5,0,4.5,,0,0,1,0,0,0,0
"Arkansas Traveler, The",1938,85,NA,6,7,0,0,0,0,24.5,44.5,14.5,0,14.5,0,,0,0,0,1,0,0,0
Artists and Models Abroad,1938,90,NA,5.9,20,4.5,0,0,24.5,14.5,14.5,14.5,24.5,0,14.5,,0,0,1,0,0,0,0
Ask a Policeman,1938,83,NA,7.3,110,4.5,4.5,0,4.5,4.5,4.5,14.5,14.5,24.5,34.5,,0,0,1,0,0,0,0
Bank Holiday,1938,86,NA,6.3,28,0,0,4.5,4.5,0,34.5,34.5,4.5,14.5,4.5,,0,0,0,1,0,0,0
Bar 20 Justice,1938,70,NA,7.2,17,4.5,0,0,0,0,14.5,24.5,14.5,14.5,24.5,,0,0,0,0,0,0,0
"Baroness and the Butler, The",1938,75,NA,6,19,4.5,0,4.5,4.5,14.5,14.5,34.5,14.5,0,4.5,,0,0,1,1,0,1,0
Bear Facts,1938,11,NA,7.1,13,0,0,0,0,14.5,24.5,34.5,24.5,0,0,,0,0,1,0,0,0,1
Beautiful Budapest,1938,9,NA,5.7,5,0,0,0,0,24.5,64.5,24.5,0,0,0,,0,0,0,0,1,0,1
"Beloved Brat, The",1938,62,NA,6.3,14,0,4.5,0,4.5,0,34.5,14.5,24.5,0,14.5,,0,0,0,1,0,0,0
"Berg ruft!, Der",1938,95,NA,7.1,32,0,0,0,0,14.5,24.5,14.5,14.5,4.5,24.5,,0,0,0,1,0,0,0
"Big Broadcast of 1938, The",1938,94,NA,6.3,162,0,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,,0,0,1,0,0,1,0
Big Chief Ugh-Amugh-Ugh,1938,7,NA,6,10,0,0,14.5,24.5,14.5,0,24.5,24.5,14.5,14.5,,0,1,1,0,0,0,1
Billy the Kid Returns,1938,53,NA,6.3,13,0,0,0,0,24.5,24.5,24.5,34.5,0,0,,0,0,0,0,0,0,0
"Black Doll, The",1938,66,NA,5.6,6,0,0,0,0,14.5,34.5,45.5,0,0,0,,0,0,0,0,0,0,0
"Blaufuchs, Der",1938,101,NA,5.4,17,0,0,4.5,14.5,14.5,4.5,24.5,24.5,4.5,0,,0,0,1,0,0,0,0
Blind Alibi,1938,61,NA,6.1,17,0,4.5,0,4.5,24.5,14.5,34.5,0,4.5,4.5,,0,0,0,0,0,0,0
Block-Heads,1938,57,NA,7.6,346,4.5,4.5,0,0,4.5,14.5,14.5,24.5,14.5,14.5,,0,0,1,0,0,0,0
Blockade,1938,85,NA,5.8,49,0,4.5,0,14.5,24.5,24.5,14.5,14.5,4.5,0,,0,0,0,1,0,0,0
Blond Cheat,1938,62,NA,5.3,31,0,4.5,4.5,4.5,24.5,14.5,4.5,14.5,4.5,4.5,,0,0,1,0,0,0,0
Blondes at Work,1938,63,NA,5.9,28,0,0,0,14.5,14.5,24.5,14.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
Blondie,1938,70,NA,6.6,89,4.5,4.5,0,4.5,14.5,14.5,34.5,14.5,4.5,14.5,,0,0,1,0,0,0,0
Bluebeard's Eighth Wife,1938,80,NA,7.2,242,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,1,0,0,1,0
Boat Builders,1938,7,NA,7,71,0,0,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,1,1,0,0,0,1
Border G-Man,1938,60,NA,5.6,13,0,0,4.5,24.5,4.5,34.5,14.5,4.5,0,0,,0,0,0,0,0,0,0
Boy Meets Girl,1938,86,NA,5.2,97,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,,0,0,1,0,0,0,0
Boys Town,1938,96,NA,7.2,672,4.5,4.5,4.5,4.5,4.5,4.5,24.5,34.5,4.5,14.5,,0,0,0,1,0,0,0
Brave Little Tailor,1938,9,NA,8.1,125,0,0,0,4.5,4.5,4.5,14.5,24.5,14.5,34.5,,0,1,1,0,0,0,1
Break the News,1938,78,NA,5.7,7,0,24.5,0,0,14.5,0,14.5,44.5,0,0,,0,0,1,0,0,0,0
Breakdowns of 1938,1938,10,NA,6.3,15,0,0,0,0,24.5,34.5,24.5,14.5,4.5,4.5,,0,0,1,0,0,0,1
Breaking the Ice,1938,81,NA,6.5,7,0,0,0,0,24.5,44.5,0,14.5,14.5,0,,0,0,0,1,0,0,0
Bringing Up Baby,1938,102,NA,8.2,9250,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,34.5,,0,0,1,0,0,1,0
Broadway Musketeers,1938,63,NA,6.2,16,0,0,0,14.5,4.5,34.5,24.5,14.5,0,0,,0,0,0,1,0,0,0
Brother Rat,1938,90,NA,5.4,89,14.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,14.5,,0,0,1,0,0,0,0
"Buccaneer, The",1938,125,NA,6.4,80,0,4.5,4.5,4.5,14.5,24.5,24.5,24.5,4.5,4.5,,0,0,0,1,0,0,0
Bulldog Drummond in Africa,1938,58,NA,5.5,31,4.5,0,0,14.5,24.5,34.5,14.5,4.5,4.5,0,,0,0,0,0,0,0,0
Bulldog Drummond's Peril,1938,66,NA,5.9,34,0,0,0,14.5,14.5,34.5,14.5,4.5,14.5,0,,0,0,0,0,0,0,0
Bulldozing the Bull,1938,6,NA,7.1,8,0,0,0,14.5,0,34.5,0,0,14.5,34.5,,0,1,1,0,0,0,1
Call of the Yukon,1938,70,NA,5.3,7,14.5,0,0,14.5,24.5,24.5,14.5,0,0,0,,0,0,0,0,0,0,0
Campus Cinderella,1938,19,NA,4.7,8,0,0,14.5,24.5,0,24.5,34.5,0,0,0,,0,0,1,0,0,0,1
"Captain's Christmas, The",1938,7,NA,7.2,15,0,0,0,0,0,34.5,34.5,4.5,24.5,4.5,,0,1,1,0,0,0,1
Carefree,1938,83,1253000,7.1,306,4.5,0,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,1,0,0,1,0
"Carmen, la de Triana",1938,110,NA,6.3,8,14.5,0,0,0,0,14.5,24.5,14.5,0,34.5,,0,0,0,1,0,0,0
Carrefour,1938,84,NA,5.7,8,0,0,0,24.5,0,14.5,24.5,24.5,14.5,0,,0,0,0,1,0,0,0
Cassidy of Bar 20,1938,56,NA,7,19,0,0,0,4.5,14.5,14.5,14.5,14.5,14.5,24.5,,0,0,0,0,0,0,0
"Challenge, The",1938,75,NA,6.5,16,0,4.5,4.5,4.5,4.5,4.5,4.5,45.5,4.5,0,,0,0,0,0,0,0,0
Charlie Chan in Honolulu,1938,67,NA,7,191,0,4.5,0,0,4.5,14.5,14.5,14.5,24.5,24.5,,0,0,0,0,0,0,0
Charlie Chaplin Carnival,1938,100,NA,5.7,12,24.5,0,0,0,0,0,14.5,4.5,14.5,34.5,,0,0,0,0,0,0,0
Charlie Chaplin Cavalcade,1938,75,NA,6,24,24.5,4.5,0,0,0,4.5,14.5,14.5,4.5,24.5,,0,0,1,0,0,0,0
Charlie Chaplin Festival,1938,96,NA,6.1,24,14.5,4.5,0,4.5,0,0,4.5,14.5,14.5,34.5,,0,0,1,0,0,0,0
"Chaser, The",1938,75,NA,5.8,17,4.5,0,0,4.5,24.5,14.5,34.5,14.5,0,0,,0,0,0,1,0,0,0
Chelovek s ruzhyom,1938,88,NA,2.9,16,14.5,0,4.5,0,0,4.5,34.5,14.5,14.5,0,,0,0,0,1,0,0,0
Child Bride,1938,62,NA,4.8,24,4.5,4.5,4.5,4.5,14.5,14.5,4.5,4.5,4.5,24.5,,0,0,0,1,0,0,0
"Christmas Carol, A",1938,69,NA,7.2,470,4.5,4.5,4.5,4.5,4.5,4.5,24.5,24.5,14.5,24.5,,0,0,0,1,0,0,0
Cinderella Meets Fella,1938,8,NA,6.8,19,4.5,0,0,0,4.5,24.5,34.5,14.5,0,24.5,,0,1,1,0,0,0,1
"Citadel, The",1938,110,NA,7.5,246,0,4.5,0,4.5,4.5,14.5,34.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
"City of Little Men, The",1938,11,NA,5.6,12,0,0,0,4.5,34.5,34.5,14.5,4.5,0,0,,0,0,0,0,1,0,1
Climbing High,1938,78,NA,6.7,21,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,,0,0,1,0,0,0,0
Cocoanut Grove,1938,85,NA,7.2,7,0,0,0,0,0,24.5,14.5,45.5,0,0,,0,0,1,0,0,1,0
College Swing,1938,86,NA,6.3,77,4.5,0,4.5,4.5,14.5,24.5,34.5,14.5,14.5,4.5,,0,0,1,0,0,0,0
"Come On, Rangers",1938,57,NA,6.3,8,0,0,0,0,24.5,34.5,14.5,24.5,0,0,,0,0,0,0,0,0,0
Comet Over Broadway,1938,70,NA,5.7,22,4.5,0,4.5,4.5,14.5,34.5,24.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
Condemned Women,1938,77,NA,5.7,28,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,0,,0,0,0,1,0,1,0
Cops Is Always Right,1938,7,NA,5.7,12,0,0,14.5,4.5,4.5,34.5,14.5,0,4.5,4.5,,0,1,1,0,0,0,1
Count Me Out,1938,7,NA,6,13,0,0,0,0,34.5,34.5,4.5,24.5,0,0,,0,1,1,0,0,0,1
"Courtship of the Newt, The",1938,8,NA,6.2,7,0,24.5,0,0,0,0,24.5,14.5,14.5,14.5,,0,0,1,0,0,0,1
"Cowboy and the Lady, The",1938,91,1500000,6.3,110,4.5,4.5,4.5,4.5,14.5,14.5,14.5,24.5,14.5,4.5,,0,0,1,1,0,1,0
Cowboy from Brooklyn,1938,77,NA,4.7,49,14.5,4.5,4.5,4.5,14.5,24.5,24.5,0,4.5,4.5,,0,0,1,0,0,0,0
Cracked Ice,1938,8,NA,6.5,13,0,0,0,14.5,4.5,14.5,34.5,34.5,0,0,,0,1,1,0,0,0,1
Crackerjack,1938,76,NA,6.3,17,0,0,0,0,14.5,24.5,24.5,14.5,14.5,4.5,,0,0,1,1,0,0,0
Crashing Hollywood,1938,61,NA,6.6,28,0,4.5,4.5,0,14.5,14.5,44.5,14.5,14.5,0,,0,0,1,0,0,0,0
Crime Ring,1938,69,NA,6.5,17,0,4.5,0,0,14.5,44.5,14.5,14.5,4.5,0,,0,0,0,1,0,0,0
Crime School,1938,85,NA,6.5,110,0,4.5,4.5,4.5,14.5,14.5,34.5,14.5,4.5,14.5,,0,0,0,1,0,0,0
"Crowd Roars, The",1938,90,NA,6.9,44,0,0,0,4.5,4.5,14.5,34.5,14.5,14.5,4.5,,0,0,0,1,0,0,0
Dad and Dave Come to Town,1938,73,NA,6.8,9,14.5,0,0,0,0,24.5,34.5,14.5,14.5,14.5,,0,0,1,0,0,0,0
"Daffy Doc, The",1938,7,NA,7,49,4.5,0,4.5,4.5,4.5,4.5,34.5,14.5,4.5,24.5,,0,1,1,0,0,0,1
Daffy Duck and Egghead,1938,7,NA,6.8,42,0,4.5,0,4.5,4.5,4.5,24.5,24.5,4.5,14.5,,0,1,1,0,0,0,1
Daffy Duck in Hollywood,1938,8,NA,7.5,53,4.5,0,4.5,0,0,4.5,14.5,34.5,14.5,14.5,,0,1,1,0,0,0,1
Danger on the Air,1938,70,NA,6.8,7,0,0,0,0,0,24.5,24.5,14.5,24.5,0,,0,0,0,0,0,0,0
Dangerous to Know,1938,70,NA,7.4,10,0,14.5,0,0,24.5,0,24.5,34.5,14.5,14.5,,0,0,0,1,0,0,0
"Date to Skate, A",1938,7,NA,5.1,17,4.5,0,4.5,24.5,4.5,14.5,14.5,4.5,14.5,4.5,,0,1,1,0,0,0,1
"Dawn Patrol, The",1938,103,NA,7.6,306,0,0,0,4.5,4.5,4.5,14.5,34.5,14.5,24.5,,0,0,0,1,0,0,0
"Dawn, The",1938,89,NA,1.9,15,64.5,0,0,0,4.5,0,0,0,0,34.5,,0,0,0,1,0,0,0
"Declaration of Independence, The",1938,17,NA,6.5,25,0,0,4.5,4.5,24.5,24.5,14.5,14.5,14.5,4.5,,0,0,0,1,0,0,1
Desert Patrol,1938,56,NA,5,10,0,24.5,14.5,0,45.5,14.5,14.5,0,0,0,,0,0,0,0,0,0,0
"Desperate Adventure, A",1938,53,NA,6.9,5,44.5,0,0,0,0,24.5,44.5,0,0,0,,0,0,1,0,0,1,0
Detstvo Gorkogo,1938,98,NA,7.8,49,0,0,0,4.5,4.5,14.5,14.5,14.5,14.5,44.5,,0,0,0,1,0,0,0
"Devil's Party, The",1938,65,NA,6.6,10,0,0,0,14.5,14.5,44.5,24.5,14.5,0,14.5,,0,0,0,0,0,0,0
Dick Tracy Returns,1938,254,NA,7.8,95,0,0,4.5,4.5,4.5,0,4.5,14.5,34.5,44.5,,1,0,0,0,0,0,0
"Disparus de Saint-Agil, Les",1938,100,NA,7.2,67,4.5,4.5,0,0,4.5,4.5,14.5,34.5,14.5,14.5,,0,0,0,0,0,0,0
"Divorce of Lady X, The",1938,91,NA,6.8,152,4.5,4.5,4.5,4.5,14.5,14.5,24.5,24.5,14.5,14.5,,0,0,1,0,0,1,0
Dollar,1938,78,NA,6.4,40,0,0,4.5,4.5,4.5,24.5,24.5,24.5,4.5,4.5,,0,0,1,0,0,0,0
Donald's Better Self,1938,8,NA,7.2,51,4.5,4.5,0,4.5,4.5,14.5,24.5,14.5,4.5,14.5,,0,1,1,0,0,0,1
Donald's Golf Game,1938,8,NA,7.2,58,0,0,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,1,1,0,0,0,1
Donald's Nephews,1938,8,NA,6.9,80,0,0,4.5,4.5,4.5,14.5,34.5,24.5,4.5,14.5,,0,1,1,0,0,0,1
Double Danger,1938,62,NA,6,21,0,0,0,14.5,14.5,14.5,14.5,14.5,14.5,4.5,,0,0,1,1,0,0,0
Dr. Rhythm,1938,80,NA,5.6,8,14.5,0,0,14.5,0,45.5,14.5,0,14.5,0,,0,0,1,0,0,0,0
Dramatic School,1938,80,NA,6,31,0,0,4.5,14.5,4.5,24.5,24.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
"Drum, The",1938,96,NA,7.4,57,0,0,0,0,4.5,4.5,24.5,34.5,14.5,4.5,,0,0,0,0,0,0,0
"Duke Is Tops, The",1938,73,NA,5.1,30,0,4.5,4.5,14.5,44.5,24.5,14.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
"Duke of West Point, The",1938,96,NA,7,20,0,0,0,4.5,14.5,14.5,24.5,4.5,24.5,24.5,,0,0,0,1,0,0,0
Electrical Power,1938,10,NA,5.8,7,14.5,0,0,0,24.5,14.5,24.5,0,0,14.5,,0,0,0,0,1,0,1
Everybody Sing,1938,91,NA,6.1,69,0,4.5,4.5,4.5,4.5,24.5,24.5,14.5,4.5,14.5,,0,0,1,0,0,0,0
Farmyard Symphony,1938,8,NA,6.8,42,4.5,0,0,4.5,4.5,24.5,24.5,24.5,4.5,4.5,,0,1,1,0,0,0,1
Fast Company,1938,75,NA,6.7,27,0,0,0,4.5,0,24.5,24.5,14.5,14.5,4.5,,0,0,1,1,0,1,0
Feed 'em and Weep,1938,10,NA,7.3,16,0,0,0,0,0,4.5,34.5,34.5,14.5,0,,0,0,1,0,0,0,1
"Femme du boulanger, La",1938,133,NA,8.3,202,0,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,45.5,,0,0,1,0,0,0,0
Ferdinand the Bull,1938,8,NA,7.6,119,4.5,0,4.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,,0,1,1,0,0,0,1
"Feud There Was, A",1938,8,NA,7.7,9,0,0,0,0,14.5,14.5,14.5,14.5,24.5,34.5,,0,1,1,0,0,0,1
"Fighting Devil Dogs, The",1938,204,NA,7.1,12,0,0,0,0,4.5,14.5,14.5,4.5,14.5,34.5,,0,0,0,0,0,0,0
"First Hundred Years, The",1938,73,NA,6.4,12,0,0,4.5,0,4.5,44.5,24.5,4.5,4.5,0,,0,0,1,1,0,0,0
Flat Foot Stooges,1938,16,NA,7.2,49,0,4.5,4.5,4.5,4.5,4.5,34.5,14.5,14.5,14.5,,0,0,1,0,0,0,1
