title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
Alice in Wonderland,1903,8,NA,5.7,33,14.5,4.5,0,4.5,4.5,24.5,14.5,4.5,4.5,14.5,,0,0,0,0,0,0,1
"Alphonse and Gaston, No. 3",1903,1,NA,4.1,9,0,0,34.5,14.5,44.5,14.5,0,0,0,0,,0,0,0,0,0,0,1
Ameta,1903,1,NA,4.9,11,0,4.5,14.5,4.5,14.5,44.5,0,0,0,0,,0,0,0,0,0,0,1
At the Foot of the Flatiron,1903,3,NA,4.6,17,4.5,0,14.5,14.5,24.5,24.5,0,14.5,0,0,,0,0,0,0,1,0,1
"Auberge du bon repos, L'",1903,5,NA,4.8,5,24.5,24.5,0,0,0,0,44.5,0,24.5,0,,0,0,1,0,0,0,1
"Chess Dispute, A",1903,1,NA,6.3,27,4.5,4.5,0,4.5,4.5,14.5,24.5,24.5,4.5,4.5,,0,0,1,0,0,0,1
"Coach at Rural Post Office, U.S.P.O.",1903,1,NA,2.6,6,0,34.5,34.5,14.5,0,0,0,0,0,14.5,,0,0,0,0,0,0,1
"Collecting Mail, U.S.P.O.",1903,1,NA,2.8,5,0,24.5,84.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
"Desperate Poaching Affray, A",1903,3,NA,6.2,63,4.5,0,4.5,4.5,44.5,14.5,14.5,14.5,4.5,4.5,,0,0,0,1,0,0,1
Electrocuting an Elephant,1903,1,NA,4.3,79,24.5,14.5,4.5,4.5,14.5,4.5,4.5,4.5,4.5,14.5,,0,0,0,0,1,0,1
"Extra Turn, The",1903,1,NA,4.5,8,0,0,0,64.5,0,24.5,14.5,0,0,0,,0,0,0,0,0,0,1
"Extraordinary Cab Accident, An",1903,1,NA,6.6,28,4.5,0,4.5,0,4.5,24.5,24.5,24.5,4.5,14.5,,0,0,1,0,0,0,1
"Frontier Flirtation; or, How the Tenderfoot Won Out, A",1903,1,NA,4.7,13,0,0,34.5,0,4.5,34.5,24.5,0,0,0,,0,0,1,0,0,0,1
"Gay Shoe Clerk, The",1903,1,NA,6.4,91,4.5,0,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,,0,0,1,0,0,0,1
"Georgetown Loop (Colorado), The",1903,3,NA,7,26,0,0,0,4.5,4.5,14.5,24.5,24.5,4.5,14.5,,0,0,0,0,1,0,1
"Great Train Robbery, The",1903,12,0,7.4,849,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,1,0,0,0,0,0,1
Happy Hooligan,1903,1,NA,3.9,7,0,0,44.5,14.5,0,44.5,0,0,0,0,,0,0,0,0,0,0,1
"Lanterne magique, La",1903,3,NA,3.9,9,34.5,0,14.5,0,14.5,24.5,0,14.5,0,14.5,,0,0,1,0,0,0,1
Life of an American Fireman,1903,6,NA,6.5,72,4.5,4.5,4.5,4.5,4.5,24.5,24.5,14.5,4.5,4.5,,1,0,0,0,0,0,1
Mary Jane's Mishap,1903,4,NA,6.9,48,4.5,0,0,4.5,4.5,14.5,24.5,34.5,14.5,4.5,,0,0,1,0,0,0,1
"Monstre, Le",1903,2,NA,6.4,34,4.5,0,0,4.5,4.5,14.5,44.5,24.5,4.5,4.5,,0,0,0,0,0,0,1
Move On,1903,1,NA,5,22,0,0,4.5,24.5,34.5,4.5,4.5,0,14.5,0,,0,0,0,0,0,0,1
New York City 'Ghetto' Fish Market,1903,2,NA,4.4,17,14.5,0,14.5,14.5,24.5,14.5,14.5,4.5,0,0,,0,0,0,0,1,0,1
New York Harbor Police Boat Patrol Capturing Pirates,1903,2,NA,3.9,8,0,0,24.5,34.5,0,14.5,24.5,0,0,0,,1,0,0,0,0,0,1
"Panorama of Riker's Island, N.Y.",1903,2,NA,3.7,6,14.5,0,0,45.5,34.5,0,0,0,0,0,,0,0,0,0,1,0,1
Pawtucket Fire Department,1903,1,NA,2.8,6,0,34.5,45.5,0,0,0,0,14.5,0,0,,0,0,0,0,0,0,1
"Portrait spirituel, Le",1903,2,NA,4.7,5,24.5,24.5,0,0,0,24.5,44.5,0,0,0,,0,0,0,0,0,0,1
"President Roosevelt at the Dedication Ceremonies, Saint Louis Exposition",1903,1,NA,3.6,5,0,0,64.5,24.5,24.5,0,0,0,0,0,,0,0,0,0,1,0,1
Romance of the Rails,1903,3,NA,4.6,12,4.5,0,4.5,14.5,44.5,4.5,4.5,4.5,0,0,,0,0,0,0,0,1,1
"Search for Evidence, A",1903,3,NA,3.8,7,14.5,0,14.5,0,45.5,0,0,14.5,0,0,,0,0,0,1,0,0,1
"Shooting the Chutes, Luna Park, Coney Island",1903,2,NA,3.4,7,0,0,45.5,14.5,14.5,14.5,0,0,0,0,,0,0,0,0,0,0,1
Sick Kitten,1903,1,NA,6.4,34,4.5,0,0,14.5,4.5,24.5,14.5,24.5,0,4.5,,0,0,0,0,0,0,1
Sky Scrapers of New York City from North River,1903,3,NA,6.2,57,4.5,0,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,,0,0,0,0,1,0,1
Subub Surprises the Burglar,1903,1,NA,4.3,69,34.5,4.5,4.5,4.5,14.5,4.5,4.5,4.5,4.5,14.5,,0,0,0,0,0,0,1
"Throwing Mail Into Bags, U.S.P.O.",1903,1,NA,3.5,5,0,24.5,44.5,24.5,24.5,0,0,0,0,0,,0,0,0,0,0,0,1
"Unappreciated Joke, The",1903,1,NA,3.9,5,0,24.5,0,64.5,0,0,0,0,24.5,0,,0,0,1,0,0,0,1
White Wings on Review,1903,3,NA,3.2,5,0,0,84.5,24.5,0,0,0,0,0,0,,0,0,0,0,1,0,1
