title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
'Breaker' Morant,1980,107,NA,7.9,2718,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,,0,0,0,1,0,0,0
...Maybe This Time,1980,96,NA,5.7,8,0,0,0,0,24.5,34.5,24.5,14.5,0,0,,0,0,0,1,0,0,0
1958,1980,96,NA,5.9,23,4.5,4.5,4.5,14.5,14.5,4.5,14.5,4.5,4.5,4.5,,1,0,0,1,0,0,0
203 kochi,1980,185,NA,6.8,24,4.5,0,4.5,4.5,4.5,14.5,4.5,4.5,24.5,34.5,,0,0,0,1,0,0,0
"36 Deadly Styles, The",1980,92,NA,5.1,13,0,4.5,0,4.5,34.5,14.5,4.5,0,4.5,14.5,,0,0,0,0,0,0,0
A Banna,1980,90,NA,7,5,0,0,0,44.5,0,0,24.5,0,0,44.5,,0,0,0,0,0,0,0
A los cirujanos se les va la mano,1980,90,NA,5.3,14,4.5,0,0,0,24.5,24.5,4.5,14.5,4.5,14.5,,0,0,1,0,0,0,0
AC/DC: Let There Be Rock,1980,95,NA,8.5,159,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,45.5,,0,0,0,0,0,0,0
Aakrosh,1980,144,NA,7.9,31,0,0,0,0,0,4.5,14.5,4.5,4.5,64.5,,0,0,0,0,0,0,0
Action,1980,121,NA,4,15,0,0,14.5,44.5,0,14.5,0,24.5,0,14.5,,0,0,0,1,0,0,0
"Affaire coffin, L'",1980,107,NA,5.9,17,0,0,0,14.5,14.5,24.5,14.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
After Grad with Dad,1980,25,NA,7.1,13,4.5,4.5,0,0,4.5,24.5,24.5,24.5,4.5,0,,0,0,0,0,0,0,1
Afternoon Delights,1980,80,NA,4.6,15,14.5,0,14.5,0,0,34.5,24.5,0,4.5,14.5,,0,0,0,1,0,0,0
Agee,1980,98,NA,5,5,0,24.5,0,24.5,44.5,0,24.5,0,0,0,,0,0,0,0,1,0,0
Agency,1980,94,NA,5.3,76,4.5,4.5,4.5,14.5,14.5,14.5,4.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
Airplane!,1980,88,3500000,7.8,23369,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,,0,0,1,0,0,0,0
Akaler Sandhane,1980,115,NA,7.3,11,0,0,4.5,0,0,4.5,14.5,14.5,14.5,24.5,,0,0,0,0,0,0,0
Aktorzy prowincjonalni,1980,108,NA,7.1,30,4.5,0,0,14.5,14.5,24.5,4.5,44.5,4.5,4.5,,0,0,0,0,0,0,0
Albert Pinto Ko Gussa Kyon Ata Hai,1980,110,NA,5.3,10,0,0,0,24.5,0,44.5,0,14.5,24.5,14.5,,0,0,0,0,0,0,0
Alibaba Aur 40 Chor,1980,153,NA,5.7,42,4.5,0,0,4.5,4.5,14.5,24.5,14.5,24.5,14.5,,1,0,0,0,0,0,0
Alien 2 sulla Terra,1980,92,NA,3.7,116,24.5,14.5,4.5,14.5,4.5,4.5,14.5,4.5,4.5,24.5,,0,0,0,0,0,0,0
Alien Dead,1980,69,12000,2.4,112,45.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
Alligator,1980,89,1000000,5.5,1032,4.5,4.5,4.5,14.5,14.5,14.5,24.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
Altered States,1980,102,NA,6.5,3398,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
"Alternative Miss World, The",1980,90,NA,6.8,5,0,0,0,0,0,24.5,0,0,0,84.5,,0,0,0,0,1,0,0
"Altro inferno, L'",1980,88,NA,4.1,56,14.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
American Gigolo,1980,117,4800000,5.7,2469,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,4.5,4.5,,0,0,0,1,0,1,0
American Pie,1980,86,NA,6.6,27,0,0,4.5,4.5,4.5,14.5,14.5,24.5,4.5,24.5,,0,0,0,0,0,0,0
"American Success Company, The",1980,91,NA,4.8,82,4.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,4.5,14.5,,0,0,1,1,0,0,0
Animalympics,1980,78,NA,5.7,309,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,24.5,,0,1,0,0,0,0,0
Anthracite,1980,90,NA,6,7,0,0,0,0,24.5,14.5,24.5,14.5,14.5,0,,0,0,0,1,0,0,0
"Anthropos me to garyfallo, O",1980,125,NA,7.5,26,4.5,0,0,0,14.5,4.5,4.5,14.5,24.5,34.5,,0,0,0,1,0,0,0
Antropophagus,1980,82,NA,4.7,363,14.5,4.5,4.5,14.5,14.5,14.5,4.5,14.5,4.5,14.5,,0,0,0,0,0,0,0
Any Which Way You Can,1980,116,NA,5.3,1958,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
Apocalypse domani,1980,91,NA,5.1,248,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,14.5,,1,0,0,0,0,0,0
"Apple, The",1980,90,NA,3.5,200,34.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,24.5,,0,0,0,0,0,0,0
Aquella casa en las afueras,1980,95,NA,8,10,0,0,0,14.5,0,14.5,24.5,34.5,24.5,14.5,,0,0,0,0,0,0,0
Aria dla atlety,1980,108,NA,6.8,15,0,0,0,0,4.5,24.5,14.5,24.5,24.5,14.5,,0,0,0,0,0,0,0
"Arme, syndige menneske",1980,167,NA,6.1,8,14.5,14.5,14.5,14.5,14.5,14.5,24.5,0,0,0,,0,0,0,1,0,0,0
Arrebato,1980,105,NA,7.2,143,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,34.5,,0,0,0,1,0,0,0
Arrivano i gatti,1980,95,NA,5.1,21,0,4.5,0,14.5,4.5,24.5,14.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
Asa Branca,1980,90,NA,6.2,11,0,0,0,4.5,14.5,4.5,34.5,0,0,24.5,,0,0,1,0,0,0,0
Asphaltnacht,1980,90,NA,7.3,6,0,14.5,0,0,0,0,34.5,14.5,0,34.5,,0,0,0,0,0,0,0
Atlantic City,1980,104,7200000,7.5,2384,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,0,1,0,1,0
Attentat,1980,97,NA,5.6,12,0,4.5,24.5,0,44.5,0,24.5,0,0,0,,0,0,0,0,0,0,0
Aunt Peg,1980,80,NA,5.4,28,4.5,0,4.5,24.5,0,14.5,4.5,14.5,4.5,34.5,,0,0,0,0,0,0,0
Aus dem Leben der Marionetten,1980,104,NA,7.2,261,4.5,4.5,4.5,4.5,4.5,4.5,24.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
Avanture Borivoja Surdilovica,1980,88,NA,7.4,8,0,0,0,14.5,0,0,24.5,14.5,14.5,34.5,,0,0,1,0,0,0,0
"Avare, L'",1980,105,NA,6.3,245,4.5,4.5,4.5,4.5,4.5,24.5,24.5,14.5,4.5,14.5,,0,0,1,0,0,0,0
"Awakening, The",1980,101,NA,4.2,325,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
"Ayyam al-tawila, al-",1980,150,NA,6.1,7,45.5,0,0,0,14.5,0,0,14.5,0,14.5,,1,0,0,1,0,0,0
Aziza,1980,95,NA,5.3,5,0,0,0,24.5,0,0,24.5,24.5,24.5,24.5,,0,0,0,0,0,0,0
Ba Shan Ye Yu,1980,86,NA,8.2,5,0,0,0,0,0,0,24.5,64.5,0,24.5,,0,0,0,0,0,0,0
Babylon,1980,95,NA,4.8,22,0,0,0,4.5,4.5,4.5,14.5,14.5,4.5,34.5,,0,0,0,0,0,0,0
Bad Timing,1980,129,NA,6.7,540,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,24.5,,0,0,0,1,0,0,0
Baddegama,1980,130,NA,9.1,7,0,0,0,0,0,0,0,44.5,0,45.5,,0,0,0,0,0,0,0
"Baltimore Bullet, The",1980,103,NA,5.5,96,0,0,4.5,14.5,24.5,24.5,14.5,14.5,4.5,4.5,,0,0,1,0,0,0,0
Battle Beyond the Stars,1980,104,2000000,4.9,1059,4.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
Below the Belt,1980,91,NA,6,14,0,0,0,24.5,24.5,4.5,14.5,24.5,0,0,,0,0,1,0,0,0,0
