title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
1925 Studio Tour,1925,32,NA,8.2,26,0,0,0,0,4.5,4.5,14.5,14.5,14.5,44.5,,0,0,0,0,1,0,1
Alice Solves the Puzzle,1925,7,NA,5.5,7,0,0,0,14.5,24.5,0,14.5,24.5,14.5,0,,0,1,1,0,0,0,1
Alice the Toreador,1925,11,NA,4.7,5,0,24.5,0,44.5,0,24.5,0,0,24.5,0,,0,1,0,0,0,0,1
Alice's Egg Plant,1925,9,NA,5.7,13,4.5,0,0,0,24.5,34.5,14.5,14.5,0,0,,0,1,1,0,0,0,1
Are Parents People?,1925,60,NA,6.5,17,4.5,0,0,4.5,4.5,24.5,14.5,34.5,4.5,4.5,,0,0,1,0,0,0,0
Bad Boy,1925,18,NA,7,13,0,0,0,0,0,34.5,34.5,34.5,4.5,0,,0,0,1,0,0,0,1
Ben-Hur,1925,151,3900000,8,848,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,,0,0,0,1,0,1,0
"Big Parade, The",1925,126,245000,8.7,435,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,34.5,,0,0,0,1,0,1,0
Braveheart,1925,71,NA,8.5,79,4.5,4.5,4.5,0,4.5,4.5,4.5,4.5,14.5,45.5,,0,0,0,0,0,0,0
Bronenosets Potyomkin,1925,66,NA,8.2,6042,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,34.5,,0,0,0,1,0,0,0
"Caretaker's Daughter, The",1925,20,NA,7.9,8,0,0,0,0,0,0,45.5,14.5,14.5,24.5,,0,0,1,0,0,0,1
Cirano di Bergerac,1925,113,NA,7.2,61,0,4.5,0,0,4.5,14.5,24.5,34.5,4.5,4.5,,0,0,0,1,0,1,0
"Circle, The",1925,60,NA,7.3,11,0,0,0,0,0,24.5,34.5,24.5,0,4.5,,0,0,0,0,0,0,0
Clash of the Wolves,1925,70,NA,6.5,19,4.5,0,4.5,0,14.5,24.5,44.5,4.5,0,4.5,,0,0,0,0,0,0,0
"Coast Patrol, The",1925,63,NA,7,5,0,0,0,0,0,44.5,24.5,44.5,0,0,,0,0,0,0,0,0,0
Cobra,1925,70,NA,5.9,36,0,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,14.5,,0,0,0,1,0,0,0
Dick Turpin,1925,70,NA,7.1,10,14.5,0,0,0,14.5,44.5,0,34.5,0,14.5,,0,0,0,0,0,0,0
Don Q Son of Zorro,1925,111,NA,7.4,47,0,0,0,0,4.5,14.5,24.5,24.5,24.5,4.5,,0,0,0,0,0,1,0
"Drug Store Cowboy, The",1925,50,NA,8,7,24.5,0,0,0,0,0,0,24.5,24.5,14.5,,0,0,1,0,0,0,0
"Eagle, The",1925,73,NA,6.7,128,4.5,0,4.5,4.5,4.5,24.5,24.5,24.5,4.5,4.5,,0,0,1,0,0,1,0
Eifersucht,1925,58,NA,8.7,7,0,0,0,0,0,0,24.5,0,24.5,44.5,,0,0,0,0,0,0,0
